map,MtChimney_Layout,width,40,height,47,primary,gTileset_General,secondary,gTileset_Lavaridge
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
16,0x0671,0x0670,0x0671,0x0670,0x0671,0x0678,0x067C,0x0671,0x0670,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x067B,0x067A,0x0672,0x0671,0x067B,0x067A,0x0672,0x067B,0x067A
17,0x067C,0x0670,0x0671,0x0670,0x0671,0x0671,0x0670,0x0671,0x0678,0x067C,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x0672,0x3671,0x0672,0x0671,0x0672,0x0671,0x0672,0x0672,0x0671
18,0x0670,0x0670,0x0671,0x0678,0x067C,0x0671,0x0670,0x0671,0x0671,0x0678,0x0674,0x067C,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x0672,0x3671,0x0672,0x067B,0x067A,0x067B,0x067A,0x0672,0x067B
19,0x0670,0x0678,0x067C,0x0671,0x0678,0x067C,0x0678,0x0674,0x0674,0x0674,0x067C,0x0670,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x067B,0x067A,0x3671,0x0672,0x0672,0x0671,0x0672,0x0671,0x0672,0x0672
20,0x0670,0x0671,0x0678,0x067C,0x0671,0x0678,0x0674,0x0674,0x0674,0x067C,0x0670,0x0678,0x0674,0x067C,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x067B,0x067A,0x3671,0x3671,0x0672,0x0672,0x0671,0x0672,0x067B,0x067A,0x0672
21,0x0670,0x0671,0x0671,0x0678,0x0674,0x067C,0x0671,0x0671,0x0671,0x0670,0x0670,0x3671,0x3671,0x0678,0x067C,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x067B,0x067A,0x067B,0x0674,0x0674,0x067A,0x0672,0x0671,0x0672,0x0672,0x0671,0x0672
22,0x0678,0x0674,0x0674,0x067C,0x0671,0x0678,0x0674,0x067C,0x0671,0x0670,0x0678,0x0674,0x067C,0x3271,0x0678,0x0674,0x067C,0x3271,0x3271,0x067B,0x0674,0x0674,0x0674,0x0674,0x0674,0x32AF,0x0674,0x0674,0x067A,0x067B,0x067A,0x067B,0x0674,0x0674,0x067A,0x067B,0x067A,0x0672,0x0671,0x0672
23,0x0671,0x0671,0x0671,0x0678,0x0674,0x067C,0x0671,0x0670,0x0671,0x0678,0x0674,0x067C,0x0678,0x0674,0x0674,0x067C,0x0678,0x0674,0x0674,0x067A,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x067B,0x0674,0x0674,0x067A,0x067B,0x067A,0x067B,0x0674,0x0674,0x067A,0x067B,0x067A,0x0671,0x0672
24,0x0674,0x0674,0x0674,0x067C,0x0671,0x0678,0x067C,0x0678,0x0674,0x067C,0x0671,0x0678,0x0674,0x067C,0x3671,0x0678,0x067C,0x3271,0x3271,0x067B,0x32AF,0x0674,0x0674,0x0674,0x0674,0x0674,0x067A,0x3271,0x3271,0x067B,0x067A,0x067B,0x067A,0x067B,0x0674,0x0674,0x067A,0x067B,0x0674,0x067A
25,0x0674,0x0674,0x067C,0x0670,0x0671,0x0671,0x0678,0x0674,0x067C,0x0678,0x067C,0x0671,0x0671,0x0678,0x0674,0x067C,0x0678,0x0674,0x0674,0x067A,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x0672,0x067B,0x067A,0x067B,0x067A,0x067B,0x0674,0x0674,0x067A,0x0671,0x0671
26,0x0671,0x0671,0x0670,0x0678,0x067C,0x0671,0x0671,0x0671,0x0670,0x0671,0x0678,0x0674,0x0674,0x067C,0x0671,0x0678,0x0674,0x067C,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x067B,0x0674,0x067A,0x0672,0x3271,0x0672,0x3271,0x0672,0x0671,0x0671,0x3271,0x067B,0x0674
27,0x0671,0x0671,0x0670,0x0671,0x0678,0x0674,0x067C,0x0671,0x06C5,0x067C,0x0671,0x0671,0x0671,0x0678,0x067C,0x0671,0x0671,0x0678,0x067C,0x3271,0x3271,0x3271,0x067B,0x0674,0x0674,0x0674,0x32AF,0x067A,0x067B,0x0674,0x067A,0x067B,0x06C7,0x067B,0x067A,0x0671,0x0671,0x067B,0x06C7,0x0671
28,0x0671,0x0671,0x0678,0x067C,0x0671,0x32C4,0x0670,0x0671,0x36CC,0x0670,0x0671,0x0671,0x0671,0x0671,0x0678,0x0674,0x0674,0x067C,0x0678,0x0674,0x0674,0x0674,0x067A,0x3271,0x3271,0x3271,0x3271,0x067B,0x067A,0x3271,0x3271,0x0672,0x36CC,0x0672,0x067B,0x0674,0x0674,0x067A,0x06CD,0x0671
29,0x0671,0x0671,0x0671,0x0678,0x067C,0x06CD,0x06C5,0x0674,0x067C,0x0678,0x0674,0x0674,0x0674,0x0674,0x0674,0x067C,0x0671,0x0678,0x0674,0x0674,0x0674,0x0674,0x0674,0x0674,0x0674,0x0674,0x32AF,0x067A,0x3271,0x3271,0x3271,0x0672,0x0671,0x0672,0x0672,0x0671,0x32C4,0x3271,0x36CC,0x32C4
30,0x0671,0x0671,0x0671,0x0671,0x0670,0x36CC,0x36CC,0x0671,0x0670,0x0671,0x0671,0x0671,0x0671,0x0671,0x0671,0x0678,0x0674,0x0674,0x0674,0x0674,0x0674,0x0674,0x067C,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x0672,0x067B,0x06C7,0x0672,0x0671,0x36CC,0x0671,0x0671,0x36CC
31,0x0671,0x0671,0x0671,0x0671,0x0678,0x0674,0x0674,0x067C,0x0670,0x0671,0x3271,0x0671,0x0671,0x068E,0x0696,0x0696,0x0696,0x0696,0x0696,0x0696,0x0696,0x0696,0x0670,0x3271,0x3271,0x3271,0x3271,0x3271,0x067B,0x0674,0x0674,0x067A,0x0672,0x36CC,0x0672,0x32C4,0x32C4,0x067B,0x0674,0x0674
32,0x067C,0x0671,0x0671,0x0671,0x0671,0x0671,0x0671,0x0670,0x0670,0x0671,0x3271,0x0671,0x0671,0x068F,0x3271,0x3226,0x3227,0x3221,0x3221,0x3222,0x3271,0x3271,0x0678,0x0674,0x0674,0x0674,0x32AF,0x0674,0x067A,0x3271,0x3271,0x3271,0x0672,0x067B,0x067A,0x06CD,0x36CC,0x0672,0x32C4,0x0671
33,0x0678,0x0674,0x0674,0x067C,0x0671,0x0671,0x0671,0x0670,0x0670,0x0671,0x32C4,0x32C4,0x0671,0x068F,0x3226,0x362E,0x062F,0x0629,0x0629,0x062A,0x325A,0x325A,0x325A,0x325A,0x325A,0x325A,0x325A,0x325A,0x3254,0x3253,0x3271,0x067B,0x067A,0x0672,0x32C4,0x36CC,0x067B,0x067A,0x06CD,0x32C4
34,0x0674,0x0674,0x067C,0x0670,0x0671,0x0671,0x0671,0x0670,0x0670,0x0671,0x36CC,0x06CD,0x0671,0x068F,0x062D,0x0636,0x0637,0x0631,0x0631,0x0632,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x325C,0x325B,0x3252,0x0651,0x3271,0x0672,0x36CC,0x067B,0x067A,0x32C4,0x36CC,0x36CC
35,0x0671,0x0671,0x0670,0x0678,0x0674,0x067C,0x32C4,0x0670,0x0678,0x0674,0x067C,0x36CC,0x32C4,0x068F,0x062D,0x063E,0x063F,0x0639,0x063A,0x0625,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3664,0x3271,0x3271,0x0659,0x0252,0x0651,0x0671,0x0672,0x0671,0x36CC,0x067B,0x06C6
36,0x067C,0x0671,0x0678,0x0674,0x067C,0x0670,0x06CD,0x06C5,0x0674,0x067C,0x06C5,0x067C,0x06CD,0x068F,0x0635,0x0646,0x0647,0x0241,0x0242,0x0657,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x0672,0x0671,0x0659,0x0252,0x0651,0x0671,0x067B,0x067A,0x36CC
37,0x0670,0x0671,0x32C4,0x0671,0x0670,0x0670,0x36CC,0x36CC,0x0671,0x0670,0x06CD,0x0670,0x06CD,0x068F,0x32C4,0x32C4,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3403,0x3271,0x3271,0x3271,0x32C4,0x32C4,0x3271,0x0672,0x0671,0x0672,0x0671,0x0659,0x0252,0x0651,0x067B,0x0674
38,0x0670,0x32C4,0x06CD,0x32C4,0x0670,0x0678,0x0674,0x067C,0x0671,0x0670,0x36CC,0x0670,0x36CC,0x068F,0x36CC,0x36CC,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x3271,0x36CC,0x36CC,0x067B,0x067A,0x067B,0x06C7,0x32C4,0x0672,0x0671,0x0659,0x0650,0x0661
39,0x0670,0x36CC,0x36CC,0x06CD,0x06C5,0x0674,0x067C,0x0670,0x32C4,0x0678,0x067C,0x0670,0x0671,0x0693,0x0696,0x0696,0x0696,0x0696,0x0687,0x3271,0x3271,0x3271,0x3271,0x0685,0x0696,0x0696,0x0696,0x0696,0x0696,0x067B,0x067A,0x067B,0x06C7,0x06CD,0x36CC,0x0672,0x32C4,0x0672,0x0672,0x0659
40,0x0678,0x06C6,0x067C,0x36CC,0x36CC,0x0671,0x0670,0x0670,0x06CD,0x0671,0x0670,0x06C5,0x06C6,0x0674,0x06C6,0x067C,0x3271,0x3271,0x0693,0x3271,0x3271,0x3271,0x3271,0x0694,0x3271,0x3271,0x3271,0x3271,0x067B,0x067A,0x067B,0x067A,0x36CC,0x36CC,0x067B,0x067A,0x06CD,0x0672,0x0672,0x0672
41,0x0671,0x06CD,0x06C5,0x0674,0x067C,0x0671,0x0670,0x0670,0x36CC,0x0671,0x0670,0x36CC,0x36CC,0x0671,0x06CD,0x06C5,0x0674,0x36C6,0x06C6,0x06C6,0x3216,0x3216,0x06C6,0x06C6,0x36C6,0x0674,0x0674,0x06C6,0x067A,0x067B,0x067A,0x32C4,0x3271,0x3271,0x0672,0x3271,0x36CC,0x0672,0x0672,0x0672
42,0x0671,0x36CC,0x36CC,0x0671,0x0670,0x32C4,0x0670,0x0678,0x067C,0x32C4,0x06C5,0x06C6,0x06C6,0x067C,0x36CC,0x06CD,0x32C4,0x06CD,0x06CD,0x06CD,0x3714,0x3714,0x06CD,0x06CD,0x06CD,0x32C4,0x32C4,0x36CD,0x067B,0x067A,0x3271,0x36CC,0x067B,0x06C6,0x067A,0x3271,0x067B,0x067A,0x0672,0x0672
43,0x0674,0x0674,0x067C,0x0671,0x0670,0x06CD,0x0678,0x067C,0x0670,0x36CC,0x36CC,0x36CC,0x06CD,0x06C5,0x067C,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x3715,0x3715,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x36CC,0x0672,0x3271,0x3271,0x067B,0x067A,0x06CD,0x32C4,0x3271,0x0672,0x3271,0x0672,0x0672
44,0x32C4,0x32C4,0x0670,0x32C4,0x0670,0x06CD,0x0671,0x0670,0x06C5,0x0674,0x06C6,0x067C,0x06CD,0x06CD,0x0670,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x067B,0x067A,0x32C4,0x32C4,0x0672,0x3271,0x06CD,0x06CD,0x3271,0x0672,0x32C4,0x0672,0x0672
45,0x06CD,0x06CD,0x0670,0x06CD,0x0670,0x06CD,0x32C4,0x0670,0x36CC,0x0671,0x36CC,0x0670,0x36CC,0x06CD,0x0670,0x36CC,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x0672,0x32C4,0x06CD,0x06CD,0x0672,0x32C4,0x36CC,0x36CC,0x32C4,0x0672,0x06CD,0x0672,0x0672
46,0x06CD,0x06CD,0x0670,0x06CD,0x0670,0x36CC,0x06CD,0x0678,0x0674,0x0674,0x067C,0x0678,0x067C,0x06CD,0x0678,0x067C,0x36CC,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x06CD,0x0672,0x06CD,0x06CD,0x36CC,0x0672,0x06CD,0x32C4,0x32C4,0x06CD,0x0672,0x06CD,0x0672,0x0672
