map,Route110_Layout,width,40,height,100,primary,gTileset_General,secondary,gTileset_Mauville
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0x1192,0x04C7,0x04C7,0x04C7,0x0417,0x0417,0x0417,0x0417,0x0417,0x0533,0x3001,0x3118,0x3121,0x3121,0x3122,0x3001,0x3001,0x0540,0x0768,0x0709,0x0734,0x42FE,0x42FE,0x0735,0x070A,0x0734,0x42D5,0x42FE,0x42D6,0x0735,0x070A,0x070A,0x0707,0x076B,0x301C,0x04C7,0x04C7,0x1190,0x1170,0x1170
11,0x1192,0x04C7,0x04C7,0x04C7,0x314B,0x354C,0x354C,0x354C,0x314D,0x3001,0x3001,0x3120,0x3121,0x3121,0x312A,0x3001,0x3001,0x0540,0x0770,0x0771,0x073C,0x42D4,0x42D4,0x373F,0x0712,0x073C,0x42E5,0x42FE,0x42E6,0x073D,0x0712,0x070D,0x0772,0x0773,0x036E,0x04C7,0x04C7,0x1190,0x1170,0x1170
12,0x1192,0x04C7,0x04C7,0x04C7,0x3113,0x3114,0x3114,0x3114,0x3115,0x3001,0x3001,0x3120,0x3121,0x3122,0x327E,0x32A7,0x32A7,0x36A7,0x36A7,0x367F,0x0769,0x42D4,0x42D4,0x376A,0x301C,0x0769,0x42E5,0x42FE,0x42E6,0x076A,0x036E,0x0754,0x036E,0x036E,0x04C7,0x04C7,0x04C7,0x1190,0x1170,0x1170
13,0x1192,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x3001,0x3001,0x3118,0x3119,0x3121,0x3121,0x3122,0x0686,0x06AF,0x06AF,0x06AF,0x06AF,0x0687,0x077B,0x02D4,0x02D4,0x3764,0x3379,0x077E,0x42E5,0x42FE,0x42E6,0x076D,0x04C7,0x075C,0x0417,0x0417,0x04C7,0x04C7,0x04C7,0x301D,0x301D,0x1179
14,0x1192,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x3118,0x3119,0x3121,0x3121,0x3121,0x3121,0x3122,0x068E,0x06B7,0x06B7,0x06B7,0x06B7,0x068F,0x0549,0x3001,0x3001,0x0549,0x0549,0x077C,0x42E5,0x42FE,0x42E6,0x077D,0x0777,0x0549,0x0549,0x0549,0x04C7,0x04C7,0x04C7,0x04C6,0x04C6,0x1190
15,0x1192,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3118,0x3121,0x3121,0x3129,0x3129,0x3129,0x3129,0x312A,0x0696,0x0281,0x06A6,0x06A6,0x0281,0x0697,0x0001,0x3001,0x3001,0x3001,0x300F,0x336C,0xF2E5,0xF2FE,0xF2E6,0x336D,0x335F,0x3001,0x3001,0x300F,0x04C7,0x04C7,0x04C7,0x04C6,0x04C6,0x1190
16,0x1192,0x04C7,0x04C7,0x0417,0x3001,0x3118,0x3121,0x3121,0x312A,0x3001,0x3001,0x3001,0x3001,0x0403,0x069E,0x0689,0x069C,0x069C,0x0689,0x069F,0x3001,0x3001,0x3001,0x300F,0x04C7,0x0774,0x42E5,0x42FE,0x42E6,0x0775,0x336F,0x3001,0x3001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x1190
17,0x1192,0x04C7,0x04C7,0x0403,0x3001,0x3128,0x3129,0x312A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0539,0x3001,0x3001,0x3001,0x3001,0x300F,0x04C6,0x04C7,0x0774,0x42E5,0x42FE,0x42E6,0x0775,0x04C7,0x300F,0x300F,0x04C7,0x04C7,0x0417,0x0417,0x0417,0x0417,0x1190
18,0x1192,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x3001,0x3001,0x300F,0x300F,0x3001,0x300F,0x3001,0x3001,0x3001,0x300F,0x300F,0x0540,0x3001,0x3001,0x3001,0x3001,0x0417,0x04C6,0x04C7,0x0774,0x42E5,0x42FE,0x42E6,0x0775,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0468,0x0469,0x0469,0x046A,0x1190
19,0x1192,0x0417,0x0417,0x3001,0x3001,0x3001,0x3001,0x3001,0x0417,0x0417,0x3001,0x0417,0x3001,0x3001,0x3001,0x0417,0x0417,0x0548,0x0549,0x0549,0x0549,0x0549,0x0549,0x0417,0x0416,0x07A8,0x42E5,0x42FE,0x42E6,0x07A9,0x0777,0x0417,0x0417,0x0417,0x0417,0x0470,0x0471,0x0471,0x0472,0x1190
20,0x119A,0x118A,0x0445,0x3001,0x3001,0x3001,0x0447,0x1188,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x0738,0x42E5,0x42FE,0x42E6,0x0739,0x138D,0x1189,0x118A,0x0468,0x0469,0x04BE,0x0471,0x0471,0x0472,0x1190
21,0x1170,0x1192,0x0445,0x3001,0x3001,0x3001,0x0447,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0740,0x42E5,0x42FE,0x42E6,0x0741,0x1171,0x1170,0x1192,0x0470,0x046B,0x046C,0x046C,0x046D,0x0472,0x1190
22,0x1170,0x1192,0x0445,0x3001,0x3001,0x300D,0x0447,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0748,0x42E5,0x42FE,0x42E6,0x0749,0x1171,0x1170,0x1192,0x0470,0x0473,0x0471,0x0471,0x0475,0x0472,0x1190
23,0x1170,0x1192,0x0445,0x3001,0x3001,0x3001,0x0447,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1178,0x3002,0x3002,0x1179,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1328,0xF2E5,0xF2FE,0xF2E6,0x1329,0x1171,0x1170,0x1192,0x0470,0x047B,0x0464,0x047C,0x047D,0x0472,0x1190
24,0x1170,0x1192,0x0445,0x300D,0x3001,0x3001,0x0447,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1178,0x3002,0x301E,0x301F,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1328,0xF2E5,0xF2FE,0xF2E6,0x1329,0x1171,0x1170,0x1192,0x0478,0x0479,0x30A7,0x04CE,0x04CE,0x047A,0x1190
25,0x1170,0x1192,0x0445,0x3001,0x3001,0x300D,0x0447,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x041B,0x0426,0x0427,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1328,0xF2E5,0xF2FE,0xF2E6,0x1329,0x1171,0x1170,0x1192,0x3206,0x3001,0x3001,0x04C6,0x04C6,0x300F,0x1190
26,0x1170,0x1192,0x0445,0x3001,0x3001,0x3001,0x0447,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x3001,0x3001,0x3001,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1328,0xF2E5,0xF2FE,0xF2E6,0x1329,0x1171,0x1170,0x1192,0x3001,0x3001,0x3001,0x04C6,0x04C6,0x04C6,0x1190
27,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x0447,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x119A,0x1189,0x1189,0x1189,0x1198,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1328,0xF2E5,0xF2FE,0xF2E6,0x1329,0x1171,0x1170,0x1192,0x3001,0x3206,0x300F,0x04C6,0x04C6,0x0417,0x1190
28,0x1170,0x1192,0x0445,0x3001,0x300D,0x3001,0x0447,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1324,0xF2E5,0xF2FE,0xF2E6,0x1325,0x1171,0x1170,0x1192,0x3001,0x300F,0x04C6,0x04C6,0x04C6,0x1188,0x1198
29,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x0447,0x1190,0x12F0,0x12F1,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x12F2,0x132C,0xF2E5,0xF2FE,0xF2E6,0x132D,0x1345,0x12F4,0x119A,0x118A,0x04C6,0x04C6,0x04C6,0x04C6,0x1190,0x1170
30,0x1170,0x1192,0x0445,0x3001,0x300D,0x300D,0x0447,0x1190,0x12F8,0xF2F5,0xF2F6,0xF2F6,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2FA,0xF2C5,0xF2FE,0xF2C6,0xF2F6,0xF2F7,0x12FC,0x1171,0x1192,0x0417,0x0417,0x0417,0x0417,0x1190,0x1170
31,0x1170,0x1192,0x0445,0x300D,0x300D,0x300D,0x0447,0x1190,0x0700,0xF2FD,0xF2FE,0xF2FE,0xF2FE,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF302,0xF2FE,0xF2FE,0xF2FE,0xF2FF,0x0704,0x1171,0x119A,0x1189,0x055A,0x055B,0x1189,0x1198,0x1170
32,0x1170,0x1192,0x0445,0x3001,0x300D,0x300D,0x0447,0x1190,0x0708,0x1309,0x1334,0xF2D5,0xF2FE,0xF2D6,0x1337,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x130A,0x1306,0x1307,0x070C,0x1171,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x1170
33,0x1170,0x1192,0x0445,0x300D,0x300D,0x300D,0x0447,0x1190,0x1710,0x1311,0x133C,0xF2E5,0xF2FE,0xF2E6,0x133F,0x1312,0x1312,0x1312,0x130D,0x1312,0x1312,0x1312,0x1312,0x1312,0x130D,0x1312,0x1312,0x1312,0x1312,0x1312,0x1313,0x0714,0x1171,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170
34,0x1170,0x1192,0x0445,0x300D,0x300D,0x300D,0x0447,0x1190,0x1171,0x1171,0x1346,0xF2E5,0xF2FE,0xF2E6,0x1347,0x1171,0x1171,0x1171,0x0715,0x1171,0x1171,0x1171,0x1171,0x1171,0x0715,0x1171,0x1171,0x1171,0x1171,0x1171,0x1171,0x1171,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551
35,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x0447,0x1190,0x1171,0x1171,0x131C,0xF2E5,0xF2FE,0xF2E6,0x1329,0x1171,0x1171,0x1171,0x071D,0x1171,0x1171,0x1171,0x1171,0x1171,0x071D,0x1171,0x1171,0x1171,0x1171,0x1171,0x1171,0x1171,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559
36,0x1170,0x1192,0x0445,0x300D,0x300D,0x300D,0x0447,0x1190,0x1170,0x1170,0x1328,0xF2E5,0xF2FE,0xF2E6,0x1329,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170
37,0x1170,0x1192,0x0445,0x300D,0x300D,0x300D,0x0447,0x1190,0x1170,0x1170,0x1328,0xF2E5,0xF2FE,0xF2E6,0x1329,0x1171,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170
38,0x1170,0x1192,0x0445,0x300D,0x300D,0x300D,0x300D,0x043E,0x043E,0x043E,0x0755,0x42E5,0x42FE,0x42E6,0x0756,0x0757,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043E,0x043F,0x1179,0x1170
39,0x1170,0x1192,0x0445,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x335D,0xF2E5,0xF2FE,0xF2E6,0x335E,0x335F,0x3001,0x300D,0x3001,0x3001,0x300D,0x3001,0x300D,0x3001,0x3001,0x300D,0x300D,0x3001,0x300D,0x3001,0x300D,0x3001,0x300D,0x300D,0x3001,0x341B,0x3001,0x0447,0x1190,0x1170
40,0x1170,0x1192,0x0445,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x300D,0x335D,0xF2E5,0xF2FE,0xF2E6,0x335E,0x335F,0x3001,0x3001,0x3001,0x300D,0x3001,0x3001,0x300D,0x300D,0x300D,0x300D,0x3001,0x300D,0x3001,0x300D,0x3001,0x300D,0x3001,0x300D,0x300D,0x300D,0x300D,0x0447,0x1190,0x1170
41,0x1170,0x1192,0x0445,0x3001,0x300D,0x3001,0x300D,0x3001,0x300D,0x3001,0x335D,0xF2E5,0xF2FE,0xF2E6,0x335E,0x335F,0x300D,0x3001,0x300D,0x3001,0x3001,0x300D,0x300D,0x3001,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x0447,0x1190,0x1170
42,0x1170,0x1192,0x044D,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x07AA,0x42E5,0x42FE,0x42E6,0x07AB,0x0767,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x044E,0x300D,0x300D,0x300D,0x3001,0x300D,0x300D,0x0447,0x1190,0x1170
43,0x1170,0x119A,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x0738,0x42E5,0x42FE,0x42E6,0x0739,0x138D,0x1189,0x1189,0x055A,0x055B,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x118A,0x0445,0x300D,0x300D,0x300D,0x300D,0x300D,0x0447,0x1190,0x1170
44,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x0740,0x42E5,0x42FE,0x42E6,0x0741,0x1171,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x3001,0x300D,0x300D,0x300D,0x300D,0x0447,0x1190,0x1170
45,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x0748,0x42E5,0x42FE,0x42E6,0x0749,0x1171,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x300D,0x3001,0x0447,0x1190,0x1170
46,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x0728,0x42E5,0x42FE,0x42E6,0x0729,0x1171,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1178,0x3002,0x3002,0x3002,0x1179,0x1170,0x1192,0x0445,0x300D,0x300D,0x300D,0x300D,0x300D,0x0447,0x1190,0x1170
47,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x0728,0x42E5,0x42FE,0x42E6,0x0729,0x1171,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1192,0x3001,0x3001,0x3001,0x1190,0x1170,0x1192,0x0445,0x300D,0x300D,0x3001,0x300D,0x3001,0x0447,0x1190,0x1170
48,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0728,0x42E5,0x42FE,0x42E6,0x0729,0x1171,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x119A,0x118A,0x3001,0x3001,0x1190,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x3001,0x300D,0x0447,0x1190,0x1170
49,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0724,0x42E5,0x42FE,0x42E6,0x0725,0x1171,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x119A,0x1189,0x1189,0x1198,0x1170,0x1192,0x0445,0x3001,0x300D,0x300D,0x300D,0x300D,0x0447,0x1190,0x1170
50,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x06F0,0x06F1,0x06F2,0x072C,0x42E5,0x42FE,0x42E6,0x072D,0x0744,0x06F2,0x06F2,0x06F2,0x06F2,0x06F3,0x06F4,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x044D,0x3001,0x3001,0x300D,0x3001,0x3001,0x044F,0x1190,0x1170
51,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x070E,0x42F5,0x0403,0x42F6,0x42C5,0x42FE,0x42C6,0x42F6,0x42F6,0x42F6,0x42F6,0x42F6,0x42F6,0x42F7,0x070F,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x119A,0x118A,0x0445,0x300D,0x3001,0x300D,0x0447,0x1188,0x1198,0x1170
52,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x072A,0x42E5,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42E6,0x072B,0x1171,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x300D,0x3001,0x0447,0x1190,0x1170,0x1170
53,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x0732,0x42E5,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42E6,0x0733,0x1171,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x0447,0x1190,0x1170,0x1170
54,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x073A,0x42E5,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42E6,0x073B,0x1171,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x3001,0x300D,0x3001,0x0447,0x1190,0x1170,0x1170
55,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x0742,0x42E5,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42E6,0x0743,0x1171,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x0447,0x1190,0x1170,0x1170
56,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x074A,0x42E5,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42E6,0x074B,0x1171,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x3001,0x3001,0x3001,0x0447,0x1190,0x1170,0x1170
57,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x1170,0x074F,0x42FD,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FE,0x42FF,0x0717,0x1171,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x3001,0x3001,0x3001,0x0447,0x1190,0x1170,0x1170
58,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x071E,0x0709,0x0706,0x0706,0x0706,0x0706,0x0706,0x0706,0x0734,0x42D5,0x42FE,0x42D6,0x0735,0x070B,0x071F,0x1171,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x300D,0x3001,0x0447,0x1190,0x1170,0x1170
59,0x0573,0x0573,0x0573,0x0573,0x1174,0x1170,0x1170,0x0726,0x0711,0x0712,0x0712,0x070D,0x0712,0x0712,0x0712,0x073C,0x42E5,0x42FE,0x42E6,0x073F,0x0713,0x0727,0x1171,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x0447,0x1190,0x1170,0x1170
60,0x0471,0x0471,0x0471,0x0471,0x0475,0x0579,0x1170,0x1170,0x1170,0x1171,0x1171,0x0715,0x1171,0x1171,0x1171,0x0746,0x42E5,0x42FE,0x42E6,0x0747,0x1171,0x1171,0x1171,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x3001,0x3001,0x3001,0x0447,0x1190,0x1170,0x1170
61,0x046B,0x046C,0x046C,0x046D,0x10BF,0x10BF,0x1174,0x1170,0x1170,0x1171,0x1683,0x0684,0x1685,0x1171,0x1171,0x071C,0x42E5,0x42FE,0x42E6,0x0729,0x1171,0x1171,0x1171,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x0447,0x1190,0x1170,0x1170
62,0x0473,0x0471,0x0471,0x10BF,0x046C,0x046D,0x0475,0x001D,0x001D,0x0683,0x068B,0x068C,0x068D,0x0685,0x0579,0x0728,0x42E5,0x42FE,0x42E6,0x0729,0x1171,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x3001,0x300D,0x3001,0x0447,0x1190,0x1170,0x1170
63,0x047B,0x047C,0x047C,0x047C,0x047C,0x047D,0x0475,0x04C6,0x04C6,0x068B,0x068B,0x068C,0x068D,0x068D,0x0590,0x0730,0x42E5,0x42FE,0x42E6,0x0731,0x1171,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0445,0x300D,0x3001,0x300D,0x0447,0x1190,0x1170,0x1170
