map,Route124_Layout,width,80,height,80,primary,gTileset_General,secondary,gTileset_Mossdeep
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0x1170,0x1170,0x1170,0x057A,0x347B,0x3489,0x3475,0x3071,0x157C,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x356E,0x3489,0x3071,0x3567,0x11B7,0x057A,0x3473,0x347B,0x347C,0x347C,0x347D,0x3474,0x347D,0x3071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x3566,0x347B,0x3489,0x3475,0x3567,0x319E,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170
11,0x1170,0x1170,0x1170,0x1582,0x3489,0x347B,0x347D,0x3071,0x373E,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x356E,0x3479,0x356F,0x11B7,0x057A,0x347B,0x3489,0x3071,0x3071,0x3474,0x347D,0x346B,0x346D,0x157C,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x356E,0x3489,0x347B,0x347D,0x3567,0x319E,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170
12,0x1170,0x1170,0x1170,0x1170,0x1582,0x3489,0x3071,0x3071,0x3071,0x157C,0x073B,0x073C,0x173D,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319E,0x319E,0x11B7,0x057A,0x3071,0x347B,0x347C,0x347C,0x347D,0x3071,0x347B,0x347D,0x157C,0x157D,0x157E,0x073B,0x073C,0x173D,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11A3,0x356E,0x3489,0x3071,0x3567,0x319E,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170
13,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x3489,0x3071,0x3071,0x157C,0x057A,0x3071,0x373E,0x173D,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319E,0x319E,0x11B7,0x1582,0x3479,0x3489,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x157C,0x1170,0x1170,0x057A,0x3071,0x157C,0x1170,0x173B,0x173D,0x1170,0x1170,0x11BD,0x11A3,0x356E,0x3479,0x356F,0x319E,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x173B
14,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x3071,0x3474,0x1584,0x057A,0x3071,0x3071,0x157C,0x1170,0x073B,0x073C,0x173D,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1582,0x3489,0x3071,0x3071,0x3071,0x3474,0x3479,0x1584,0x1170,0x1170,0x1582,0x3479,0x1584,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x11BD,0x1568,0x1569,0x11A3,0x319E,0x319E,0x319E,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x157D
15,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1582,0x3479,0x1584,0x1170,0x1582,0x3479,0x3479,0x1584,0x1170,0x057A,0x3071,0x157C,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x0550,0x0551,0x073B,0x073C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x3479,0x3479,0x3479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x073B,0x073C,0x073C,0x073C,0x173D,0x0558,0x0559,0x11BD,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551
16,0x1170,0x1170,0x0550,0x0551,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1582,0x3479,0x1584,0x173B,0x173D,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x057A,0x3071,0x157C,0x1170,0x1170,0x0550,0x0551,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x073B,0x073E,0x346B,0x306C,0x346D,0x073E,0x073C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559
17,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x157D,0x3479,0x1584,0x1170,0x1170,0x0558,0x0559,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x073E,0x346B,0x30BE,0x3071,0x30BE,0x306C,0x346D,0x073E,0x073C,0x173D,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B
18,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x173D,0x057A,0x346B,0x346D,0x3473,0x3071,0x346B,0x346D,0x3071,0x3475,0x346B,0x346D,0x157C,0x1170,0x1170,0x0558,0x0559,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x073B,0x073C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D
19,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x057A,0x3071,0x157C,0x057A,0x347B,0x347D,0x347B,0x3489,0x347B,0x347D,0x3474,0x347D,0x347B,0x347D,0x157C,0x173B,0x173D,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x073B,0x073E,0x3471,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
20,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1582,0x3479,0x1584,0x1582,0x3479,0x3489,0x3071,0x347B,0x347C,0x347C,0x347D,0x3071,0x3071,0x3071,0x157C,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x057A,0x3471,0x1471,0x073E,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B
21,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x3479,0x3489,0x3071,0x3071,0x3071,0x3071,0x3474,0x3479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x057A,0x1471,0x1471,0x1471,0x173E,0x073C,0x173D,0x1170,0x1170,0x1170,0x057A
22,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x3479,0x3479,0x3479,0x3479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x057A,0x3471,0x1471,0x1471,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1582
23,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x173E,0x1471,0x346B,0x346C,0x346D,0x1071,0x173E,0x173D,0x1170,0x1170,0x1170
24,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157A,0x1471,0x346B,0x34BE,0x3471,0x30BE,0x306C,0x346D,0x173E,0x173D,0x1170,0x1170
25,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x073B,0x073C,0x073C,0x173E,0x1471,0x3473,0x3471,0x3471,0x3071,0x3071,0x3475,0x1071,0x173E,0x073C,0x073C
26,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x0558,0x0559,0x157A,0x1071,0x1071,0x346B,0x306C,0x30BE,0x3071,0x3071,0x3071,0x3071,0x30BE,0x306C,0x346D,0x1071,0x1071
27,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x157A,0x1071,0x1071,0x3473,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x30BE,0x346D,0x1071
28,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1479,0x3489,0x3473,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3475,0x1071
29,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157A,0x347B,0x347C,0x3489,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x10BE,0x346D
30,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x1222,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1491,0x3489,0x3473,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x1071,0x3475
31,0x1170,0x1170,0x0558,0x0559,0x1575,0x1576,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157A,0x347B,0x347C,0x3489,0x3071,0x3071,0x3071,0x3071,0x3071,0x1071,0x3475
32,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1582,0x1491,0x3489,0x3473,0x3071,0x3071,0x3071,0x3071,0x3071,0x1071,0x3475
