map,Route125_Layout,width,80,height,40,primary,gTileset_General,secondary,gTileset_Mossdeep
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x055E,0x04BE,0x0473,0x046B,0x04BE,0x0471,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0475,0x049B,0x049C,0x0475,0x0475,0x0474,0x056F,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319D,0x04AB,0x05A0,0x0489,0x04BF,0x0482,0x319F,0x319E,0x11B7,0x157A,0x147B,0x0489,0x1475,0x157C,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
11,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x173D,0x1170,0x11AD,0x319B,0x0566,0x046B,0x04BE,0x0473,0x046B,0x046C,0x04BE,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0475,0x0471,0x0471,0x0475,0x0475,0x048A,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x31A5,0x318D,0x3124,0x04AB,0x05A0,0x04AC,0x319F,0x319E,0x11B7,0x157D,0x0489,0x147B,0x147D,0x157C,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
12,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x057A,0x3071,0x157C,0x1170,0x11B5,0x055E,0x04BE,0x0473,0x0471,0x0473,0x0473,0x0471,0x0493,0x0494,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0474,0x047D,0x0474,0x047C,0x047D,0x0475,0x048A,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x31AE,0x31AE,0x11AF,0x11BD,0x11A3,0x31A5,0x31A6,0x31A6,0x31A6,0x31A6,0x31A7,0x11A4,0x11BF,0x1170,0x157D,0x1479,0x1479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
13,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1550,0x1551,0x1582,0x3479,0x1584,0x0550,0x1563,0x0566,0x046B,0x04BE,0x0471,0x0473,0x0473,0x0471,0x049B,0x049C,0x0471,0x0471,0x0471,0x0471,0x0493,0x0494,0x0475,0x0471,0x0475,0x0474,0x047C,0x047D,0x048A,0x11B7,0x1170,0x1170,0x1170,0x1170,0x11B5,0x3195,0x3196,0x3196,0x3196,0x3197,0x11B7,0x1170,0x11BD,0x11BE,0x11A3,0x319E,0x319E,0x319E,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
14,0x157E,0x173B,0x173D,0x1170,0x073B,0x073C,0x073C,0x173D,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x0558,0x156B,0x0566,0x0473,0x0471,0x046B,0x04BE,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x049B,0x049C,0x0475,0x0471,0x0475,0x0475,0x0493,0x0494,0x048A,0x11B7,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319D,0x04A3,0x0481,0x0482,0x319F,0x11B7,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
15,0x1170,0x157D,0x157E,0x1170,0x057A,0x3071,0x3071,0x157C,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x11B5,0x0566,0x0473,0x0471,0x0473,0x0471,0x047B,0x047C,0x047C,0x0489,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0475,0x0471,0x0475,0x0475,0x049B,0x049C,0x048A,0x11B7,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319D,0x04AB,0x0479,0x04AC,0x319F,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
16,0x1170,0x1222,0x173B,0x173D,0x1582,0x3479,0x3479,0x1584,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x11AD,0x319B,0x0566,0x047B,0x0489,0x047B,0x047C,0x047C,0x0489,0x0471,0x047B,0x047C,0x047C,0x0489,0x0493,0x0494,0x0471,0x0475,0x0474,0x047D,0x0475,0x0471,0x0474,0x056F,0x11B7,0x1170,0x1170,0x1170,0x1170,0x11B5,0x31A5,0x31A6,0x31A6,0x31A6,0x31A7,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
17,0x173D,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x0566,0x0471,0x047B,0x04A9,0x0489,0x0471,0x047B,0x047C,0x04A9,0x04A9,0x0489,0x0473,0x049B,0x049C,0x0471,0x0475,0x0475,0x0471,0x0475,0x0471,0x048A,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173C,0x173C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
18,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD,0x319B,0x319E,0x056E,0x0479,0x0491,0x0489,0x047B,0x047C,0x049F,0x04A9,0x04A9,0x0489,0x0473,0x047B,0x0489,0x0471,0x0474,0x047D,0x0475,0x0471,0x0475,0x0474,0x056F,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157A,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
19,0x073B,0x073C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x319B,0x319E,0x319E,0x319E,0x319E,0x319E,0x056E,0x0491,0x0491,0x00A7,0x0491,0x0489,0x0473,0x047B,0x0489,0x047B,0x047C,0x047D,0x0474,0x047D,0x0474,0x047D,0x048A,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157A,0x1071,0x1071,0x173E,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
20,0x373E,0x3071,0x157C,0x1170,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x319B,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x0566,0x0473,0x0471,0x047B,0x04A9,0x04A9,0x04A9,0x047D,0x0474,0x047D,0x0471,0x048A,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1221,0x1170,0x1170,0x1170,0x1170,0x157A,0x146B,0x106C,0x146D,0x157C,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
21,0x3071,0x3071,0x157C,0x1170,0x11AD,0x31AE,0x31AE,0x319B,0x319E,0x3195,0x3196,0x3197,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x0566,0x047B,0x047C,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x047D,0x0471,0x0471,0x048A,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x1221,0x1170,0x1170,0x1170,0x157A,0x1473,0x1071,0x1475,0x157C,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
22,0x3479,0x3479,0x1584,0x1170,0x11B5,0x3195,0x3196,0x3196,0x3196,0x3185,0x3124,0x319F,0x11A4,0x11BE,0x11BE,0x11A3,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x056E,0x0491,0x0491,0x0491,0x0491,0x0491,0x0491,0x0491,0x0491,0x0479,0x0479,0x056F,0x319E,0x11B7,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x31AE,0x11AF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x1550,0x1551,0x1170,0x1170,0x157A,0x1473,0x1071,0x1475,0x173E,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
23,0x173B,0x173D,0x1222,0x1222,0x11B5,0x319D,0x04A3,0x0481,0x04A4,0x3124,0x318E,0x31A7,0x11B7,0x1170,0x1170,0x11BD,0x11BE,0x11A3,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x11A4,0x11BE,0x11BE,0x0568,0x0569,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x11B5,0x3195,0x3196,0x3196,0x3197,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x1558,0x1559,0x1170,0x1170,0x157A,0x147B,0x0489,0x1475,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
24,0x157D,0x157E,0x1170,0x1170,0x11B5,0x319D,0x0488,0x0471,0x04BF,0x04A4,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319E,0x319E,0x11A4,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x11B5,0x319D,0x04A3,0x0482,0x319F,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x1222,0x1221,0x1170,0x1170,0x1582,0x0489,0x1473,0x1475,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
25,0x073C,0x173D,0x1170,0x1170,0x11B5,0x319D,0x04AB,0x05A0,0x0479,0x04AC,0x319F,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x11B5,0x319D,0x04AB,0x04AC,0x319F,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1221,0x173B,0x173D,0x1170,0x157A,0x147B,0x047D,0x1474,0x1584,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
26,0x1071,0x157C,0x1170,0x1170,0x11B5,0x31A5,0x31A6,0x31A6,0x31A6,0x31A6,0x31A7,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x31A5,0x31A6,0x31A6,0x31A7,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x157D,0x157E,0x1170,0x1582,0x1479,0x1479,0x1584,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
27,0x1071,0x157C,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319E,0x319E,0x319E,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x31AE,0x31AE,0x31AE,0x11AF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x1221,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
28,0x1071,0x157C,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x3195,0x3196,0x3196,0x3196,0x3196,0x3197,0x319C,0x11AF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1222,0x1221,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
29,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319D,0x04A3,0x0481,0x0481,0x0482,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
30,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319D,0x0488,0x0471,0x0471,0x048A,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
31,0x1071,0x157C,0x173B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319D,0x04AB,0x0489,0x0471,0x048A,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x173D,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
32,0x1071,0x157C,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x31A5,0x318D,0x04AB,0x05A0,0x04AC,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x057A,0x3071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
