map,Route118_Layout,width,80,height,20,primary,gTileset_General,secondary,gTileset_Mauville
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0x3001,0x3001,0x3001,0x3206,0x3001,0x3486,0x3206,0x3001,0x3206,0x3001,0x3001,0x3001,0x3120,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x1145,0x3124,0x3124,0x3124,0x3124,0x06BB,0x046F,0x0417,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001
11,0x3001,0x300E,0x300E,0x300E,0x300E,0x3486,0x3001,0x3206,0x3001,0x04FF,0x3001,0x3118,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x3124,0x06BB,0x046F,0x34E0,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001
12,0x300E,0x04C7,0x04C7,0x04C7,0x04C7,0x3486,0x300E,0x3001,0x3206,0x3486,0x3001,0x3120,0x3124,0x3124,0x3124,0x3124,0x1146,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x06BB,0x3487,0x3487,0x3487,0x3487,0x34D6,0x3001,0x3001,0x3001,0x0468,0x0469,0x046A,0x3001,0x3025,0x3025,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x300E,0x300E,0x300E,0x300E,0x3001,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x300E,0x300F,0x300E,0x300F
13,0x04C7,0x04C7,0x04C7,0x04C7,0x0416,0x0486,0x04C7,0x300E,0x3001,0x3486,0x3118,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x34E2,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x326A,0x326A,0x326A,0x326A,0x326A,0x0488,0x0471,0x0472,0x04FE,0x04C7,0x04C7,0x3025,0x3025,0x300D,0x300D,0x300D,0x300E,0x300E,0x300E,0x04C7,0x04C7,0x04C7,0x04C7,0x300E,0x3001,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300E,0x300E,0x300E,0x300E,0x04C7,0x04C7,0x04C7,0x04C7
14,0x3283,0x3284,0x0284,0x0285,0x0487,0x048E,0x0416,0x0416,0x046E,0x0601,0x3124,0x3124,0x34E2,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x1145,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x34E2,0x0490,0x05A0,0x0492,0x0485,0x04C7,0x04C6,0x04C6,0x04C6,0x3025,0x3025,0x3025,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x300E,0x300E,0x300E,0x3025,0x3025,0x3025,0x3025,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
15,0x068B,0x068C,0x068C,0x068D,0x0487,0x0487,0x0487,0x0487,0x0601,0x3124,0x34E2,0x3124,0x3124,0x1146,0x112C,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x112C,0x112C,0x1145,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x34E2,0x0485,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
16,0x0693,0x0694,0x066F,0x0695,0x0590,0x112B,0x112C,0x112C,0x112C,0x0552,0x0553,0x112C,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x112C,0x112C,0x112C,0x112C,0x112C,0x0552,0x0553,0x1145,0x0485,0x0416,0x0416,0x0416,0x0416,0x0416,0x0416,0x0416,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
17,0x069B,0x069C,0x0677,0x069D,0x0590,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x1170,0x0550,0x0551,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x0550,0x0551,0x0558,0x0559,0x1123,0x06BB,0x3487,0x3487,0x3487,0x3487,0x3487,0x3487,0x046F,0x0416,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
18,0x0589,0x0589,0x0589,0x0589,0x0598,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x0550,0x0551,0x0550,0x0551,0x0558,0x0559,0x1170,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x0558,0x0559,0x0550,0x0551,0x0558,0x0559,0x0550,0x0551,0x0550,0x0551,0x0558,0x0559,0x0558,0x0559,0x1170,0x1170,0x112B,0x112C,0x112C,0x112C,0x112C,0x112C,0x112C,0x1145,0x06BB,0x046F,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
19,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0558,0x0559,0x0558,0x0559,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x0558,0x0559,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x1145,0x0485,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
