map,Route106_Layout,width,80,height,20,primary,gTileset_General,secondary,gTileset_Dewford
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170
11,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170
12,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0575,0x0576,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x311C,0x3620,0x0481,0x0481,0x0481,0x0481,0x0481,0x0481,0x0481,0x0481,0x0481,0x0482,0x3124,0x3124,0x04E2,0x3124,0x3124,0x313E,0x311C,0x311C,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1219,0x1219
13,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x0550,0x0551,0x0558,0x0559,0x1170,0x0550,0x0551,0x1170,0x111B,0x311C,0x311C,0x313D,0x0480,0x0481,0x0481,0x0481,0x0481,0x0481,0x0481,0x0481,0x04BE,0x046C,0x046C,0x046C,0x046C,0x046C,0x046C,0x046C,0x046C,0x046D,0x048A,0x04E2,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3632,0x313E,0x311C,0x311C,0x311C,0x311C,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1572,0x0643,0x0643
14,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x0575,0x0576,0x0558,0x0559,0x0550,0x0555,0x3124,0x0480,0x0481,0x04BE,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0475,0x048A,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x157A,0x063A,0x0643
15,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x0558,0x055D,0x0480,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0474,0x047C,0x0464,0x047D,0x048A,0x04E2,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x313E,0x311C,0x311C,0x111D,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1219,0x157A,0x3239,0x0643
16,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x311C,0x313D,0x0488,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0474,0x047C,0x047C,0x047C,0x047C,0x047C,0x047D,0x0474,0x00A7,0x0491,0x0492,0x3124,0x3124,0x3124,0x3124,0x3124,0x3239,0x3239,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x0575,0x0576,0x1572,0x0643,0x328E,0x0643,0x063A
17,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x0480,0x04BE,0x04BE,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0474,0x047C,0x047D,0x0471,0x0474,0x0642,0x0642,0x0642,0x0642,0x0492,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3239,0x0643,0x063A,0x3239,0x0239,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x057D,0x057E,0x157A,0x063A,0x3239,0x063A,0x3239
18,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x0480,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0474,0x047D,0x0474,0x0642,0x0647,0x0642,0x0643,0x0643,0x0643,0x0643,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3239,0x3239,0x0643,0x063A,0x3239,0x0643,0x063A,0x0239,0x0239,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x313E,0x311C,0x111D,0x1170,0x1572,0x0287,0x028F,0x0639,0x0643,0x0639,0x0643
19,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x0488,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0475,0x0471,0x0475,0x0643,0x0643,0x0643,0x0643,0x0643,0x0643,0x0643,0x3239,0x3239,0x3239,0x3239,0x3239,0x3239,0x0643,0x0643,0x0643,0x3239,0x0643,0x0643,0x0239,0x0643,0x0643,0x0239,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x157A,0x0643,0x0643,0x0643,0x063A,0x0643,0x063A
