map,EverGrandeCity_Layout,width,40,height,80,primary,gTileset_General,secondary,gTileset_EverGrande
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0x0473,0x047B,0x0489,0x047B,0x0489,0x0473,0x728E,0x0470,0x728C,0x728B,0x728A,0x7001,0x0632,0x7001,0x063B,0x063B,0x7001,0x723D,0x723D,0x723D,0x7001,0x063B,0x063B,0x7001,0x0632,0x7001,0x728F,0x728E,0x728D,0x728C,0x728B,0x0472,0x04C6,0x04C6,0x500E,0x0475,0x0475,0x0475,0x0471,0x0475
11,0x047B,0x0489,0x0473,0x0471,0x0473,0x0473,0x728F,0x0470,0x728D,0x728C,0x728B,0x728A,0x0632,0x7288,0x7001,0x7248,0x724D,0x724A,0x724A,0x724A,0x724F,0x724C,0x7001,0x728C,0x0632,0x7289,0x7288,0x728F,0x728E,0x728D,0x728C,0x0472,0x0416,0x04C6,0x04C6,0x0475,0x0475,0x0475,0x0471,0x0475
12,0x0489,0x0473,0x047B,0x0489,0x0473,0x0473,0x7288,0x0470,0x728E,0x728D,0x728C,0x728B,0x0632,0x7289,0x7288,0x7250,0x7255,0x7252,0x7252,0x7252,0x7257,0x7254,0x728E,0x728D,0x0632,0x728A,0x7289,0x7288,0x728F,0x728E,0x728D,0x7002,0x046A,0x0416,0x0416,0x0475,0x0475,0x0475,0x0471,0x0475
13,0x0473,0x047B,0x0489,0x0473,0x0473,0x047B,0x0489,0x0473,0x728F,0x728E,0x728D,0x728C,0x0636,0x729A,0x722D,0x0658,0x725D,0x725A,0x725A,0x725A,0x725F,0x065C,0x722B,0x729E,0x0673,0x729B,0x729A,0x7299,0x7298,0x729F,0x722D,0x728D,0x0472,0x728B,0x728A,0x0475,0x0475,0x0475,0x0471,0x0475
14,0x0473,0x0471,0x0473,0x0473,0x0473,0x0471,0x0473,0x0473,0x7288,0x728F,0x728E,0x728D,0x0633,0x0634,0x0663,0x0660,0x7001,0x723C,0x723D,0x723E,0x7001,0x0664,0x0633,0x0634,0x0634,0x0634,0x0634,0x0634,0x0634,0x0634,0x0663,0x728E,0x0472,0x728C,0x0474,0x047D,0x0475,0x0475,0x0474,0x047D
15,0x0473,0x046B,0x04BE,0x0473,0x0473,0x0471,0x0473,0x0473,0x7289,0x7288,0x728F,0x728E,0x728D,0x728C,0x0632,0x066C,0x7001,0x723C,0x723D,0x723D,0x7267,0x066C,0x7001,0x0403,0x7001,0x7001,0x728C,0x728B,0x728A,0x7289,0x0632,0x728F,0x0472,0x728D,0x0475,0x0474,0x047D,0x0475,0x0475,0x0474
16,0x0473,0x0473,0x046B,0x04BE,0x047B,0x0489,0x0473,0x0473,0x728A,0x7289,0x7288,0x728F,0x728E,0x728D,0x0632,0x728B,0x7001,0x726D,0x723D,0x723D,0x723D,0x723D,0x723D,0x723D,0x723D,0x723D,0x723D,0x7267,0x728B,0x728A,0x0632,0x7288,0x0475,0x0474,0x047D,0x0475,0x0474,0x047D,0x0475,0x0475
17,0x0473,0x0473,0x0473,0x0471,0x0471,0x0473,0x0473,0x0473,0x728B,0x728A,0x7289,0x7288,0x728F,0x728E,0x0632,0x728C,0x728B,0x7001,0x726D,0x723D,0x723D,0x723D,0x723D,0x723D,0x723D,0x723D,0x723D,0x723E,0x7001,0x728B,0x0632,0x7289,0x0475,0x0472,0x728E,0x0475,0x0475,0x0474,0x047D,0x0475
18,0x0473,0x0473,0x047B,0x0489,0x0471,0x0473,0x0473,0x0473,0x728C,0x728B,0x728A,0x7289,0x7288,0x728F,0x0632,0x728D,0x728C,0x728B,0x7001,0x7001,0x7001,0x7001,0x7001,0x7001,0x726D,0x723D,0x723D,0x723E,0x7001,0x728C,0x0632,0x728A,0x0475,0x0472,0x0474,0x047D,0x0475,0x0475,0x0474,0x047D
19,0x0473,0x047B,0x0489,0x0473,0x0471,0x0473,0x0473,0x0473,0x728D,0x728C,0x728B,0x728A,0x7289,0x7288,0x0636,0x729E,0x729D,0x729C,0x729B,0x729A,0x7299,0x722C,0x722F,0x7001,0x7248,0x7249,0x724A,0x724B,0x724C,0x7001,0x0632,0x728B,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475,0x0474
20,0x047B,0x0489,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x728E,0x728D,0x728C,0x728B,0x728A,0x7289,0x0633,0x0634,0x0634,0x0634,0x0634,0x0634,0x0634,0x0634,0x0663,0x7001,0x7250,0x7251,0x7252,0x7253,0x7254,0x7001,0x0632,0x728C,0x0475,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475
21,0x0489,0x0473,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x728F,0x728E,0x0468,0x0469,0x0469,0x0469,0x0469,0x0469,0x0469,0x0469,0x046A,0x728C,0x728B,0x728A,0x0632,0x7001,0x0658,0x7259,0x725A,0x725B,0x065C,0x7001,0x0632,0x728D,0x0475,0x0475,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475
22,0x0473,0x0473,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x7288,0x0468,0x04BE,0x0471,0x0471,0x0471,0x046B,0x046C,0x046C,0x046D,0x04BF,0x0469,0x046A,0x728B,0x0632,0x7001,0x0660,0x723C,0x723D,0x723E,0x0664,0x7001,0x0632,0x728E,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475,0x0474,0x047D
23,0x0473,0x0473,0x0473,0x047B,0x0489,0x0473,0x0473,0x0473,0x0468,0x04BE,0x046B,0x046C,0x046C,0x046C,0x04BE,0x0471,0x0471,0x04BF,0x046C,0x046D,0x0472,0x728C,0x0632,0x7001,0x066C,0x723C,0x723D,0x723E,0x066C,0x7001,0x0632,0x7001,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475,0x0474
24,0x04BE,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x0473,0x0473,0x0471,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0474,0x047D,0x0472,0x728D,0x0632,0x063B,0x7001,0x723C,0x723D,0x723E,0x7001,0x063B,0x0632,0x0474,0x047D,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475,0x50BE
25,0x046B,0x04BE,0x0473,0x0471,0x0473,0x0473,0x0473,0x0473,0x0473,0x046B,0x04BE,0x0471,0x0471,0x0471,0x0474,0x047C,0x047C,0x047C,0x047D,0x0474,0x047A,0x728E,0x063A,0x063B,0x063B,0x723C,0x723D,0x723E,0x063B,0x063B,0x063A,0x0475,0x0474,0x047A,0x0475,0x0475,0x0475,0x0475,0x50BE,0x046D
26,0x0473,0x0471,0x0473,0x046B,0x04BE,0x0473,0x0473,0x0473,0x0473,0x0473,0x0471,0x0471,0x0471,0x0474,0x047D,0x0471,0x0474,0x04A9,0x049F,0x047D,0x0474,0x0479,0x0479,0x0479,0x0479,0x70AF,0x70CF,0x70CF,0x0479,0x0479,0x0644,0x047A,0x0475,0x7296,0x0475,0x0475,0x0475,0x5002,0x046D,0x0475
27,0x0473,0x0471,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x0473,0x0473,0x0471,0x0471,0x0471,0x0475,0x0471,0x0471,0x0475,0x0474,0x00A7,0x0479,0x047A,0x7294,0x7293,0x7001,0x7001,0x723C,0x723D,0x723E,0x7001,0x7292,0x0632,0x7290,0x0475,0x7297,0x0475,0x0475,0x0475,0x5294,0x0475,0x0475
28,0x0473,0x046B,0x04BE,0x0473,0x046B,0x04BE,0x0473,0x0473,0x0473,0x0473,0x0471,0x0471,0x0471,0x0475,0x0471,0x0471,0x0475,0x0472,0x7001,0x7001,0x7001,0x7001,0x7001,0x7001,0x7265,0x723D,0x723D,0x723E,0x7001,0x7293,0x0632,0x7291,0x0475,0x0474,0x047A,0x0475,0x0475,0x5295,0x0475,0x0475
29,0x0473,0x0473,0x0471,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x0473,0x0471,0x0471,0x0471,0x04BF,0x046D,0x0471,0x0475,0x0472,0x7001,0x7001,0x723C,0x723D,0x723D,0x723D,0x723D,0x723D,0x723D,0x726F,0x7295,0x7294,0x0632,0x7292,0x0475,0x0472,0x7297,0x0475,0x0475,0x5296,0x0475,0x0475
30,0x0473,0x0473,0x0471,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x0473,0x0471,0x0471,0x0471,0x0471,0x04BF,0x046D,0x04BF,0x04BF,0x046A,0x7001,0x726D,0x723D,0x723D,0x723D,0x723D,0x723D,0x726F,0x7297,0x7296,0x7295,0x0632,0x7293,0x0475,0x0472,0x7290,0x0475,0x0475,0x5297,0x0475,0x0475
31,0x0473,0x0473,0x0471,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x04BF,0x046D,0x0471,0x0475,0x046A,0x7001,0x722B,0x722C,0x722C,0x72A4,0x72A3,0x72A2,0x72A1,0x72A0,0x72A7,0x0637,0x7294,0x0475,0x0472,0x7001,0x0475,0x0475,0x0474,0x047D,0x0475
32,0x0473,0x0473,0x0471,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x047B,0x0489,0x0471,0x046B,0x046C,0x046C,0x046D,0x04BF,0x046C,0x04BF,0x04BF,0x046A,0x0633,0x0634,0x0634,0x0634,0x0634,0x0634,0x0634,0x0634,0x0634,0x0635,0x7295,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475,0x0474,0x047D
33,0x0473,0x047B,0x0489,0x0473,0x047B,0x0489,0x0473,0x0473,0x0473,0x0471,0x0473,0x046B,0x04BE,0x0471,0x0471,0x00BE,0x046C,0x046D,0x0471,0x0471,0x04BF,0x0469,0x0469,0x0469,0x0469,0x0469,0x046A,0x7001,0x7291,0x7290,0x7297,0x7296,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475,0x0474
34,0x0473,0x0471,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x0473,0x0471,0x0473,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x00BE,0x046C,0x046C,0x046C,0x046C,0x046D,0x0471,0x0471,0x0471,0x04BF,0x0469,0x046A,0x7291,0x7290,0x7297,0x0475,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475
35,0x047B,0x0489,0x0473,0x047B,0x0489,0x0473,0x0473,0x0473,0x047B,0x0489,0x0473,0x047B,0x047C,0x0489,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x70BE,0x046C,0x046C,0x046D,0x0471,0x0471,0x0475,0x046A,0x7291,0x7290,0x0475,0x0475,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475
36,0x0489,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x0473,0x0471,0x0473,0x0473,0x0471,0x0471,0x047B,0x047C,0x0489,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x00BE,0x046C,0x046D,0x0475,0x0475,0x046A,0x7291,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475,0x0474,0x047D
37,0x0473,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x0478,0x0489,0x0473,0x047B,0x047C,0x0489,0x0471,0x0471,0x047B,0x047C,0x047C,0x047C,0x0489,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x0475,0x0475,0x0475,0x0475,0x0474,0x047A,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475,0x0474
38,0x0473,0x0473,0x047B,0x0489,0x0473,0x0473,0x0473,0x5290,0x0470,0x047B,0x04A9,0x0489,0x0473,0x0471,0x0471,0x0471,0x0471,0x0471,0x0471,0x047B,0x047C,0x047C,0x047C,0x047C,0x0489,0x0471,0x0471,0x0475,0x0475,0x0475,0x0475,0x0475,0x5293,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475
39,0x0473,0x0473,0x0471,0x0473,0x0473,0x0473,0x0473,0x5291,0x0478,0x0491,0x0489,0x0473,0x0473,0x0471,0x0471,0x0474,0x047C,0x047C,0x047C,0x04A9,0x04A9,0x0489,0x0471,0x0471,0x047B,0x047C,0x047C,0x047D,0x0475,0x0475,0x0475,0x0475,0x5294,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475
40,0x0473,0x047B,0x0489,0x0473,0x0473,0x0473,0x0473,0x5292,0x5291,0x5290,0x0470,0x0473,0x047B,0x047C,0x047C,0x047D,0x0474,0x04A9,0x049F,0x04A9,0x0489,0x047B,0x047C,0x0489,0x0471,0x0471,0x0474,0x04A9,0x047D,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475,0x0475,0x0475,0x0475,0x0475
41,0x047B,0x0489,0x0473,0x0473,0x0473,0x0473,0x047B,0x047C,0x047C,0x0489,0x0473,0x047B,0x04A9,0x0489,0x0471,0x0474,0x047D,0x0474,0x00A7,0x0489,0x047B,0x04A9,0x0489,0x047B,0x047C,0x047C,0x047D,0x0474,0x04A9,0x047D,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475,0x0475,0x0475,0x0475
42,0x0489,0x0473,0x0473,0x0473,0x0473,0x047B,0x04A9,0x04A9,0x0489,0x0473,0x047B,0x04A9,0x0489,0x047B,0x047C,0x047D,0x0474,0x047A,0x5001,0x0478,0x0491,0x0489,0x047B,0x04A9,0x04A9,0x04A9,0x04A9,0x047D,0x0474,0x04A9,0x047D,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475,0x0475,0x0475
43,0x0473,0x0473,0x0473,0x0473,0x047B,0x04A9,0x04A9,0x0489,0x0473,0x047B,0x04A9,0x0489,0x0478,0x0491,0x0491,0x0491,0x047A,0x5001,0x5001,0x0403,0x528B,0x0478,0x0491,0x0491,0x0491,0x04A9,0x04A9,0x04A9,0x047D,0x0474,0x0491,0x047D,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475,0x0475
44,0x0473,0x0473,0x0473,0x047B,0x04A9,0x04A9,0x0489,0x0473,0x047B,0x0491,0x0489,0x0473,0x528C,0x528B,0x528A,0x5289,0x5288,0x527C,0x5001,0x5001,0x528C,0x528B,0x528A,0x5289,0x5288,0x0474,0x0491,0x0491,0x0491,0x047A,0x5296,0x0474,0x047D,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0475
45,0x0473,0x0473,0x047B,0x04A9,0x04A9,0x0489,0x0473,0x047B,0x0489,0x5293,0x0470,0x0473,0x528D,0x528C,0x528B,0x528A,0x5289,0x527C,0x527C,0x527C,0x528D,0x528C,0x528B,0x528A,0x5289,0x0472,0x5048,0x5049,0x504A,0x504B,0x5297,0x0475,0x0474,0x047D,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475
46,0x0473,0x047B,0x04A9,0x04A9,0x0489,0x0473,0x0478,0x0489,0x0473,0x5294,0x0470,0x0473,0x528E,0x528D,0x528C,0x528B,0x528A,0x527C,0x527C,0x527C,0x528E,0x528D,0x528C,0x528B,0x528A,0x0472,0x0450,0x0451,0x0452,0x0453,0x0474,0x047D,0x0475,0x0474,0x047A,0x0475,0x0475,0x0475,0x0474,0x047D
47,0x047B,0x04A9,0x04A9,0x0489,0x0473,0x0473,0x5001,0x0470,0x0473,0x5295,0x0470,0x047B,0x0489,0x528E,0x528D,0x528C,0x528B,0x527C,0x527C,0x527C,0x527C,0x528E,0x528D,0x528C,0x528B,0x0472,0x0458,0x0459,0x045A,0x045B,0x0475,0x0474,0x047A,0x0472,0x5296,0x0475,0x0475,0x0475,0x0475,0x0474
48,0x04A9,0x04A9,0x0489,0x0473,0x0473,0x0478,0x0489,0x0473,0x0478,0x0489,0x0478,0x0489,0x0473,0x528F,0x528E,0x528D,0x527C,0x527D,0x527C,0x527C,0x527C,0x528F,0x528E,0x528D,0x528C,0x0472,0x0460,0x0461,0x0462,0x0463,0x0475,0x0475,0x5297,0x0475,0x0474,0x047D,0x0475,0x0475,0x0475,0x0475
49,0x0491,0x0489,0x0473,0x0473,0x0473,0x5001,0x0470,0x0473,0x5297,0x0470,0x5296,0x0470,0x0473,0x5288,0x528F,0x528E,0x527C,0x527C,0x527C,0x527C,0x527C,0x5288,0x528F,0x528E,0x0474,0x047A,0x5293,0x5001,0x5291,0x5290,0x0475,0x0475,0x0474,0x047D,0x0475,0x0474,0x047D,0x0475,0x0475,0x0475
50,0x5001,0x0470,0x0473,0x0473,0x0473,0x5292,0x0470,0x047B,0x0489,0x047B,0x0489,0x0473,0x0473,0x5289,0x5288,0x528F,0x527C,0x527C,0x527C,0x527C,0x527C,0x527C,0x5288,0x528F,0x0472,0x527C,0x5001,0x5001,0x5292,0x5291,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0474,0x047D,0x0475,0x0475
51,0x0489,0x0473,0x0473,0x0473,0x047B,0x0489,0x047B,0x0489,0x047B,0x0489,0x0473,0x0473,0x0473,0x528A,0x5289,0x5288,0x0474,0x0479,0x0479,0x50AF,0x50CF,0x0479,0x0479,0x0479,0x047A,0x527C,0x527C,0x5294,0x5293,0x0474,0x047D,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0474,0x047D,0x0475
52,0x057A,0x0473,0x0473,0x047B,0x0489,0x047B,0x0489,0x0478,0x0489,0x0473,0x0473,0x0473,0x0478,0x0489,0x528A,0x5289,0x0472,0x527C,0x5403,0x527C,0x527C,0x527C,0x527C,0x527C,0x527C,0x527C,0x5296,0x5295,0x5294,0x0475,0x0474,0x047D,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0474,0x047D
53,0x057A,0x0473,0x047B,0x0489,0x047B,0x0489,0x0470,0x5292,0x0470,0x0473,0x0473,0x0473,0x5290,0x0470,0x528B,0x528A,0x0472,0x527C,0x527C,0x527C,0x527C,0x527C,0x527C,0x527C,0x527C,0x5290,0x5297,0x5296,0x5295,0x0475,0x0475,0x0474,0x047A,0x0475,0x0475,0x0475,0x0474,0x047D,0x0475,0x0474
54,0x057A,0x047B,0x0489,0x047B,0x0489,0x0473,0x0478,0x0489,0x0473,0x0473,0x0473,0x0473,0x5291,0x0470,0x528C,0x0474,0x047D,0x0474,0x0479,0x00AF,0x00CF,0x0479,0x0479,0x0489,0x5292,0x5291,0x5290,0x5297,0x5296,0x0475,0x0475,0x0472,0x5293,0x0475,0x0475,0x0475,0x0475,0x0474,0x047D,0x057C
55,0x0582,0x0489,0x047B,0x0489,0x0473,0x0473,0x5293,0x0470,0x0473,0x0473,0x0473,0x0473,0x5292,0x0478,0x0479,0x047D,0x0474,0x047A,0x3001,0x3001,0x3001,0x3001,0x3001,0x0478,0x047C,0x047C,0x0489,0x5290,0x5297,0x0475,0x0475,0x0472,0x5294,0x0475,0x0475,0x0475,0x0475,0x0475,0x0474,0x0584
56,0x1170,0x0582,0x0489,0x0473,0x0473,0x047B,0x0489,0x0473,0x0473,0x0473,0x0473,0x0478,0x0489,0x5292,0x5291,0x0474,0x047D,0x1180,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1181,0x047B,0x0489,0x5290,0x0475,0x0475,0x0472,0x5295,0x0475,0x0475,0x0475,0x0475,0x0475,0x057C,0x3170
57,0x1170,0x1170,0x057A,0x0473,0x047B,0x0489,0x0473,0x0473,0x0473,0x0473,0x0473,0x5001,0x0478,0x0489,0x0474,0x047D,0x1180,0x1198,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x119A,0x1181,0x0473,0x0474,0x047D,0x0475,0x0475,0x0474,0x047A,0x0475,0x0475,0x0475,0x0475,0x057C,0x3170
58,0x1170,0x1170,0x057A,0x0478,0x0489,0x0473,0x0473,0x0473,0x0473,0x0473,0x047B,0x047C,0x0489,0x0473,0x0475,0x1180,0x1198,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0473,0x0475,0x0474,0x047D,0x0475,0x0472,0x5290,0x0475,0x0475,0x0475,0x0475,0x057C,0x3170
59,0x1170,0x1170,0x057A,0x1001,0x0470,0x0473,0x0473,0x0473,0x0473,0x047B,0x04A9,0x0489,0x0473,0x047B,0x047D,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x047B,0x047D,0x0475,0x0474,0x047D,0x0472,0x5291,0x0475,0x0475,0x0475,0x0475,0x057C,0x3170
60,0x1170,0x1170,0x0582,0x0489,0x0473,0x0473,0x0473,0x0473,0x047B,0x0491,0x0489,0x0473,0x047B,0x04A9,0x04A9,0x10BB,0x10B3,0x10B3,0x10B3,0x10B3,0x10B3,0x10B3,0x10B3,0x10B3,0x10B3,0x10B3,0x10BC,0x04A9,0x04A9,0x047D,0x0475,0x0474,0x047A,0x5292,0x0475,0x0475,0x0475,0x0475,0x057C,0x3170
61,0x1170,0x1170,0x1170,0x057A,0x0473,0x0473,0x0473,0x047B,0x0489,0x5290,0x0470,0x047B,0x04A9,0x04A9,0x04A9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x04A9,0x04A9,0x04A9,0x047D,0x0472,0x5294,0x5293,0x0475,0x0475,0x0475,0x0475,0x057C,0x3170
62,0x1170,0x1170,0x1170,0x057A,0x0473,0x0473,0x0478,0x0489,0x0473,0x5291,0x0478,0x04A9,0x04A9,0x04A9,0x04A9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x04A9,0x04A9,0x04A9,0x04A9,0x047A,0x5295,0x0474,0x047A,0x0475,0x0475,0x0475,0x057C,0x3170
63,0x1170,0x1170,0x1170,0x057A,0x0473,0x0473,0x1001,0x0470,0x047B,0x0479,0x0479,0x04A9,0x04A9,0x04A9,0x04A9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x04A9,0x04A9,0x04A9,0x04A9,0x0491,0x0479,0x047A,0x5294,0x0475,0x0475,0x0475,0x057C,0x3170
64,0x1170,0x1170,0x1170,0x057A,0x0473,0x047B,0x0489,0x0473,0x5293,0x5292,0x5291,0x0474,0x04A9,0x04A9,0x04A9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x04A9,0x04A9,0x04A9,0x0489,0x5290,0x5297,0x5296,0x5295,0x0475,0x0475,0x0475,0x057C,0x3170
65,0x0575,0x0576,0x1170,0x057A,0x047B,0x0489,0x0473,0x0473,0x5294,0x5293,0x5292,0x0475,0x0474,0x04A9,0x04A9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x10B9,0x04A9,0x04A9,0x0489,0x047B,0x0479,0x0489,0x5297,0x5296,0x0475,0x0475,0x0475,0x057C,0x3170
