map,Route122_Layout,width,40,height,40,primary,gTileset_General,secondary,gTileset_Lilycove
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
22,0x0550,0x0551,0x1170,0x1170,0x1170,0x1231,0x0473,0x0473,0x0473,0x0471,0x047B,0x0489,0x047B,0x0489,0x047B,0x0489,0x0471,0x0471,0x0471,0x0471,0x0474,0x04A9,0x047D,0x0474,0x047D,0x0474,0x047D,0x0475,0x0474,0x047C,0x047D,0x0474,0x047D,0x1230,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559
23,0x0558,0x0559,0x1170,0x1170,0x1170,0x1231,0x0473,0x0473,0x047B,0x0489,0x0471,0x047B,0x0489,0x0473,0x0471,0x047B,0x047C,0x047C,0x047C,0x047C,0x047D,0x0474,0x04A9,0x047D,0x0471,0x0475,0x0471,0x0475,0x0475,0x0471,0x0471,0x0475,0x1228,0x1238,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576
24,0x0575,0x0576,0x1170,0x1170,0x1170,0x1231,0x0473,0x047B,0x0489,0x0473,0x0471,0x0471,0x0473,0x047B,0x047C,0x0489,0x0471,0x0471,0x0471,0x0471,0x0471,0x0475,0x0474,0x04A9,0x047C,0x047D,0x0474,0x047D,0x0475,0x0471,0x0471,0x0475,0x1230,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E
25,0x057D,0x057E,0x1170,0x1170,0x1170,0x1231,0x047B,0x0489,0x0473,0x047B,0x047C,0x0489,0x047B,0x04A9,0x0489,0x047B,0x047C,0x047C,0x047C,0x047C,0x047C,0x047D,0x0475,0x0474,0x04A9,0x04A9,0x047D,0x0471,0x0475,0x0471,0x0471,0x0475,0x1230,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170
26,0x0575,0x0576,0x1170,0x1170,0x1170,0x1239,0x1229,0x0473,0x047B,0x0489,0x0471,0x0473,0x0471,0x0471,0x047B,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x047D,0x0475,0x0474,0x04A9,0x04A9,0x047C,0x047D,0x0474,0x047C,0x047D,0x1230,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170
27,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1231,0x047B,0x0489,0x047B,0x0489,0x047B,0x047C,0x0489,0x0471,0x0471,0x0471,0x0474,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x047D,0x0475,0x0474,0x04A9,0x04A9,0x04A9,0x047D,0x1228,0x1220,0x1238,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170
28,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1239,0x1229,0x0473,0x0471,0x0473,0x0471,0x0471,0x047B,0x047C,0x047C,0x047C,0x047D,0x0471,0x0474,0x04A9,0x04A9,0x049F,0x04A9,0x047D,0x0475,0x1228,0x1220,0x1220,0x1220,0x1238,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170
29,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1231,0x0473,0x0471,0x047B,0x047C,0x047C,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x047C,0x047D,0x0474,0x0491,0x00A7,0x0491,0x0491,0x047A,0x1230,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170
30,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1231,0x047B,0x0489,0x0471,0x0471,0x0471,0x0471,0x0474,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x047A,0x3001,0x3001,0x3001,0x3001,0x3001,0x1230,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170
31,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1239,0x1229,0x047B,0x047C,0x047C,0x047C,0x047C,0x047D,0x1228,0x1220,0x1220,0x1220,0x1229,0x3001,0x3001,0x3001,0x3001,0x3001,0x1228,0x1238,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170
32,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1239,0x1220,0x1220,0x1220,0x1220,0x1220,0x1220,0x1238,0x1170,0x1170,0x1170,0x1239,0x1220,0x1220,0x1220,0x1220,0x1220,0x1238,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x057D,0x057E,0x1170
33,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170
34,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170
35,0x1170,0x1170,0x0558,0x0559,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x057D,0x057E,0x1170,0x1170,0x1170
36,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x0575,0x0576,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170
37,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x0550,0x0551,0x1170,0x1170,0x0575,0x0576,0x0550,0x0551,0x1170,0x1178,0x3002,0x3002,0x3002,0x3002,0x1179,0x1170,0x0550,0x0551,0x057D,0x057E,0x0575,0x0576,0x057D,0x057E,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
38,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x057D,0x057E,0x0558,0x0559,0x0550,0x0565,0x3001,0x3001,0x3001,0x3001,0x1564,0x0551,0x0558,0x0559,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
39,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x0558,0x056D,0x0445,0x3001,0x3001,0x0447,0x156C,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
