map,Route126_Layout,width,80,height,80,primary,gTileset_General,secondary,gTileset_Mossdeep
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0x067E,0x067E,0x0613,0x1170,0x1170,0x1582,0x0489,0x047B,0x04A9,0x04A9,0x04A9,0x04A9,0x047C,0x047C,0x047D,0x0071,0x0071,0x057C,0x1213,0x1206,0x1582,0x3479,0x1584,0x1170,0x1170,0x1170,0x173B,0x173D,0x1222,0x121C,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x114E,0x121A,0x121B,0x1207,0x1213,0x1213,0x121D,0x121E,0x121E,0x121E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213,0x1213,0x157A,0x1471,0x147B,0x0489,0x3473,0x3471,0x3471,0x3471,0x3471,0x3471,0x3475
11,0x067E,0x067E,0x067E,0x1170,0x1170,0x067E,0x1582,0x1479,0x0489,0x0071,0x0071,0x0071,0x0071,0x1071,0x1071,0x1071,0x0474,0x0584,0x1213,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x0550,0x0551,0x120B,0x120B,0x120B,0x120B,0x120B,0x120C,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x114E,0x121A,0x121B,0x121B,0x121B,0x121B,0x1207,0x1213,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1213,0x157A,0x1493,0x1494,0x3473,0x347B,0x347C,0x3489,0x3471,0x3471,0x3471,0x3475
12,0x067E,0x067E,0x067E,0x067E,0x067E,0x1170,0x1170,0x1170,0x1582,0x1479,0x1479,0x1479,0x1479,0x0479,0x0479,0x0479,0x0584,0x1170,0x1213,0x0558,0x0559,0x121E,0x121E,0x121F,0x1170,0x1170,0x1213,0x1213,0x0558,0x0559,0x173B,0x173D,0x1213,0x1213,0x1213,0x1223,0x120C,0x114E,0x1216,0x1216,0x114E,0x114E,0x114E,0x114E,0x114E,0x1216,0x1216,0x114E,0x114E,0x114E,0x114E,0x114E,0x121A,0x121B,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x157A,0x149B,0x149C,0x3473,0x3471,0x3471,0x3473,0x3471,0x3471,0x1474,0x347D
13,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x073B,0x073C,0x073C,0x073D,0x127E,0x127E,0x173B,0x173D,0x127E,0x127E,0x1170,0x121B,0x121B,0x121B,0x121B,0x121B,0x121B,0x121B,0x121B,0x1207,0x057D,0x057E,0x0550,0x0551,0x1213,0x1213,0x1214,0x114E,0x1201,0x114E,0x120A,0x120B,0x120B,0x120B,0x120C,0x114E,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x121A,0x1207,0x1213,0x1213,0x1213,0x121D,0x121E,0x121E,0x1207,0x1213,0x1213,0x1213,0x1213,0x1170,0x1170,0x157A,0x1471,0x1471,0x3473,0x3471,0x3471,0x347B,0x347C,0x347C,0x347D,0x3471
14,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x0677,0x0677,0x0674,0x057A,0x3071,0x3071,0x173E,0x073D,0x1213,0x057D,0x057E,0x1206,0x121C,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x121A,0x121B,0x1207,0x0558,0x0559,0x0550,0x0551,0x1214,0x114E,0x1201,0x114E,0x1212,0x1213,0x1213,0x1213,0x1223,0x120B,0x120C,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x121A,0x121B,0x1207,0x1213,0x1213,0x1213,0x1213,0x121D,0x121E,0x1207,0x1213,0x1213,0x1170,0x1170,0x1582,0x1479,0x3489,0x3473,0x3471,0x3471,0x3471,0x3471,0x3471,0x3471,0x3471
15,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x073B,0x073C,0x173D,0x1582,0x3479,0x3479,0x0479,0x0584,0x1213,0x1217,0x1206,0x121C,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x121A,0x1207,0x1213,0x0558,0x0559,0x1214,0x114E,0x1201,0x114E,0x1212,0x1213,0x1213,0x1213,0x1213,0x1213,0x1223,0x120C,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x121A,0x121B,0x121B,0x121B,0x1207,0x1213,0x1213,0x121D,0x1207,0x1213,0x1170,0x1170,0x1170,0x1170,0x157A,0x347B,0x347C,0x3489,0x3471,0x3471,0x3471,0x3471,0x3471
16,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x057A,0x3071,0x157C,0x127E,0x127C,0x1213,0x1213,0x1213,0x1213,0x1213,0x1217,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x1212,0x1213,0x1213,0x0550,0x0551,0x114E,0x1201,0x114E,0x121A,0x121B,0x121B,0x1207,0x1213,0x1213,0x1213,0x1223,0x120C,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x114E,0x114E,0x121A,0x1207,0x1213,0x1213,0x121D,0x121E,0x1170,0x1170,0x1550,0x1551,0x1582,0x1479,0x3489,0x3473,0x3471,0x3471,0x3471,0x3471,0x3471
17,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x1582,0x3479,0x1584,0x127E,0x0550,0x0551,0x1213,0x127E,0x127E,0x1213,0x1217,0x114E,0x1216,0x1216,0x1216,0x114E,0x114E,0x114E,0x114E,0x114E,0x1216,0x1216,0x1216,0x1216,0x114E,0x1212,0x0550,0x0551,0x0558,0x0559,0x114E,0x1201,0x114E,0x114E,0x114E,0x114E,0x121A,0x1207,0x1213,0x1213,0x1213,0x1214,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x121A,0x121B,0x121B,0x121B,0x1207,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x157A,0x347B,0x347C,0x3489,0x3471,0x3471,0x3471
18,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x173B,0x173D,0x1213,0x127E,0x0558,0x0559,0x1277,0x127E,0x127E,0x1275,0x1217,0x114E,0x1216,0x1216,0x114E,0x120A,0x120B,0x120B,0x120B,0x120C,0x114E,0x114E,0x1216,0x1216,0x114E,0x1212,0x0558,0x0559,0x1213,0x1214,0x114E,0x1201,0x1201,0x1201,0x1216,0x1216,0x114E,0x1212,0x1213,0x1213,0x1213,0x1214,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x114E,0x114E,0x121A,0x1213,0x1213,0x1170,0x1170,0x1170,0x1170,0x1582,0x1479,0x3489,0x3473,0x3471,0x3471,0x3471
19,0x067E,0x067E,0x067E,0x067E,0x067E,0x173B,0x173D,0x157D,0x157E,0x127E,0x127E,0x127E,0x127E,0x127E,0x127E,0x127E,0x1275,0x1217,0x114E,0x114E,0x114E,0x120A,0x1222,0x120E,0x120E,0x120F,0x1223,0x120B,0x120C,0x114E,0x114E,0x114E,0x1212,0x1213,0x0738,0x073A,0x1214,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x1212,0x120D,0x120E,0x120F,0x1214,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x1212,0x1213,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x157A,0x347B,0x347C,0x3489,0x3071
20,0x067E,0x067E,0x067E,0x067E,0x067E,0x157D,0x157E,0x127E,0x120C,0x120C,0x127E,0x127E,0x127E,0x127E,0x128F,0x1275,0x0738,0x0739,0x073A,0x0738,0x073A,0x1273,0x0738,0x0739,0x0739,0x0739,0x0739,0x073A,0x1223,0x120B,0x120B,0x120B,0x1222,0x1213,0x0748,0x074A,0x1223,0x120C,0x114E,0x114E,0x114E,0x114E,0x114E,0x120A,0x1222,0x1215,0x0550,0x0551,0x1214,0x114E,0x1216,0x1216,0x1216,0x1201,0x1201,0x1201,0x1201,0x1201,0x1201,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x121A,0x1207,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1582,0x1479,0x3489,0x347B,0x347C
21,0x067E,0x067E,0x067E,0x0550,0x0551,0x127E,0x120C,0x120C,0x120C,0x120C,0x127E,0x127E,0x127E,0x127E,0x127E,0x0738,0x06B4,0x0741,0x0742,0x0748,0x074A,0x0738,0x06B4,0x0741,0x06A8,0x06A9,0x06AA,0x06B4,0x073A,0x1213,0x120B,0x120B,0x0550,0x0551,0x122F,0x121B,0x1213,0x1223,0x120B,0x120B,0x120B,0x120B,0x120B,0x1222,0x120D,0x1222,0x0558,0x0559,0x1214,0x114E,0x1216,0x1216,0x1201,0x1201,0x1201,0x114E,0x114E,0x114E,0x1201,0x1201,0x1201,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x1212,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1479,0x3489
22,0x067E,0x067E,0x067E,0x0558,0x0559,0x127E,0x127E,0x127E,0x127E,0x127E,0x127E,0x127E,0x127E,0x127E,0x127E,0x0740,0x0741,0x02A5,0x074A,0x127A,0x127A,0x0740,0x0741,0x0741,0x06B0,0x06B1,0x06B2,0x0741,0x0742,0x1213,0x0738,0x073A,0x0558,0x0559,0x1213,0x1213,0x122F,0x120D,0x120E,0x120E,0x120E,0x120E,0x120E,0x120E,0x1222,0x1213,0x1206,0x121F,0x1214,0x114E,0x1216,0x1216,0x1201,0x1201,0x114E,0x120A,0x120B,0x120C,0x114E,0x114E,0x1201,0x1201,0x1201,0x1216,0x1216,0x1216,0x1216,0x114E,0x1212,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x173D,0x1170,0x1170,0x157A
23,0x067E,0x067E,0x067E,0x067E,0x173B,0x173D,0x127E,0x127E,0x127E,0x127E,0x127E,0x127E,0x127E,0x0738,0x073A,0x0748,0x0749,0x074A,0x1282,0x1282,0x1282,0x0748,0x02A4,0x0741,0x06B8,0x06B9,0x06BA,0x0741,0x0742,0x1213,0x0748,0x074A,0x1213,0x1213,0x1213,0x1213,0x1213,0x121D,0x1207,0x0550,0x0551,0x1213,0x1213,0x1213,0x1206,0x121E,0x121F,0x1206,0x121C,0x114E,0x1216,0x1201,0x1201,0x114E,0x0738,0x073A,0x0738,0x0739,0x073A,0x1223,0x114E,0x1201,0x1201,0x1201,0x1216,0x1216,0x1201,0x114E,0x1212,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x3071,0x157C,0x1170,0x1170,0x157A
24,0x067E,0x067E,0x067E,0x067E,0x157D,0x157E,0x127E,0x127E,0x127E,0x127E,0x127E,0x121E,0x121E,0x0748,0x074A,0x1285,0x1289,0x1289,0x128A,0x128A,0x128A,0x121D,0x0748,0x0749,0x02A4,0x0741,0x0741,0x0741,0x0742,0x0738,0x073A,0x121B,0x121B,0x121B,0x121B,0x121B,0x1207,0x1213,0x121D,0x0558,0x0559,0x1213,0x1206,0x121E,0x121F,0x1206,0x121B,0x121C,0x114E,0x1216,0x1216,0x1201,0x1201,0x114E,0x0748,0x074A,0x0740,0x0741,0x06B5,0x073A,0x120C,0x114E,0x114E,0x1201,0x1201,0x1201,0x1201,0x114E,0x1212,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x3479,0x1584,0x173B,0x173D,0x157A
25,0x067E,0x067E,0x067E,0x067E,0x067E,0x0550,0x0551,0x127E,0x127E,0x127E,0x1285,0x121E,0x121E,0x127F,0x0550,0x0551,0x1217,0x128D,0x114E,0x114E,0x114E,0x1212,0x1213,0x128E,0x0748,0x0749,0x0749,0x0749,0x074A,0x0748,0x074A,0x114E,0x114E,0x114E,0x114E,0x114E,0x121A,0x121B,0x1207,0x1213,0x121D,0x121E,0x121F,0x1206,0x121B,0x121C,0x114E,0x114E,0x1216,0x1216,0x1216,0x1201,0x1201,0x114E,0x121A,0x1207,0x0748,0x02A4,0x0741,0x0742,0x1223,0x120B,0x120C,0x114E,0x1201,0x1201,0x1201,0x114E,0x1212,0x1170,0x1170,0x1170,0x1170,0x1170,0x173B,0x173D,0x1170,0x157D,0x157E,0x157A
26,0x067E,0x067E,0x067E,0x067E,0x067E,0x0558,0x0559,0x127F,0x127F,0x127F,0x128C,0x1213,0x1213,0x1213,0x0558,0x0559,0x1217,0x1223,0x120C,0x114E,0x114E,0x121D,0x128E,0x121E,0x121E,0x1207,0x0738,0x073A,0x1213,0x1206,0x121C,0x114E,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x121A,0x121B,0x121B,0x121B,0x121B,0x121C,0x114E,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1201,0x1201,0x1201,0x114E,0x121A,0x1223,0x0748,0x0749,0x074A,0x0738,0x073A,0x121C,0x114E,0x1201,0x1201,0x114E,0x120A,0x1222,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1213,0x157A
27,0x067E,0x067E,0x067E,0x067E,0x0685,0x068C,0x173B,0x173D,0x1206,0x121E,0x121E,0x121E,0x1207,0x0550,0x0551,0x1213,0x1223,0x120F,0x1217,0x114E,0x114E,0x1212,0x1213,0x0550,0x0551,0x121E,0x0748,0x074A,0x1206,0x121C,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1201,0x1201,0x114E,0x114E,0x114E,0x121A,0x121B,0x0748,0x074A,0x114E,0x1201,0x1201,0x1201,0x114E,0x1212,0x1213,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213,0x157A
28,0x067E,0x067E,0x067E,0x067E,0x067C,0x0613,0x057D,0x057E,0x121F,0x1213,0x1213,0x1213,0x1215,0x0558,0x0559,0x1213,0x0738,0x073A,0x1217,0x114E,0x114E,0x121A,0x121B,0x0558,0x0559,0x1213,0x1213,0x1206,0x121C,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1201,0x1201,0x1201,0x1201,0x1201,0x114E,0x114E,0x114E,0x114E,0x1201,0x1201,0x1201,0x1201,0x114E,0x1212,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582
29,0x067E,0x067E,0x0685,0x067F,0x068C,0x0550,0x0551,0x1217,0x1213,0x1206,0x121B,0x1207,0x121D,0x1207,0x0550,0x0551,0x0748,0x074A,0x1217,0x114E,0x114E,0x114E,0x114E,0x121A,0x121B,0x121B,0x121B,0x121C,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1201,0x1201,0x1201,0x1201,0x1201,0x1201,0x1201,0x1201,0x1201,0x1201,0x114E,0x120A,0x1222,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213
30,0x067E,0x067E,0x0685,0x0550,0x0551,0x0558,0x0559,0x1217,0x1213,0x1214,0x114E,0x1212,0x1213,0x121D,0x0558,0x0559,0x1206,0x121F,0x1217,0x114E,0x114E,0x1216,0x1216,0x114E,0x114E,0x114E,0x114E,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x114E,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1201,0x1201,0x1201,0x1201,0x1201,0x1201,0x1201,0x114E,0x1212,0x1213,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
31,0x067E,0x067E,0x0613,0x0558,0x0559,0x1213,0x1213,0x1217,0x1213,0x1214,0x114E,0x121A,0x1207,0x1213,0x1215,0x0550,0x0551,0x1213,0x1223,0x120C,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x114E,0x114E,0x120A,0x120B,0x120B,0x120C,0x114E,0x114E,0x114E,0x114E,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1201,0x1201,0x1201,0x114E,0x1212,0x1213,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
32,0x067E,0x067E,0x0550,0x0551,0x1170,0x1213,0x1206,0x121F,0x1206,0x121C,0x114E,0x114E,0x121A,0x1207,0x121D,0x0558,0x0559,0x1213,0x1213,0x1217,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x114E,0x114E,0x120A,0x120B,0x120B,0x120B,0x1222,0x0550,0x0551,0x1223,0x120B,0x120B,0x120B,0x120B,0x120C,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x114E,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1216,0x1201,0x114E,0x121A,0x1207,0x1170,0x1170,0x1170,0x1170,0x1213,0x1170,0x1170,0x173B,0x173D,0x1170,0x1170,0x1170
