map,Underwater2_Layout,width,80,height,80,primary,gTileset_General,secondary,gTileset_Underwater
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0613,0x0606,0x061C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x061A,0x061B,0x0607,0x0613,0x0613,0x061D,0x061E,0x061E,0x061E,0x061E,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
11,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0606,0x061E,0x061E,0x061F,0x0613,0x0623,0x060B,0x060B,0x060B,0x060B,0x060B,0x060B,0x060C,0x3201,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x061A,0x061B,0x061B,0x061B,0x061B,0x0607,0x0613,0x0613,0x061D,0x061E,0x061E,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
12,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0606,0x061E,0x061E,0x061E,0x061E,0x061F,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x062F,0x0613,0x0613,0x0613,0x0613,0x0623,0x060C,0x3201,0x3216,0x3201,0x3201,0x3201,0x3201,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x061A,0x061B,0x0607,0x0613,0x0613,0x0613,0x061D,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
13,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0606,0x061F,0x0606,0x061B,0x061B,0x061B,0x061B,0x061B,0x061B,0x061B,0x061B,0x061B,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0614,0x3201,0x3201,0x3201,0x060A,0x060B,0x060B,0x060B,0x060C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x061A,0x0607,0x0613,0x0613,0x0613,0x061D,0x061E,0x061E,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
14,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0606,0x061F,0x0606,0x061C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x061A,0x061B,0x0607,0x0613,0x0613,0x0613,0x0613,0x0614,0x3201,0x3201,0x3201,0x0612,0x0613,0x0613,0x0613,0x0623,0x060B,0x060C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x061A,0x061B,0x0607,0x0613,0x0613,0x0613,0x0613,0x061D,0x061E,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
15,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0606,0x061C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x061A,0x0607,0x0613,0x0613,0x0613,0x0614,0x3201,0x3201,0x3201,0x0612,0x0613,0x0613,0x0613,0x0613,0x0613,0x0623,0x060C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x061A,0x061B,0x061B,0x061B,0x0607,0x0613,0x0613,0x061D,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
16,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x0612,0x0613,0x0613,0x0613,0x0614,0x3201,0x3201,0x3201,0x061A,0x061B,0x061B,0x0607,0x0613,0x0613,0x0613,0x0623,0x060C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3216,0x3216,0x061A,0x0607,0x0613,0x0613,0x061D,0x061E,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
17,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x32B0,0x3216,0x0612,0x0613,0x0613,0x0613,0x0614,0x3201,0x3201,0x3201,0x3201,0x3201,0x3216,0x061A,0x0607,0x0613,0x0613,0x0613,0x0614,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3216,0x3216,0x061A,0x061B,0x061B,0x061B,0x0607,0x061D,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
18,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x3216,0x3216,0x3216,0x3216,0x060A,0x060B,0x060B,0x060B,0x060C,0x3216,0x3216,0x3216,0x3216,0x3216,0x0612,0x0613,0x0613,0x0613,0x0614,0x3201,0x3201,0x3201,0x3201,0x3216,0x3216,0x3216,0x0612,0x0613,0x0613,0x0613,0x0614,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3201,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x061A,0x0607,0x061D,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
19,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x3216,0x3216,0x3216,0x060A,0x0622,0x060D,0x060E,0x060F,0x0623,0x060B,0x060C,0x3216,0x3216,0x3216,0x0612,0x0613,0x0613,0x062F,0x0614,0x3201,0x3201,0x3216,0x3216,0x32B0,0x3216,0x3216,0x0612,0x060D,0x060E,0x060F,0x0614,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3216,0x32B0,0x3216,0x3216,0x3216,0x0612,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
20,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x068D,0x32B1,0x32B1,0x32B1,0x068E,0x060D,0x0622,0x0613,0x0623,0x060F,0x062F,0x0623,0x060B,0x060B,0x060B,0x0622,0x0613,0x0613,0x0613,0x0623,0x060C,0x3216,0x3216,0x3216,0x3216,0x3216,0x060A,0x0622,0x0615,0x0613,0x0617,0x0614,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3216,0x3216,0x3216,0x3216,0x061A,0x0607,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
21,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x068D,0x32A9,0x32A9,0x32A9,0x068E,0x0615,0x0613,0x0613,0x0613,0x0623,0x060E,0x060F,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0623,0x060B,0x060B,0x060B,0x060B,0x060B,0x0622,0x060D,0x0622,0x0613,0x0617,0x0614,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3216,0x3216,0x3216,0x3201,0x0612,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
22,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x068D,0x32A9,0x32A9,0x32A9,0x068E,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x062F,0x060D,0x060E,0x060E,0x060E,0x060E,0x060E,0x060E,0x0622,0x0613,0x0606,0x061F,0x0614,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x060A,0x060B,0x060C,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x0612,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
23,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x068D,0x32A9,0x32A9,0x32A9,0x068E,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x061D,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0606,0x061E,0x061F,0x0606,0x061C,0x3216,0x3216,0x3201,0x3201,0x3201,0x060A,0x060E,0x0613,0x060E,0x060B,0x060C,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x0612,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
24,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x068D,0x32A8,0x32A8,0x32A8,0x068E,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0613,0x0606,0x061B,0x061B,0x061B,0x061B,0x061B,0x0607,0x0613,0x061D,0x061E,0x0607,0x0613,0x0606,0x061E,0x061F,0x0606,0x061B,0x061C,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x0612,0x0613,0x0613,0x062F,0x0613,0x060B,0x060C,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x0612,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
25,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x068D,0x3216,0x3216,0x3216,0x0612,0x0615,0x0613,0x0613,0x0613,0x0613,0x0606,0x061F,0x062F,0x0614,0x3216,0x3216,0x3216,0x3216,0x3216,0x061A,0x061B,0x0607,0x0613,0x061D,0x061E,0x061F,0x0606,0x061B,0x061C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x061A,0x0607,0x0613,0x0613,0x0613,0x062F,0x0623,0x060B,0x060C,0x3201,0x3201,0x3201,0x3201,0x3201,0x0612,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
26,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0623,0x060C,0x3216,0x3216,0x0612,0x061D,0x061E,0x0607,0x0613,0x0613,0x0617,0x0613,0x0606,0x061C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x061A,0x061B,0x061B,0x061B,0x061B,0x061C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x061A,0x061B,0x061B,0x0607,0x0613,0x0613,0x0606,0x061C,0x3201,0x3201,0x3201,0x3201,0x060A,0x0622,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
27,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0606,0x061E,0x061E,0x061E,0x0607,0x0613,0x0613,0x0613,0x0623,0x060F,0x0617,0x3216,0x3216,0x0612,0x0613,0x062F,0x061D,0x061E,0x061E,0x061F,0x0606,0x061C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3201,0x061A,0x061B,0x061B,0x061C,0x3201,0x3201,0x3201,0x3201,0x3201,0x0612,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
28,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0606,0x061F,0x0613,0x0613,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x3216,0x3216,0x061A,0x061B,0x0607,0x0613,0x0613,0x0613,0x0606,0x061C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x0612,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
29,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0613,0x0606,0x061B,0x0607,0x061D,0x0607,0x0613,0x0613,0x0613,0x0617,0x0617,0x3216,0x3216,0x3216,0x3216,0x061A,0x061B,0x061B,0x061B,0x061C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x060A,0x0622,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
30,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0613,0x0614,0x3201,0x0612,0x0613,0x061D,0x0607,0x0613,0x0606,0x061F,0x0617,0x3201,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x3201,0x0612,0x0613,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
31,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0613,0x0614,0x3201,0x061A,0x0607,0x0613,0x0615,0x0613,0x0617,0x0613,0x0623,0x060C,0x3201,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x060A,0x060B,0x060B,0x060C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x3201,0x3201,0x0612,0x0613,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
32,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0606,0x061F,0x0606,0x061C,0x3201,0x3201,0x061A,0x0607,0x061D,0x061E,0x061F,0x0613,0x0613,0x0617,0x3201,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x060A,0x060B,0x060B,0x060B,0x0622,0x0613,0x0613,0x0623,0x060B,0x060B,0x060B,0x060B,0x060C,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3216,0x3201,0x3201,0x061A,0x0607,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613
