map,Route134_Layout,width,80,height,40,primary,gTileset_General,secondary,gTileset_Pacifidlog
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
17,0x1170,0x1170,0x0558,0x0559,0x0572,0x057B,0x057B,0x0574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1266,0x1247,0x124E,0x056E,0x056F,0x319E,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1266,0x1247,0x124E,0x056E,0x056F,0x31A5,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A7,0x056E,0x056F,0x319E,0x319E,0x124F,0x1247,0x1267,0x128B,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
18,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x1071,0x04B4,0x057B,0x1574,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1266,0x1247,0x1247,0x1247,0x1247,0x1267,0x1283,0x1283,0x1283,0x1283,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1266,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1267,0x1263,0x1263,0x1263,0x1263,0x126C,0x126C,0x126C,0x126C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
19,0x1170,0x1170,0x1170,0x1170,0x1582,0x1489,0x1071,0x1071,0x1071,0x157C,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1283,0x1283,0x1283,0x1283,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x126C,0x126C,0x126C,0x126C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
20,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1479,0x1479,0x1479,0x0584,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1283,0x1283,0x1283,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x126C,0x126C,0x126C,0x126C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
21,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1283,0x1283,0x1283,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x126C,0x126C,0x126C,0x126C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
22,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1256,0x3246,0x3246,0x3246,0x3246,0x3246,0x1257,0x1263,0x1263,0x1263,0x1263,0x0550,0x0551,0x1283,0x1283,0x1283,0x1263,0x1256,0x3246,0x3246,0x1257,0x1263,0x1263,0x0550,0x0551,0x0550,0x0551,0x0550,0x0551,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0550,0x0551,0x0550,0x0551,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
23,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x057B,0x1574,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1256,0x323E,0x319E,0x319E,0x319E,0x319E,0x319E,0x323F,0x1257,0x1263,0x1263,0x1263,0x0558,0x0559,0x0550,0x0551,0x1283,0x1283,0x125E,0x319E,0x319E,0x125F,0x0550,0x0551,0x0558,0x0559,0x0558,0x0559,0x0558,0x0559,0x1170,0x1170,0x1170,0x0550,0x0551,0x1263,0x0558,0x0559,0x0558,0x0559,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
24,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x157C,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x323F,0x1257,0x1263,0x1263,0x1263,0x1263,0x0558,0x0559,0x0550,0x0551,0x11BD,0x11BE,0x11BE,0x11BF,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
25,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1479,0x0584,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1256,0x323E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x125F,0x1263,0x1263,0x1263,0x0550,0x0551,0x1170,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1263,0x0550,0x0551,0x1263,0x1263,0x0575,0x0576,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
26,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x0572,0x057B,0x1574,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x055E,0x055F,0x319E,0x319E,0x319E,0x319E,0x125F,0x1263,0x1263,0x1263,0x0558,0x0559,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x0558,0x0559,0x1263,0x1263,0x057D,0x057E,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1256,0x3246,0x3246,0x3246
27,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x057A,0x1071,0x04B4,0x1574,0x1263,0x1263,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x056E,0x056F,0x319E,0x319E,0x319E,0x124F,0x1267,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x0550,0x0551,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1256,0x323E,0x319E,0x319E,0x319E
28,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1489,0x1071,0x157C,0x1170,0x1170,0x1170,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x124F,0x1267,0x1263,0x1263,0x1263,0x1263,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x0550,0x0551,0x0575,0x0576,0x126C,0x126C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0575,0x0576,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1256,0x323E,0x319E,0x319E,0x319E,0x319E
29,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1479,0x0584,0x1170,0x1170,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x0558,0x0559,0x057D,0x057E,0x126C,0x1263,0x1170,0x1170,0x1170,0x1170,0x125C,0x1263,0x057D,0x057E,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x319E,0x319E
30,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1266,0x124E,0x319E,0x319E,0x319E,0x319E,0x319E,0x124F,0x1267,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0558,0x0559,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x1170,0x0550,0x0551,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x1156,0x1156,0x1170,0x1170,0x125C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x319E,0x319E
31,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1266,0x124E,0x319E,0x319E,0x319E,0x124F,0x1267,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0550,0x0551,0x1170,0x1170,0x1170,0x0558,0x0559,0x0558,0x0559,0x1170,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x1263,0x1263,0x1263,0x1263,0x1170,0x1156,0x1147,0x1147,0x1156,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x319E,0x319E
32,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1266,0x1247,0x1247,0x1247,0x1267,0x1263,0x1263,0x0550,0x0551,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0558,0x0559,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1170,0x1156,0x1147,0x1147,0x1156,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x319E,0x319E
