map,LilycoveCity_Layout,width,80,height,40,primary,gTileset_General,secondary,gTileset_Lilycove
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0x05DC,0x05DD,0x06B5,0x05F1,0x05F0,0x05F1,0x0489,0x0473,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5001,0x5232,0x5234,0x5001,0x0474,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x0479,0x0489,0x5001,0x5001,0x0486,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0485,0x5001,0x0475,0x0475,0x0472,0x3186,0x3197,0x319E,0x11A4,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x0566,0x047B,0x047D,0x057C,0x11B7,0x1170
11,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D7,0x0470,0x047B,0x047C,0x047C,0x047C,0x065D,0x065E,0x065E,0x065F,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x066B,0x066C,0x066D,0x066E,0x047C,0x047C,0x047C,0x047C,0x00AF,0x00CF,0x047C,0x047D,0x0474,0x0491,0x365D,0x365E,0x365E,0x365E,0x365F,0x0489,0x3001,0x0478,0x0479,0x0479,0x06B3,0x0487,0x0487,0x0487,0x0487,0x0487,0x0487,0x06B4,0x0479,0x047D,0x0472,0x30D4,0x0482,0x319F,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x056E,0x0491,0x0491,0x056F,0x11B7,0x1170
12,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x06B5,0x05F1,0x0491,0x0491,0x0491,0x0665,0x0666,0x0666,0x0667,0x0491,0x0491,0x0491,0x0491,0x0491,0x0491,0x0491,0x0491,0x0450,0x0451,0x0452,0x0453,0x0491,0x0491,0x0491,0x0491,0x00AF,0x00CF,0x0491,0x0491,0x047A,0x3004,0x0635,0x0636,0x0636,0x0636,0x0637,0x0470,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x322D,0x322E,0x322E,0x365F,0x046A,0x0472,0x3186,0x3197,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x1170
13,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x3004,0x3004,0x3004,0x063D,0x063E,0x063F,0x064D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0458,0x0459,0x045A,0x045B,0x3001,0x3001,0x3001,0x065A,0x3232,0x3234,0x0658,0x3004,0x3004,0x3004,0x0643,0x0644,0x063E,0x063F,0x064D,0x0470,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0635,0x0636,0x0636,0x0637,0x0472,0x30D4,0x0482,0x319F,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
14,0x05E6,0x05E5,0x05E4,0x05E5,0x05E4,0x05E5,0x05E4,0x05E7,0x0650,0x0651,0x0652,0x0645,0x0646,0x0647,0x0655,0x0650,0x0651,0x0651,0x0651,0x0651,0x0651,0x0651,0x0652,0x0460,0x0461,0x0462,0x0463,0x0650,0x0651,0x0651,0x0652,0x3232,0x3234,0x0650,0x0651,0x0651,0x0403,0x064B,0x064C,0x0646,0x0647,0x0655,0x0470,0x3001,0x3001,0x046E,0x0487,0x0487,0x0487,0x046F,0x3001,0x3001,0x3001,0x3001,0x063D,0x063E,0x063F,0x064D,0x0472,0x3001,0x0472,0x319F,0x319C,0x31AE,0x11AF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
15,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0403,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x322A,0x322B,0x322C,0x3001,0x3001,0x3001,0x3001,0x322A,0x3233,0x3233,0x322C,0x3001,0x3001,0x3001,0x3001,0x3233,0x3233,0x3233,0x3001,0x0470,0x3001,0x3001,0x0486,0x3001,0x3001,0x3001,0x0485,0x3001,0x3001,0x3001,0x3001,0x0645,0x0646,0x0647,0x0655,0x0472,0x3001,0x0472,0x3186,0x3196,0x3197,0x319C,0x31AE,0x31AE,0x11AF,0x1170,0x1170,0x11AD,0x31AE,0x31AE,0x31AE,0x11AF,0x1170,0x1170,0x1170,0x1170,0x1170
16,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x322A,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x3233,0x3233,0x3233,0x322B,0x322B,0x322B,0x322B,0x3233,0x3233,0x3233,0x322B,0x322B,0x322B,0x322B,0x322B,0x3233,0x3233,0x3233,0x3001,0x0478,0x0479,0x0479,0x06B3,0x046F,0x3001,0x3001,0x0485,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0472,0x3001,0x0472,0x3124,0x3124,0x3186,0x3196,0x3196,0x3197,0x319C,0x31AE,0x31AE,0x319B,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170
17,0x31CE,0x31CF,0x31CE,0x31CF,0x3001,0x3001,0x3001,0x3001,0x323A,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x3233,0x3233,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3001,0x3001,0x3001,0x3001,0x3001,0x0485,0x3001,0x3001,0x048D,0x0487,0x0487,0x046F,0x3001,0x3001,0x3001,0x3001,0x3001,0x0472,0x3001,0x0472,0x3124,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x3195,0x3196,0x3197,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170
18,0x05D6,0x05D5,0x05D4,0x05D7,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x32C0,0x32C1,0x32C1,0x32C1,0x32C1,0x32C1,0x32C2,0x3001,0x3001,0x3001,0x3234,0x3233,0x3233,0x3233,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0485,0x3001,0x3001,0x3001,0x3001,0x3001,0x0485,0x3001,0x3001,0x3001,0x3001,0x3001,0x0472,0x3001,0x0472,0x3124,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x319D,0x3124,0x319F,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x0575,0x0576
19,0x05DC,0x05DD,0x05DC,0x05DD,0x31CE,0x31CF,0x31CE,0x31CF,0x3650,0x3651,0x0653,0x064A,0x064A,0x0654,0x3651,0x3651,0x3651,0x3651,0x3651,0x3651,0x06C8,0x06C9,0x06C9,0x06C9,0x06C9,0x06C9,0x06CA,0x3651,0x3651,0x3652,0x3001,0x3232,0x3234,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0485,0x3001,0x3001,0x3001,0x3001,0x3001,0x0485,0x3001,0x3001,0x3001,0x3001,0x3001,0x0472,0x3001,0x0472,0x3124,0x3124,0x3124,0x3124,0x318E,0x31A7,0x319E,0x31A5,0x31A6,0x31A7,0x319E,0x319E,0x11A4,0x11BF,0x1170,0x0550,0x0551,0x057D,0x057E
20,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D7,0x3004,0x3004,0x065B,0x0636,0x0636,0x065C,0x3001,0x3001,0x3001,0x3001,0x31CE,0x31CF,0x06C8,0x06C9,0x06C9,0x06C9,0x06C9,0x06C9,0x06CA,0x31CE,0x31CF,0x3001,0x3001,0x3232,0x3234,0x3001,0x3001,0x3001,0x3001,0x3293,0x3294,0x3294,0x3295,0x3001,0x3001,0x3001,0x3001,0x3001,0x048D,0x0487,0x0487,0x0487,0x0487,0x0487,0x06B4,0x047C,0x047C,0x30AF,0x30CF,0x047C,0x047D,0x0474,0x0492,0x3124,0x3124,0x318E,0x31A6,0x31A7,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170
21,0x05E4,0x05E5,0x05E4,0x05F2,0x05F3,0x05F2,0x05F3,0x05E7,0x3004,0x3004,0x063D,0x063E,0x063F,0x064D,0x3001,0x3001,0x3001,0x3001,0x05D6,0x05D7,0x06C8,0x06C9,0x06C9,0x06C9,0x06C9,0x06C9,0x06CA,0x05D6,0x05D7,0x3001,0x3001,0x3232,0x3234,0x3001,0x3001,0x3001,0x3293,0x0696,0x069C,0x069C,0x0697,0x3295,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0474,0x0491,0x0491,0x30AF,0x30CF,0x0491,0x0491,0x0492,0x3124,0x318E,0x31A6,0x31A7,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x11A4,0x11BE,0x11BF,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170
22,0x047C,0x047C,0x0489,0x05D4,0x05D5,0x05D4,0x05D5,0x3001,0x3001,0x3001,0x0645,0x0646,0x0647,0x0655,0x3001,0x3001,0x3001,0x3004,0x05DC,0x05DD,0x06D0,0x06D1,0x06D1,0x06D1,0x06D1,0x06D1,0x06D2,0x05DC,0x05DD,0x3004,0x3001,0x3232,0x3234,0x3001,0x3001,0x3001,0x069B,0x069E,0x02BF,0x02BF,0x069F,0x069D,0x3004,0x3004,0x3004,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0472,0x3124,0x3124,0x3124,0x3124,0x3124,0x318E,0x31A6,0x31A6,0x31A7,0x319E,0x3195,0x3196,0x3196,0x3197,0x319E,0x319E,0x319E,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170
23,0x1189,0x1181,0x0473,0x05DC,0x05DD,0x05DC,0x05DD,0x3001,0x3001,0x3001,0x322B,0x322B,0x322B,0x3001,0x3001,0x3001,0x3001,0x3004,0x05D4,0x05D5,0x06D8,0x06D9,0x06DA,0x05D3,0x06DB,0x06D9,0x06DC,0x05D4,0x05D5,0x3004,0x3001,0x3232,0x3234,0x3001,0x3001,0x3001,0x06A3,0x0686,0x06AF,0x06A5,0x06A5,0x06A6,0x3004,0x3004,0x3004,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0472,0x3124,0x3124,0x318E,0x31A6,0x31A6,0x31A7,0x319E,0x319E,0x3195,0x3196,0x3185,0x3124,0x3124,0x319F,0x319E,0x319E,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170
24,0x1170,0x1192,0x0473,0x05D4,0x05D5,0x05D4,0x05D5,0x3001,0x3001,0x322B,0x322B,0x322B,0x322B,0x3001,0x3001,0x3001,0x3001,0x3004,0x05E6,0x05E7,0x06E0,0x06E1,0x06E2,0x05DB,0x06E3,0x06E1,0x06E4,0x05E6,0x05E7,0x0403,0x3001,0x3233,0x3234,0x3001,0x3001,0x0403,0x06AB,0x068E,0x06B7,0x06AD,0x06AD,0x06AE,0x3004,0x3004,0x3004,0x3001,0x3001,0x3001,0x3001,0x0474,0x0479,0x0479,0x0492,0x318E,0x31A6,0x31A7,0x319E,0x319E,0x319E,0x319E,0x319E,0x319D,0x3124,0x3124,0x3124,0x318E,0x31A7,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170
25,0x1170,0x1192,0x0473,0x05DC,0x05DD,0x05DC,0x05DD,0x3001,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x3233,0x322B,0x3233,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x3233,0x3233,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x3001,0x3001,0x3001,0x3001,0x3001,0x0472,0x3124,0x318E,0x31A6,0x31A7,0x319E,0x3195,0x3196,0x3196,0x3196,0x3197,0x319E,0x31A5,0x31A6,0x31A6,0x31A6,0x31A7,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170
26,0x1170,0x1192,0x0473,0x05D4,0x05D5,0x05D4,0x05D5,0x3233,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x322B,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x3233,0x323A,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x323B,0x3001,0x3001,0x3001,0x3001,0x3001,0x0472,0x3124,0x319F,0x319E,0x319E,0x319E,0x319D,0x3124,0x3124,0x3124,0x3186,0x3197,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x0594,0x11B7,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170
27,0x1170,0x1192,0x0473,0x05DC,0x05DD,0x05DC,0x05DD,0x3233,0x3233,0x3348,0x3349,0x3349,0x3349,0x3349,0x3349,0x334A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3004,0x3004,0x3004,0x3004,0x3004,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0474,0x0479,0x0479,0x0479,0x0479,0x0492,0x3124,0x319F,0x319E,0x319E,0x319E,0x31A5,0x318D,0x3124,0x3124,0x3124,0x3186,0x3196,0x3197,0x319E,0x319E,0x319E,0x319E,0x319E,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170
28,0x1170,0x1192,0x0473,0x05D4,0x05D5,0x05D4,0x05D5,0x3233,0x3233,0x3750,0x3751,0x3751,0x3751,0x3751,0x3751,0x3752,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x0489,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0474,0x0479,0x0479,0x0479,0x0492,0x3124,0x34E2,0x3124,0x3124,0x3124,0x318E,0x31A7,0x319E,0x319E,0x319E,0x3195,0x3185,0x3124,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x319E,0x319E,0x319E,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170
29,0x1170,0x1192,0x0473,0x05E6,0x05F2,0x05F3,0x05E7,0x3233,0x3233,0x3750,0x3751,0x3751,0x3751,0x3751,0x3751,0x3752,0x0589,0x0589,0x0589,0x0589,0x1189,0x1189,0x1189,0x1189,0x1181,0x047B,0x047C,0x0489,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0474,0x0479,0x0479,0x0479,0x0479,0x0479,0x0492,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x319E,0x319E,0x319E,0x319D,0x3124,0x3124,0x3124,0x318E,0x31A6,0x31A6,0x31A7,0x319E,0x319E,0x11A4,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1572,0x057B,0x0574,0x1170,0x1170,0x1170,0x1170
30,0x1170,0x1192,0x047B,0x0489,0x05D4,0x05D5,0x3403,0x3233,0x3233,0x0758,0x0759,0x0759,0x0759,0x0759,0x0759,0x075A,0x0570,0x0570,0x0570,0x0570,0x1170,0x1170,0x1170,0x1170,0x119A,0x1189,0x1181,0x0473,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x318E,0x31A6,0x31A7,0x319E,0x319E,0x319E,0x319E,0x31A5,0x31A6,0x31A6,0x31A6,0x31A7,0x319E,0x319E,0x319E,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x0071,0x157C,0x1170,0x1170,0x1170,0x1170
31,0x1170,0x119A,0x1181,0x0473,0x05E6,0x05E7,0x3001,0x3233,0x3233,0x075B,0x074B,0x074C,0x074D,0x074E,0x074F,0x075C,0x0570,0x0570,0x0570,0x0570,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0473,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x3124,0x34E2,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x318E,0x31A7,0x319E,0x3195,0x3196,0x3196,0x3197,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x0594,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x0071,0x157C,0x1170,0x1170,0x1170,0x1170
