map,Route109_Layout,width,40,height,60,primary,gTileset_General,secondary,gTileset_Slateport
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1123,0x32E8,0x3124,0x3124,0x32F2,0x32F3,0x32E1,0x3124,0x0124,0x42F1,0x0124,0x3124,0x3124,0x3124,0x0124,0x42F1,0x0124,0x3124,0x3124,0x3124,0x3124,0x3694,0x3124,0x32E0,0x3124,0x1146,0x112D,0x1170,0x0558,0x0559,0x0550,0x0551
11,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1123,0x32F0,0x3124,0x3124,0x3124,0x0124,0x42E9,0x0124,0x3124,0x0124,0x3124,0x3124,0x3124,0x3124,0x3124,0x0124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x32E8,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559
12,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x112B,0x1145,0x3124,0x3124,0x3124,0x0124,0x42F1,0x0124,0x32E4,0x32E5,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x32E4,0x32E5,0x3124,0x3124,0x3124,0x3124,0x3124,0x32F0,0x3124,0x1125,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170
13,0x1170,0x1170,0x0572,0x0574,0x0558,0x0559,0x1170,0x1170,0x1170,0x112B,0x1145,0x3124,0x3124,0x3124,0x0124,0x3124,0x32EC,0x32ED,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x32EC,0x32ED,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170
14,0x1170,0x1170,0x057A,0x14B4,0x0574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x32E6,0x32E7,0x3124,0x32F4,0x32F5,0x32E1,0x3124,0x32E6,0x32E7,0x3124,0x3124,0x32F4,0x32F5,0x3124,0x32E6,0x32E7,0x3124,0x3124,0x3124,0x1146,0x112D,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576
15,0x1170,0x1170,0x0582,0x0479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x32EE,0x32EF,0x3124,0x3124,0x0124,0x42E9,0x0124,0x32EE,0x32EF,0x3124,0x3124,0x3124,0x3124,0x3124,0x32EE,0x32EF,0x32E0,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E
16,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x32F6,0x32F7,0x32E1,0x32E1,0x0124,0x42F1,0x0124,0x32F6,0x32F7,0x3124,0x3124,0x3124,0x3124,0x3124,0x32F6,0x32F7,0x32E8,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170
17,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x112B,0x1145,0x3124,0x3124,0x0124,0x42E9,0x42E9,0x0124,0x0124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x32F0,0x1146,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170
18,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x0124,0x42F1,0x42F1,0x0124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170
19,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x1145,0x3124,0x3124,0x0124,0x0124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x32E0,0x3124,0x3124,0x1146,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170
20,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x32E8,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170
21,0x1170,0x1170,0x1170,0x057D,0x057E,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x1145,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x32F0,0x1146,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170
22,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x157B,0x0574
23,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1146,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x14B4,0x0071,0x057C
24,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x1145,0x3124,0x3124,0x3124,0x3124,0x1146,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x0071,0x0474,0x1584
25,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x112C,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x0071,0x057C,0x1170
26,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x0582,0x0479,0x1584,0x1170
27,0x1170,0x1170,0x1170,0x1170,0x0572,0x157B,0x0574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170
28,0x1170,0x1170,0x1170,0x0572,0x14B4,0x0071,0x057C,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x311C,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170
29,0x1170,0x1170,0x1170,0x057A,0x0071,0x0071,0x057C,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x313D,0x32E4,0x32E5,0x313E,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170
30,0x1170,0x1170,0x1170,0x057A,0x0071,0x0474,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x313D,0x3124,0x32EC,0x32ED,0x3124,0x3124,0x313E,0x311C,0x111D,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170
31,0x1170,0x1170,0x1170,0x0582,0x0479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x32F4,0x32F5,0x32E0,0x3124,0x3124,0x3124,0x1125,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170
32,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x32E8,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170
33,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x0558,0x0559,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x32F0,0x3124,0x3124,0x1146,0x112D,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170
34,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x1145,0x3124,0x3124,0x3124,0x1146,0x112C,0x112D,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170
35,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x157B,0x0574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170
36,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x057A,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170
37,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0582,0x0479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170
38,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170
39,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170
40,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x111B,0x311C,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170
41,0x0575,0x0576,0x057D,0x057E,0x1170,0x1170,0x111B,0x313D,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170
42,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
43,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1123,0x3124,0x3124,0x1146,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
44,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x112B,0x112C,0x112C,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x311C,0x311C,0x111D,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170
45,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x313D,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170
46,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x313E,0x111D,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170
47,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x313D,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170
48,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170
49,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x1146,0x112D,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170
50,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x311C,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x112C,0x112C,0x112D,0x1170,0x1170,0x1170,0x0572,0x157B,0x0574,0x1170,0x1170,0x1170,0x1170
51,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x313E,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x14B4,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170
52,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x057A,0x0071,0x0474,0x1584,0x1170,0x1170,0x1170,0x1170
53,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x0575,0x0576,0x1170,0x1170,0x0558,0x0559,0x0582,0x0479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170
54,0x1170,0x1170,0x0550,0x0551,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x112B,0x112C,0x112C,0x112C,0x112D,0x1170,0x1170,0x1170,0x0575,0x0576,0x0550,0x0551,0x0558,0x0559,0x057D,0x057E,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
55,0x0550,0x0551,0x0558,0x0559,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
56,0x0558,0x0559,0x1170,0x1170,0x1170,0x0575,0x0576,0x0572,0x157B,0x0574,0x057D,0x157E,0x1170,0x0550,0x0551,0x0550,0x0551,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
57,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x057A,0x0071,0x057C,0x1170,0x0550,0x0551,0x0558,0x0559,0x0558,0x0559,0x0575,0x0576,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
58,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x0479,0x1584,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
59,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
