map,Route133_Layout,width,80,height,40,primary,gTileset_General,secondary,gTileset_Pacifidlog
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
12,0x1263,0x1256,0x323E,0x0566,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x058F,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x124F,0x1247,0x1247,0x1267,0x1263,0x1263,0x128C,0x128C,0x128C,0x1263,0x1263,0x1263,0x1575,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x1574,0x1283,0x1283,0x1283,0x1283,0x1263,0x1263,0x1266,0x124E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x323F,0x3246,0x3246,0x1257,0x1263,0x1263,0x1263,0x1263,0x1263,0x1283,0x1283,0x1283,0x1283,0x1283,0x1283,0x1263,0x1263,0x1263,0x1263,0x1263
13,0x1263,0x125E,0x319E,0x0566,0x04DF,0x04DF,0x0474,0x0479,0x0479,0x0479,0x0479,0x056F,0x319E,0x124F,0x1247,0x1247,0x1247,0x1247,0x1247,0x1267,0x1263,0x1263,0x128C,0x128C,0x128C,0x128C,0x128C,0x1263,0x1575,0x157B,0x157B,0x14B4,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x04DF,0x14B4,0x157B,0x157B,0x1574,0x1283,0x1283,0x1263,0x1263,0x1266,0x124E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x323F,0x3246,0x3246,0x1257,0x1263,0x1263,0x1263,0x1263,0x1263,0x1283,0x1283,0x1283,0x1283,0x1283,0x1263,0x1263,0x1263
14,0x1263,0x125E,0x319E,0x056E,0x0479,0x0479,0x056F,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x128C,0x128C,0x128C,0x128C,0x128C,0x1263,0x1263,0x1263,0x1575,0x14B4,0x04DF,0x04DF,0x04DF,0x0474,0x0479,0x0479,0x0479,0x0479,0x0479,0x0479,0x0479,0x0479,0x0479,0x0479,0x0489,0x04DF,0x04DF,0x04DF,0x14B4,0x157B,0x1574,0x1283,0x1263,0x1263,0x1266,0x124E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x323F,0x3246,0x3246,0x1257,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
15,0x1263,0x125E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x124F,0x1247,0x1247,0x1247,0x1267,0x1263,0x1263,0x128C,0x128C,0x128C,0x128C,0x128C,0x1263,0x1263,0x1263,0x1575,0x157B,0x157B,0x14B4,0x04DF,0x0474,0x0479,0x0479,0x0492,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x0490,0x0479,0x0479,0x0479,0x0489,0x14DF,0x157C,0x1283,0x1283,0x1263,0x1263,0x1266,0x124E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
16,0x1263,0x1266,0x1247,0x124E,0x319E,0x319E,0x319E,0x319E,0x124F,0x1267,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1575,0x157B,0x14B4,0x0474,0x0479,0x0479,0x0479,0x0492,0x3124,0x318E,0x31A6,0x31A6,0x31A6,0x31A6,0x318D,0x3124,0x3124,0x318E,0x31A6,0x31A6,0x31A6,0x318D,0x3124,0x3124,0x3124,0x0488,0x14DF,0x14B4,0x1574,0x1263,0x1263,0x1263,0x1263,0x1266,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1247,0x1267,0x1263,0x1283,0x1283,0x1283,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
17,0x1263,0x1263,0x1263,0x1266,0x1247,0x1247,0x1247,0x1247,0x1267,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x157A,0x0474,0x0479,0x056F,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A7,0x11A4,0x11BE,0x11BE,0x11A3,0x31A5,0x31A6,0x31A6,0x31A7,0x11A4,0x11BE,0x11A3,0x31A5,0x31A6,0x31A6,0x31A6,0x056E,0x0479,0x0489,0x14B4,0x1574,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0550,0x0551,0x1283,0x1283,0x1283,0x1263,0x1263,0x1263,0x1263
18,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x057D,0x057E,0x11BD,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x057D,0x0479,0x057E,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0558,0x0559,0x1263,0x1283,0x1283,0x1283,0x1263,0x1263,0x1263
19,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1283,0x1283,0x1283,0x1283,0x1263
20,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
21,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263
22,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0550,0x0551,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x157B,0x1574,0x1263,0x1263,0x1263,0x0550,0x0551,0x1263,0x1263,0x0550,0x0551,0x1263,0x1263,0x1263,0x0550,0x0551,0x0550,0x0551,0x1263,0x1263,0x1263,0x1263,0x1263,0x0550,0x0551,0x0550,0x0551
23,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0550,0x0551,0x1263,0x0558,0x0559,0x0550,0x0551,0x0558,0x0559,0x0550,0x0551,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1575,0x157B,0x157B,0x157B,0x14B4,0x14DF,0x14DF,0x14DF,0x14DF,0x14DF,0x14DF,0x14DF,0x14DF,0x14DF,0x14DF,0x14B4,0x1574,0x0550,0x0551,0x0558,0x0559,0x1263,0x1263,0x0558,0x0559,0x1263,0x0550,0x0551,0x0558,0x0559,0x0558,0x0559,0x0550,0x0551,0x1263,0x0550,0x0551,0x0558,0x0559,0x0558,0x0559
24,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0575,0x0576,0x1263,0x0558,0x0559,0x1263,0x1263,0x1263,0x0558,0x0559,0x1170,0x1170,0x0558,0x0559,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x14B4,0x14DF,0x0474,0x0479,0x0479,0x0479,0x0479,0x0479,0x0489,0x14DF,0x0474,0x0479,0x0479,0x0479,0x0479,0x0479,0x057E,0x0558,0x0559,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1263,0x0558,0x0559,0x314F,0x314F,0x314F,0x314F
25,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0575,0x0576,0x057D,0x057E,0x126C,0x126C,0x126C,0x1263,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x157B,0x14B4,0x14DF,0x0474,0x056F,0x319E,0x319E,0x0594,0x319E,0x319E,0x056E,0x0489,0x048A,0x319E,0x319E,0x0594,0x319E,0x319E,0x323F,0x1257,0x1263,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x314F,0x314F,0x314F,0x314F,0x314F
26,0x3246,0x1257,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0575,0x0576,0x057D,0x057E,0x126C,0x126C,0x126C,0x126C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x157B,0x157B,0x14B4,0x0474,0x0479,0x0479,0x056F,0x319E,0x319E,0x319E,0x319E,0x0594,0x319E,0x319E,0x056E,0x056F,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x323F,0x1257,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x314F,0x314F,0x314F,0x314F,0x314F
27,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0575,0x0576,0x057D,0x057E,0x126C,0x126C,0x126C,0x126C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x1575,0x14B4,0x14DF,0x14DF,0x0474,0x056F,0x319E,0x319E,0x319E,0x319E,0x319E,0x055E,0x055F,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x0594,0x055E,0x055F,0x319E,0x319E,0x319E,0x125F,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x314F,0x314F,0x314F,0x314F,0x314F,0x314F,0x314F
28,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x057D,0x057E,0x126C,0x126C,0x126C,0x126C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x057D,0x1479,0x0479,0x0479,0x056F,0x319E,0x319E,0x0594,0x319E,0x319E,0x319E,0x056E,0x056F,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x0566,0x0567,0x055E,0x055F,0x319E,0x125F,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x314F,0x314F,0x314F,0x314F,0x314F,0x314F,0x314F
29,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x126C,0x126C,0x126C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x319E,0x319E,0x055E,0x055F,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x056E,0x056F,0x0566,0x0567,0x319E,0x125F,0x1263,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x314F,0x314F,0x314F,0x314F,0x314F,0x314F,0x314F
30,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1266,0x1247,0x124E,0x319E,0x319E,0x0566,0x0567,0x319E,0x0594,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x319E,0x056E,0x056F,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1263,0x1263,0x0550,0x0551,0x314F,0x314F,0x314F,0x314F,0x314F,0x314F
31,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x125E,0x319E,0x319E,0x056E,0x056F,0x319E,0x319E,0x319E,0x319E,0x124F,0x1247,0x1247,0x1247,0x124E,0x319E,0x319E,0x319E,0x319E,0x124F,0x1267,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1170,0x1170,0x0550,0x0551,0x1283,0x1263,0x1263,0x0558,0x0559,0x0550,0x0551,0x314F,0x314F,0x314F,0x314F
32,0x319E,0x125F,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x125C,0x125C,0x125C,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1266,0x124E,0x319E,0x319E,0x319E,0x319E,0x319E,0x124F,0x1247,0x1267,0x1263,0x1263,0x1263,0x1266,0x1247,0x1247,0x1247,0x1247,0x1267,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x0558,0x0559,0x1283,0x1283,0x1283,0x1263,0x1263,0x0558,0x0559,0x0550,0x0551,0x0550,0x0551
