map,SlateportCity_Layout,width,40,height,60,primary,gTileset_General,secondary,gTileset_Slateport
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0x119A,0x118A,0x04C6,0x3542,0x3001,0x3001,0x3001,0x3643,0x0715,0x0716,0x0716,0x0716,0x0717,0x3643,0x3001,0x3001,0x3001,0x3208,0x3209,0x320A,0x3001,0x3001,0x3001,0x3001,0x3001,0x06A5,0x06A6,0x06A6,0x06A6,0x06A6,0x06A6,0x06A7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
11,0x1170,0x1192,0x04C6,0x3542,0x3001,0x3001,0x3001,0x3643,0x071D,0x071E,0x05D3,0x071F,0x06FC,0x3643,0x3001,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x3001,0x06AD,0x0668,0x06BD,0x06BE,0x06BF,0x0669,0x06AF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
12,0x1170,0x1192,0x0416,0x3542,0x3001,0x3001,0x3001,0x3643,0x0725,0x0726,0x05DB,0x0727,0x0704,0x3643,0x3001,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x0403,0x06B5,0x06B6,0x06C5,0x02C6,0x06D7,0x06B6,0x06B7,0x3002,0x1179,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
13,0x1170,0x119A,0x118A,0x3542,0x3001,0x3001,0x3001,0x0403,0x3208,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x3232,0x3211,0x3233,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x320A,0x3001,0x3001,0x3001,0x3002,0x3002,0x3002,0x3002,0x3002,0x1179,0x1170
14,0x1170,0x1170,0x1192,0x0542,0x3001,0x3001,0x3001,0x3001,0x3210,0x3232,0x3211,0x3233,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x1190,0x1170
15,0x1170,0x1170,0x1192,0x0542,0x3001,0x3001,0x3001,0x3001,0x3218,0x323A,0x3211,0x323B,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x321A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0564,0x0551
16,0x1170,0x1170,0x1192,0x0542,0x32C0,0x32C1,0x32C1,0x32C2,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3048,0x3049,0x304A,0x304B,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x344E,0x344E,0x344E,0x344E,0x344E,0x344E,0x056C,0x0559
17,0x1170,0x1170,0x1192,0x0542,0x06C8,0x06C9,0x06C9,0x06CA,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0450,0x0451,0x0452,0x0453,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x1188,0x1189,0x1189,0x055A,0x055B,0x1189,0x1198,0x1170
18,0x1170,0x1178,0x30D3,0x0542,0x06D0,0x06D4,0x06D1,0x06D2,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0458,0x0459,0x045A,0x045B,0x3539,0x3001,0x3001,0x1188,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1198,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x1170
19,0x1170,0x1192,0x3001,0x0542,0x0420,0x06DC,0x0413,0x0422,0x0403,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0460,0x0461,0x0462,0x0463,0x0540,0x1188,0x1189,0x1198,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170
20,0x1170,0x1192,0x3001,0x0542,0x3001,0x3208,0x3209,0x3209,0x3209,0x3232,0x3211,0x3233,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x320A,0x3001,0x3001,0x0540,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170
21,0x1178,0x0541,0x0549,0x054A,0x3001,0x3218,0x3219,0x3219,0x3219,0x323A,0x3211,0x323B,0x3219,0x3219,0x3219,0x3219,0x3219,0x323A,0x3211,0x3212,0x3001,0x3001,0x0540,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170
22,0x1192,0x0542,0x3260,0x3261,0x3261,0x3261,0x3262,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x0403,0x3210,0x3211,0x3212,0x3001,0x3001,0x0540,0x1190,0x1170,0x1178,0x0655,0x0645,0x0708,0x0709,0x070A,0x070A,0x070B,0x070C,0x0645,0x064D,0x1179,0x1170,0x1170,0x1170
23,0x1192,0x0542,0x0640,0x0641,0x0641,0x0641,0x0642,0x3001,0x3001,0x3210,0x3211,0x3212,0x3028,0x3029,0x3029,0x302B,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x0540,0x1190,0x1178,0x0655,0x32DE,0x334C,0x0710,0x0711,0x0712,0x06FB,0x0713,0x0714,0x334C,0x32DD,0x064D,0x1179,0x1170,0x1170
24,0x1192,0x0542,0x0648,0x0649,0x0649,0x0649,0x064A,0x3001,0x3001,0x3210,0x3211,0x3212,0x0430,0x0431,0x0432,0x0433,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x0540,0x1190,0x1192,0x0634,0x334D,0x3001,0x0718,0x0719,0x071A,0x0703,0x071B,0x071C,0x3001,0x334B,0x363C,0x1190,0x1170,0x1170
25,0x1192,0x0542,0x0650,0x0651,0x0652,0x0653,0x0654,0x3001,0x3001,0x3210,0x3211,0x3212,0x0438,0x0439,0x043A,0x043B,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x0540,0x1190,0x1192,0x36C7,0x3001,0x3643,0x0720,0x0721,0x0722,0x0722,0x0723,0x0724,0x3643,0x3001,0x36CF,0x1190,0x1170,0x1170
26,0x1192,0x0542,0x0658,0x0659,0x025A,0x065B,0x065C,0x3001,0x0403,0x3210,0x3211,0x3212,0x0460,0x0441,0x0442,0x0443,0x3001,0x3210,0x3211,0x3233,0x3209,0x3209,0x0645,0x0645,0x0645,0x3345,0x0403,0x3643,0x0728,0x0729,0x032A,0x032A,0x072B,0x072C,0x3643,0x3001,0x36CF,0x1190,0x1170,0x1170
27,0x1192,0x0542,0x3001,0x3244,0x324B,0x324C,0x3209,0x3209,0x3209,0x3232,0x3211,0x3233,0x3209,0x3209,0x3209,0x3209,0x3209,0x3232,0x3211,0x3211,0x3211,0x3211,0x3202,0x3202,0x3202,0x3345,0x3001,0x3001,0x3330,0x3331,0x3332,0x3332,0x3333,0x3334,0x3001,0x3001,0x36CF,0x1190,0x1170,0x1170
28,0x1192,0x0542,0x3001,0x3218,0x3219,0x3219,0x3219,0x3219,0x3219,0x323A,0x3211,0x323B,0x3219,0x3219,0x3219,0x3219,0x3219,0x323A,0x3211,0x3211,0x3211,0x3211,0x3202,0x3202,0x3202,0x3202,0x333D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x333B,0x363C,0x1190,0x1170,0x1170
29,0x1192,0x0542,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x3001,0x3210,0x3211,0x323B,0x3219,0x3219,0x065D,0x065D,0x065D,0x3202,0x32D6,0x333C,0x333C,0x333C,0x333C,0x333C,0x333C,0x333C,0x333C,0x32D5,0x363C,0x1190,0x1170,0x1170
30,0x1192,0x0542,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3270,0x3216,0x3216,0x3216,0x3272,0x3001,0x3001,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x0540,0x1188,0x1189,0x06FE,0x065D,0x065D,0x065D,0x065D,0x065D,0x065D,0x365D,0x365D,0x365D,0x365D,0x36FF,0x1190,0x1170,0x1170
31,0x1192,0x0542,0x3004,0x3001,0x3004,0x3001,0x3004,0x3001,0x3278,0x321E,0x321E,0x321E,0x327A,0x3001,0x3004,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x0540,0x1190,0x1170,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1198,0x1170,0x1170
32,0x1192,0x0542,0x0549,0x0549,0x0549,0x0549,0x0549,0x0549,0x0663,0x3286,0x3285,0x3287,0x0664,0x0549,0x053A,0x3004,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x0540,0x1190,0x1290,0x1293,0x1291,0x1291,0x1291,0x1291,0x1293,0x1292,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
33,0x1192,0x0542,0x3208,0x3209,0x3209,0x3209,0x3209,0x3209,0x3209,0x3232,0x3211,0x3233,0x3209,0x320A,0x0542,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x0540,0x3002,0x0698,0x069B,0x0699,0x0699,0x0699,0x0699,0x069B,0x069A,0x3002,0x3002,0x3002,0x3002,0x30D4,0x1179,0x1170,0x1170
34,0x1192,0x0542,0x3210,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3212,0x0542,0x3004,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x0548,0x0549,0x0700,0x0701,0x0701,0x0701,0x0701,0x0701,0x0701,0x0702,0x06B3,0x06B3,0x0549,0x0549,0x0539,0x1190,0x1170,0x1170
35,0x1192,0x0542,0x3210,0x3211,0x3211,0x061C,0x060C,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3212,0x0542,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x0620,0x0621,0x0622,0x0700,0x0701,0x0701,0x0701,0x0701,0x0701,0x0701,0x0702,0x06A4,0x06A4,0x3001,0x3001,0x0540,0x1190,0x1170,0x1170
36,0x1192,0x0542,0x3210,0x061B,0x060C,0x061B,0x0613,0x060B,0x3211,0x3211,0x3211,0x0613,0x061B,0x3212,0x0542,0x3004,0x3001,0x3210,0x3211,0x3212,0x3001,0x0628,0x0629,0x062A,0x06A0,0x06A1,0x06A1,0x06A1,0x06AB,0x06A1,0x06AB,0x06A2,0x3001,0x3001,0x3001,0x3001,0x0540,0x1190,0x1170,0x1170
37,0x1192,0x0542,0x3210,0x061C,0x061B,0x062B,0x060B,0x3211,0x3211,0x3211,0x3211,0x0614,0x061B,0x3212,0x0542,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x06A8,0x06A9,0x32AC,0x06A9,0x06A9,0x06A9,0x06A9,0x06AA,0x329C,0x329C,0x3001,0x3001,0x0540,0x30D4,0x1179,0x1170
38,0x1192,0x0542,0x3210,0x3211,0x0623,0x060C,0x3211,0x3211,0x3211,0x3211,0x3211,0x0613,0x062B,0x3212,0x0542,0x3004,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x0403,0x06B0,0x06B1,0x02B4,0x06B1,0x06B1,0x06B1,0x06B1,0x06B2,0x06A4,0x06A4,0x3001,0x3001,0x0540,0x3001,0x1190,0x1170
39,0x1192,0x0542,0x3210,0x3211,0x060C,0x060C,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x060B,0x3212,0x0542,0x3001,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0540,0x3001,0x1190,0x1170
40,0x1192,0x0542,0x3210,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x323B,0x3211,0x3212,0x0542,0x3004,0x3001,0x3210,0x3211,0x3212,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0665,0x0666,0x0667,0x0540,0x3001,0x1190,0x1170
41,0x1192,0x0542,0x3205,0x320D,0x320E,0x320F,0x3227,0x3211,0x3211,0x3211,0x3225,0x320D,0x320F,0x3207,0x0542,0x3001,0x3001,0x3210,0x3211,0x3212,0x32C0,0x32C1,0x32C1,0x32C2,0x32C0,0x32C1,0x32C1,0x32C1,0x32C1,0x32C2,0x3001,0x3001,0x3001,0x066D,0x066E,0x066F,0x0540,0x3001,0x1190,0x1170
42,0x1192,0x0542,0x3235,0x32F8,0x32F9,0x32FA,0x322F,0x3211,0x3211,0x3211,0x322D,0x32F8,0x32FA,0x3237,0x0542,0x3004,0x3001,0x3210,0x3211,0x3212,0x06C8,0x06C9,0x06C9,0x06CA,0x06C8,0x06C9,0x06C9,0x06C9,0x06C9,0x06CA,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0540,0x3001,0x1190,0x1170
43,0x1192,0x0542,0x063D,0x061B,0x061B,0x3285,0x066C,0x3211,0x3211,0x3211,0x066B,0x068E,0x068E,0x063F,0x0542,0x3001,0x3001,0x3210,0x3211,0x3212,0x06D0,0x06D4,0x06D1,0x06D2,0x06D0,0x06D1,0x06CB,0x06D1,0x06CB,0x06D2,0x3001,0x3001,0x0620,0x0621,0x0622,0x3001,0x0540,0x1188,0x1198,0x1170
44,0x1192,0x0542,0x3210,0x060C,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x060C,0x3212,0x0542,0x3004,0x3001,0x3210,0x3211,0x3212,0x0420,0x06DC,0x0413,0x0422,0x0420,0x0413,0x0414,0x0413,0x0414,0x0422,0x3001,0x3001,0x0628,0x0629,0x062A,0x3001,0x0540,0x1190,0x1170,0x1170
45,0x1192,0x0542,0x3205,0x320D,0x320E,0x320F,0x3227,0x3211,0x3211,0x3211,0x3225,0x320D,0x320F,0x3207,0x0542,0x3001,0x3001,0x3210,0x3211,0x3233,0x3209,0x3209,0x3209,0x320A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0538,0x0549,0x0549,0x0549,0x0532,0x1190,0x1170,0x1170
46,0x1192,0x0542,0x3235,0x32F8,0x32F9,0x32FA,0x322F,0x3211,0x3211,0x3211,0x322D,0x32F8,0x32FA,0x3237,0x0542,0x3004,0x3001,0x3210,0x3211,0x323B,0x3219,0x3219,0x3219,0x321A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0540,0x1188,0x1189,0x1189,0x1189,0x1198,0x1170,0x1170
47,0x1192,0x0542,0x063D,0x068D,0x3285,0x3285,0x066C,0x3211,0x3211,0x3211,0x066B,0x3285,0x060B,0x063F,0x0542,0x3001,0x3001,0x3210,0x3211,0x3212,0x0549,0x0549,0x0549,0x0549,0x0549,0x0549,0x0549,0x0549,0x0549,0x0549,0x0549,0x0549,0x0532,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
48,0x1192,0x0542,0x3210,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3212,0x0542,0x3004,0x3001,0x3210,0x3211,0x3212,0x0445,0x1188,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1198,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
49,0x1192,0x0542,0x3205,0x320D,0x320E,0x320F,0x3227,0x3211,0x3211,0x3211,0x3225,0x320D,0x320F,0x3207,0x0542,0x3001,0x3001,0x3210,0x3211,0x3212,0x0445,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
50,0x1192,0x0542,0x3235,0x32F8,0x32F9,0x32FA,0x322F,0x3211,0x3211,0x3211,0x322D,0x32F8,0x32FA,0x3237,0x0533,0x3004,0x3001,0x3210,0x3211,0x3212,0x0445,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1178,0x0655,0x0645,0x0645,0x0645,0x0645,0x0645,0x0645,0x0645,0x0645,0x064D,0x1179,0x1170
51,0x1192,0x0542,0x063D,0x068D,0x068D,0x3285,0x066C,0x3211,0x3211,0x3211,0x066B,0x3285,0x061C,0x066C,0x0403,0x3209,0x3209,0x3232,0x3211,0x3277,0x0645,0x0645,0x0645,0x0645,0x0645,0x0645,0x0645,0x0645,0x3202,0x3202,0x32DE,0x334C,0x3246,0x3247,0x334C,0x32DD,0x3202,0x063C,0x1179,0x1170
52,0x1192,0x0542,0x3210,0x061B,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3277,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3345,0x3001,0x324E,0x324F,0x3001,0x3343,0x3202,0x063C,0x1179,0x1170
53,0x1192,0x0542,0x3210,0x062B,0x061B,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x3211,0x323B,0x3219,0x3219,0x323A,0x3211,0x3277,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3202,0x3345,0x3001,0x0656,0x0657,0x3001,0x3343,0x3202,0x063C,0x1179,0x1170
54,0x1192,0x0542,0x3210,0x3211,0x3211,0x3211,0x3211,0x3211,0x060B,0x061C,0x0614,0x3211,0x3211,0x3211,0x3212,0x3001,0x3001,0x3210,0x3211,0x3212,0x0447,0x06B8,0x06B9,0x06B9,0x06B9,0x06B9,0x06B9,0x06BA,0x0634,0x3202,0x3345,0x3001,0x065E,0x065F,0x3001,0x3343,0x3202,0x063C,0x127F,0x111D
55,0x1192,0x0533,0x3218,0x3219,0x3219,0x3219,0x3219,0x3219,0x3219,0x062B,0x062B,0x061B,0x3211,0x061C,0x3212,0x3001,0x3001,0x3210,0x3211,0x3212,0x0447,0x32C4,0x3124,0x3124,0x3124,0x3124,0x3124,0x32BC,0x0634,0x3202,0x32D6,0x333C,0x333C,0x333C,0x333C,0x32D5,0x3202,0x063C,0x32C4,0x1125
56,0x127D,0x06BB,0x067E,0x06B9,0x06B9,0x06B9,0x06B9,0x06BA,0x0445,0x3218,0x3219,0x3219,0x3219,0x3219,0x321A,0x3001,0x3001,0x3210,0x3211,0x3212,0x0447,0x32C4,0x3124,0x3124,0x3124,0x3124,0x3124,0x3275,0x06B9,0x06B9,0x06BA,0x0634,0x3202,0x3202,0x063C,0x06B8,0x06B9,0x06B9,0x3276,0x1125
57,0x1170,0x1170,0x112B,0x0552,0x0553,0x1145,0x3124,0x3275,0x06B9,0x06B9,0x06B9,0x06B9,0x06B9,0x06B9,0x06B9,0x06BA,0x0445,0x3210,0x3211,0x3212,0x0447,0x32C4,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x32BC,0x0634,0x3202,0x3202,0x063C,0x32C4,0x1146,0x1552,0x1553,0x112D
58,0x1170,0x0550,0x0551,0x0558,0x0559,0x112B,0x112C,0x1145,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3275,0x06B9,0x30AF,0x30CF,0x30CF,0x06B9,0x3276,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3275,0x06B9,0x30AF,0x30CF,0x06B9,0x3276,0x1125,0x1558,0x1559,0x1170
59,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1550,0x1551
