map,Route120_Layout,width,40,height,100,primary,gTileset_General,secondary,gTileset_Fortree
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0x300E,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0474,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x0489,0x0417,0x3208,0x3208,0x3208,0x3208,0x3208,0x0670,0x0671,0x0672,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x300E,0x04C6
11,0x04C7,0x04C6,0x04C7,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0475,0x0474,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x0489,0x047B,0x047C,0x30AF,0x047C,0x047C,0x047C,0x0489,0x3001,0x3001,0x3001,0x3015,0x3015,0x3015,0x3208,0x3015,0x3015,0x3015,0x3015,0x3015,0x3208,0x04C6,0x04C6
12,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0475,0x0475,0x10C3,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B2,0x0478,0x05B0,0x04A9,0x30AF,0x04A9,0x04A9,0x0489,0x047B,0x047C,0x047C,0x0489,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3208,0x300E,0x04C6,0x04C6
13,0x04C7,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0475,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0478,0x04A9,0x04A9,0x0489,0x0473,0x3208,0x3015,0x3015,0x3015,0x3208,0x3208,0x3208,0x3208,0x3001,0x04C6,0x04C6,0x04C6
14,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x0417,0x0417,0x0475,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10C2,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10B1,0x10C4,0x0473,0x0473,0x3001,0x3208,0x3208,0x3208,0x3001,0x3001,0x3001,0x3001,0x300E,0x04C6,0x04C6,0x04C6
15,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x3001,0x3001,0x0001,0x42EF,0x42B7,0xF295,0xF297,0xF297,0xF2F5,0xF297,0xF297,0xF297,0xF297,0xF297,0xF297,0xF297,0xF297,0xF297,0xF297,0xF297,0xF296,0x42B7,0x42EF,0x0001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300E,0x300E,0x04C6,0x04C6,0x04C6,0x04C6
16,0x04C6,0x04C6,0x04C6,0x04C6,0x3001,0x3001,0x3001,0x0001,0x42F7,0x42BF,0xF29D,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29F,0xF29E,0x42BF,0x42F7,0x0001,0x3001,0x3001,0x3001,0x3001,0x300E,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
17,0x04C6,0x04C6,0x04C6,0x0417,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x10B8,0x10A1,0x10A1,0x12F4,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x0473,0x0473,0x3001,0x300E,0x300E,0x300E,0x300E,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
18,0x04C6,0x04C6,0x04C6,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x126E,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x126F,0x0473,0x0473,0x300E,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7,0x04C7
19,0x04C6,0x04C6,0x04C6,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x126E,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x1277,0x126F,0x0473,0x0473,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7,0x04C7
20,0x04C6,0x04C6,0x04C6,0x3001,0x3001,0x3001,0x3001,0x3001,0x0627,0x0627,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x1498,0x1499,0x149A,0x10A1,0x10A1,0x10A1,0x10A1,0x10BA,0x0473,0x0473,0x04C7,0x04C7,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7,0x04C7
21,0x04C6,0x04C6,0x0417,0x3001,0x3001,0x3001,0x3001,0x3001,0x04C7,0x04C7,0x0639,0x049A,0x10A1,0x10A1,0x10A1,0x10A1,0x10A1,0x1498,0x14EE,0x1471,0x14EF,0x149A,0x10A1,0x10A1,0x10A1,0x10BA,0x0473,0x0473,0x04C7,0x04C7,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7,0x04C7
22,0x04C6,0x04C6,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x04C7,0x04C7,0x040F,0x0475,0x10B8,0x10A1,0x10A1,0x10A1,0x10A1,0x14A0,0x147B,0x16A7,0x147D,0x14A2,0x10A1,0x0498,0x060E,0x0684,0x0684,0x0684,0x04C7,0x04C7,0x06D7,0x06DF,0x06E7,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7,0x04C7
23,0x04C6,0x0417,0x3001,0x3001,0x30C8,0x30CA,0x3001,0x3001,0x04C6,0x04C6,0x04C6,0x0475,0x10B8,0x102D,0x102D,0x102D,0x10A1,0x14A8,0x1479,0x12AF,0x1479,0x14AA,0x0498,0x04EE,0x040E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0670,0x0671,0x0672,0x0417,0x0417,0x0417,0x0417,0x0417,0x04C7,0x04C7
24,0x04C6,0x3001,0x3001,0x3001,0x30D8,0x30DA,0x3001,0x3001,0x0417,0x04C7,0x04C7,0x0684,0x0684,0x04C7,0x04C7,0x04C7,0x102D,0x102D,0x102D,0x102D,0x102D,0x10CB,0x0473,0x0473,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x300E,0x3001,0x3001,0x314B,0x354C,0x354C,0x354C,0x314D,0x04C6,0x04C6
25,0x0417,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3288,0x067E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0684,0x0684,0x0684,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3113,0x3114,0x3114,0x3114,0x3115,0x04C6,0x04C6
26,0x3001,0x3001,0x3001,0x3001,0x3001,0x3288,0x328A,0x3001,0x3290,0x3291,0x067E,0x067E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x300E,0x3001,0x3001,0x3001,0x3001,0x3001,0x300E,0x04C6,0x04C6
27,0x3001,0x3001,0x3001,0x3001,0x3001,0x3298,0x3291,0x328A,0x3290,0x3291,0x3291,0x3291,0x067E,0x067E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x067E,0x067E,0x067E,0x067E,0x067E,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x3001,0x300E,0x04C7,0x04C6,0x04C6
28,0x300F,0x3001,0x3001,0x30C8,0x30CA,0x3001,0x3298,0x329A,0x3290,0x3274,0x3275,0x3291,0x3291,0x3291,0x067E,0x067E,0x067E,0x067E,0x067E,0x3291,0x3291,0x3291,0x3291,0x3291,0x067E,0x067E,0x067E,0x067E,0x067E,0x067E,0x04C7,0x04C7,0x300E,0x300E,0x3001,0x3001,0x04C7,0x04C7,0x04C6,0x04C6
29,0x04C6,0x3001,0x3001,0x30D8,0x30DA,0x3001,0x3001,0x3001,0x3298,0x327C,0x327D,0x3291,0x3291,0x3291,0x3291,0x3291,0x3291,0x3291,0x3291,0x3291,0x3274,0x3275,0x3291,0x3291,0x3291,0x3291,0x3291,0x3291,0x3291,0x3292,0x0417,0x04C7,0x04C7,0x04C7,0x300E,0x3001,0x04C7,0x04C7,0x04C6,0x04C6
30,0x04C6,0x300F,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3298,0x3299,0x3291,0x3291,0x3276,0x3276,0x3291,0x3291,0x3291,0x3291,0x3291,0x327C,0x327D,0x3291,0x3291,0x3291,0x3291,0x3291,0x3291,0x3291,0x3292,0x3001,0x0417,0x04C7,0x04C7,0x04C7,0x3001,0x04C7,0x04C7,0x04C6,0x04C6
31,0x04C6,0x04C6,0x300F,0x300F,0x300F,0x3001,0x3001,0x3001,0x30C8,0x30CA,0x3001,0x3298,0x3291,0x04C7,0x04C7,0x3291,0x3291,0x3274,0x3275,0x3291,0x3276,0x3291,0x3291,0x3274,0x3275,0x3291,0x3276,0x3276,0x3291,0x3292,0x3001,0x3001,0x0417,0x04C7,0x04C7,0x3001,0x04C7,0x04C7,0x04C6,0x04C6
32,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x300F,0x3001,0x30D8,0x30D1,0x30CA,0x3001,0x3290,0x067E,0x067E,0x3291,0x3274,0x30D1,0x327D,0x3276,0x04C7,0x3276,0x3274,0x30D1,0x327D,0x3276,0x04C7,0x04C7,0x3291,0x3292,0x3001,0x3001,0x3001,0x0417,0x0417,0x3001,0x04C7,0x04C7,0x04C6,0x04C6
33,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x3001,0x30D8,0x30DA,0x3001,0x3298,0x3291,0x3291,0x3291,0x327C,0x327D,0x3291,0x04C7,0x067E,0x067E,0x30D0,0x30D2,0x3291,0x04C7,0x04C7,0x067E,0x3291,0x3274,0x30CA,0x3001,0x3001,0x3001,0x3001,0x3001,0x04C7,0x04C7,0x04C6,0x04C6
34,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x300F,0x3001,0x3001,0x3001,0x3290,0x3291,0x3276,0x3291,0x3291,0x3291,0x067E,0x3291,0x3291,0x327C,0x30D1,0x3275,0x067E,0x067E,0x3291,0x3274,0x30D1,0x327D,0x328A,0x3001,0x3001,0x3001,0x3001,0x04C7,0x04C7,0x04C6,0x04C7
35,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x300F,0x300F,0x3298,0x3276,0x04C7,0x3276,0x3291,0x3291,0x3291,0x3274,0x3275,0x3291,0x30D0,0x30D2,0x3291,0x3291,0x3274,0x30D1,0x30D2,0x3291,0x3292,0x3001,0x3001,0x3001,0x300E,0x04C7,0x04C7,0x04C6,0x04C6
36,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x04C7,0x04C7,0x04C7,0x3291,0x3291,0x3274,0x30D1,0x327D,0x3291,0x327C,0x327D,0x3291,0x3291,0x327C,0x30D9,0x327D,0x3291,0x3292,0x3001,0x3001,0x3001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
37,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x04C7,0x04C7,0x04C7,0x04C7,0x3276,0x3291,0x327C,0x327D,0x3291,0x3291,0x3299,0x3299,0x3299,0x3291,0x3291,0x3291,0x3291,0x3291,0x329A,0x3001,0x3001,0x3001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
38,0x341D,0x341D,0x341D,0x341D,0x341D,0x341D,0x3402,0x3402,0x341D,0x341D,0x341D,0x341D,0x046A,0x0417,0x0417,0x04C7,0x04C7,0x04C7,0x3276,0x3299,0x3299,0x3299,0x329A,0x3001,0x3001,0x3001,0x3298,0x3291,0x3291,0x3291,0x329A,0x3001,0x3001,0x3001,0x3001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
39,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300E,0x300E,0x04C6,0x04C6,0x04C6,0x04C6,0x301D,0x30D4,0x046A,0x0417,0x04C7,0x04C7,0x04C7,0x300E,0x300E,0x300E,0x300E,0x300E,0x3001,0x3001,0x3001,0x3298,0x3299,0x329A,0x3001,0x3001,0x3001,0x3001,0x3001,0x0417,0x0417,0x04C7,0x04C7,0x04C7
40,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300E,0x0475,0x046A,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x04C7,0x04C7,0x04C7
41,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0475,0x0472,0x0417,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x04C7,0x04C7,0x04C7
42,0x341D,0x341D,0x341D,0x341D,0x341D,0x341D,0x341D,0x0632,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417,0x341D,0x30D4,0x0632,0x0417,0x04C7,0x04C7,0x0417,0x0417,0x0417,0x0417,0x3208,0x3208,0x3208,0x3208,0x3001,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3015,0x3015,0x0417,0x04C7,0x04C7
43,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0472,0x3002,0x3002,0x3002,0x341D,0x30D4,0x0632,0x04C6,0x300E,0x0475,0x0632,0x0417,0x0417,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015,0x04C7,0x04C7
44,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x341D,0x341D,0x341D,0x0632,0x04C6,0x300E,0x0472,0x04C6,0x04C6,0x0475,0x063A,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015,0x04C7,0x04C7
45,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0472,0x04C6,0x04C6,0x0472,0x0417,0x0417,0x0475,0x063A,0x3015,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3001,0x3208,0x3208,0x3208,0x3208,0x3208,0x3001,0x3208,0x3208,0x3015,0x04C7,0x04C7
46,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x0472,0x0417,0x0417,0x3002,0x30D4,0x0632,0x0475,0x063A,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x04C7,0x04C7
47,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x0417,0x0417,0x3001,0x3002,0x3002,0x341D,0x341D,0x0632,0x0475,0x0475,0x063A,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x0417,0x04C7
48,0x04C6,0x04C6,0x04C6,0x0417,0x0417,0x0417,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0417,0x04C6,0x0475,0x0475,0x0475,0x063A,0x3015,0x3001,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3015,0x3015,0x04C7
49,0x04C6,0x04C6,0x0417,0x3001,0x3001,0x3001,0x3001,0x3001,0x30C8,0x30CA,0x3001,0x3001,0x3001,0x0417,0x0475,0x0475,0x0475,0x063A,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x04C7
50,0x04C6,0x0417,0x3001,0x0630,0x0632,0x3001,0x3001,0x3001,0x30D8,0x30DA,0x0630,0x0632,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x04C7
51,0x04C6,0x3001,0x3001,0x0640,0x0642,0x3001,0x3001,0x3001,0x3001,0x3001,0x0640,0x0642,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x3015,0x3001,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3015,0x3015,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3001,0x3015,0x3015,0x0417
52,0x04C6,0x3001,0x3001,0x3001,0x3001,0x3001,0x0630,0x0631,0x0632,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015
53,0x0417,0x3001,0x3001,0x3001,0x3001,0x0630,0x0473,0x0471,0x0475,0x0632,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3281,0x3282,0x3283
54,0x3001,0x0630,0x0632,0x3001,0x3001,0x0638,0x047B,0x0464,0x047D,0x063A,0x3001,0x3001,0x0630,0x0632,0x0475,0x0475,0x0475,0x063A,0x3015,0x3015,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3001,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x0670,0x0671,0x0672
55,0x3001,0x0640,0x0642,0x3001,0x3001,0x0640,0x0479,0x00A7,0x0491,0x0642,0x3001,0x3001,0x0640,0x0642,0x0475,0x0475,0x0475,0x063A,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015
56,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x3208,0x3208,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x3015,0x3015,0x3015
57,0x30C8,0x30CA,0x3001,0x3001,0x3001,0x3001,0x30C8,0x30C9,0x30CA,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x300F,0x300F,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3001,0x3015,0x3015,0x3015
58,0x30D8,0x30DA,0x3001,0x0630,0x0632,0x3001,0x30D0,0x30D1,0x30D2,0x3001,0x0630,0x0632,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x04C6,0x04C6,0x300F,0x3001,0x3001,0x3001,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015
59,0x3001,0x3001,0x3001,0x0640,0x0642,0x30C8,0x30D1,0x30D9,0x30DA,0x3001,0x0640,0x0642,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x04C6,0x04C6,0x04C6,0x060C,0x0609,0x0605,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015
60,0x3001,0x3001,0x3001,0x3001,0x3001,0x30D8,0x30DA,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x04C6,0x0417,0x0417,0x0603,0x3001,0x3001,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208,0x3208
61,0x3001,0x3001,0x30C8,0x30CA,0x3001,0x3001,0x3001,0x3001,0x30C8,0x30CA,0x3001,0x30C8,0x30CA,0x3001,0x0475,0x0475,0x0475,0x063A,0x0417,0x5001,0x5001,0x0603,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300E,0x300E,0x3604,0x3609,0x3609,0x3609,0x3605,0x300E
62,0x300E,0x3001,0x30D8,0x30DA,0x3001,0x30C8,0x30CA,0x3001,0x30D8,0x30DA,0x3001,0x30D8,0x30DA,0x3001,0x0475,0x0475,0x0475,0x063A,0x5001,0x5001,0x5001,0x0603,0x3001,0x0474,0x047C,0x047C,0x047C,0x047C,0x05B0,0x047C,0x05B0,0x0489,0x04C7,0x04C7,0x300E,0x3001,0x3001,0x3001,0x3001,0x04C7
63,0x04C6,0x3001,0x3001,0x3001,0x3001,0x30D8,0x30D1,0x30CA,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x0475,0x063A,0x5001,0x5001,0x0604,0x060B,0x300F,0x0475,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x0473,0x04C7,0x04C7,0x04C7,0x300E,0x3001,0x3001,0x3001,0x04C7
