map,Route119_Layout,width,40,height,140,primary,gTileset_General,secondary,gTileset_Fortree
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
11,0x04C7,0x057C,0x1606,0x1606,0x1606,0x14FC,0x14FC,0x14FC,0x14FC,0x40F4,0x1606,0x04F5,0x04F5,0x04F5,0x04F5,0x04F5,0x04F5,0x04F5,0x04FA,0x4001,0x4001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3120,0x3121,0x3122,0x3001,0x3001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
12,0x04C7,0x057C,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x40F4,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x057A,0x4001,0x4001,0x04C7,0x04C6,0x04C6,0x04C7,0x04C6,0x04C7,0x04C7,0x300F,0x3001,0x3120,0x3121,0x3122,0x3001,0x300F,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
13,0x04C7,0x301D,0x301D,0x301D,0x301D,0x301D,0x301D,0x0574,0x1606,0x40F4,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x057A,0x4001,0x4001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C7,0x04C6,0x3001,0x3120,0x3121,0x3122,0x300F,0x04C6,0x04C6,0x04C6,0x04C7,0x04C7,0x04C7
14,0x04C7,0x04C7,0x04C7,0x06D7,0x06DF,0x06DF,0x06E7,0x057C,0x1606,0x40F4,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x1606,0x1582,0x3489,0x4001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C7,0x04C7,0x04C6,0x3118,0x3121,0x3121,0x312A,0x04C7,0x04C6,0x04C6,0x04C6,0x04C7,0x04C7,0x04C7
15,0x04C7,0x04C7,0x04C7,0x0670,0x0671,0x0671,0x0672,0x057C,0x1606,0x40F4,0x1606,0x3607,0x3607,0x3607,0x3607,0x1606,0x1606,0x1606,0x1606,0x057A,0x4001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x0417,0x3120,0x3121,0x3122,0x300F,0x04C7,0x04C6,0x04C6,0x04C7,0x04C7,0x04C7,0x04C7
16,0x04C7,0x04C7,0x04C7,0x300F,0x300F,0x300F,0x3001,0x3002,0x3002,0x0002,0x3002,0x04C7,0x04C7,0x04C7,0x04C7,0x0574,0x1606,0x40FD,0x40F1,0x40F2,0x4001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C7,0x04C7,0x3001,0x3120,0x3121,0x3122,0x04C7,0x04C7,0x04C6,0x04C6,0x04C7,0x04C7,0x04C7,0x04C7
17,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x300F,0x3001,0x3001,0x3001,0x3001,0x04C7,0x04C7,0x0417,0x0417,0x057C,0x1606,0x40ED,0x04F5,0x04FA,0x4001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C6,0x3001,0x3120,0x3121,0x3122,0x0417,0x04C7,0x04C7,0x04C6,0x04C7,0x04C7,0x04C7,0x04C6
18,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x3001,0x04C7,0x0417,0x3001,0x0001,0x40F0,0x40F1,0x40FB,0x1170,0x0582,0x0489,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x0417,0x3001,0x3120,0x3121,0x312A,0x3001,0x04C6,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7
19,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3487,0x3487,0x3487,0x34D6,0x0417,0x3001,0x3001,0x3001,0x04F8,0x04F5,0x04F5,0x1170,0x1170,0x057A,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C7,0x0403,0x3001,0x3120,0x3122,0x3001,0x3001,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6
20,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x057C,0x1170,0x1170,0x1170,0x1170,0x057A,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3118,0x3121,0x3122,0x3001,0x3001,0x0417,0x0417,0x04C7,0x04C7,0x04C7,0x04C6,0x04C7
21,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x057C,0x30D4,0x1179,0x1170,0x1170,0x057A,0x04C7,0x04C7,0x04C6,0x04C6,0x04C7,0x0416,0x3001,0x3120,0x3121,0x3122,0x3001,0x3015,0x3015,0x3015,0x0417,0x04C7,0x04C6,0x04C7,0x04C6
22,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x04C7,0x3103,0x3104,0x3104,0x3105,0x3001,0x0474,0x30AF,0x30CF,0x047A,0x3001,0x1190,0x1170,0x1170,0x057A,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x3001,0x3001,0x3120,0x3121,0x312A,0x3001,0x3015,0x3015,0x3015,0x3015,0x0417,0x04C6,0x04C6,0x04C7
23,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417,0x0417,0x329B,0x3693,0x3694,0x329C,0x3001,0x057C,0x3001,0x3001,0x3001,0x3001,0x1190,0x1170,0x1170,0x057A,0x0416,0x0416,0x0416,0x0416,0x0416,0x3001,0x3118,0x3121,0x3122,0x3001,0x3015,0x3015,0x3281,0x3282,0x3283,0x3015,0x04C6,0x04C6,0x04C6
24,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047A,0x3001,0x3001,0x3001,0x3001,0x1190,0x1170,0x1170,0x047B,0x047C,0x047C,0x047C,0x047C,0x0489,0x3001,0x3120,0x3121,0x3122,0x3001,0x3015,0x3015,0x0670,0x0671,0x0672,0x3015,0x04C6,0x04C6,0x04C6
25,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9,0x0489,0x3071,0x0474,0x047C,0x047C,0x047C,0x047C,0x10BB,0x10B3,0x10B3,0x047C,0x04A9,0x04A9,0x04A9,0x0489,0x0473,0x3001,0x3120,0x3121,0x312A,0x3001,0x3208,0x3208,0x3015,0x3015,0x3015,0x3208,0x04C6,0x04C6,0x04C6
26,0x04CE,0x0491,0x06D9,0x06DA,0x06A0,0x06A1,0x06A2,0x06A0,0x06A1,0x06A4,0x06A5,0x047C,0x047D,0x0474,0x04A9,0x04A9,0x04A9,0x10B9,0x10B9,0x10B9,0x04A9,0x04A9,0x04A9,0x0489,0x0473,0x047B,0x047C,0x30AF,0x30CF,0x047C,0x047C,0x047C,0x0489,0x3208,0x3208,0x3208,0x300E,0x04C6,0x04C6,0x04C6
27,0x04C7,0x06E0,0x06E1,0x06E2,0x06E3,0x06A8,0x06A8,0x06A8,0x06AB,0x06AC,0x06AD,0x06AE,0x0491,0x047A,0x0474,0x04A9,0x04A9,0x10B9,0x10B9,0x10B9,0x04A9,0x04A9,0x0489,0x0473,0x0478,0x0491,0x0491,0x30AF,0x30CF,0x0491,0x0491,0x0489,0x0473,0x300E,0x300E,0x300E,0x04C6,0x04C6,0x04C6,0x04C6
28,0x04C7,0x06E8,0x06E9,0x06EA,0x06EB,0x06A8,0x06A8,0x06A8,0x06B3,0x06B4,0x06B5,0x06B6,0x4001,0x4001,0x0475,0x0474,0x05B0,0x10B9,0x10B9,0x10B9,0x0491,0x0489,0x0473,0x0473,0x3001,0x3001,0x3118,0x3121,0x3122,0x3001,0x3001,0x0470,0x0473,0x0416,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
29,0x04C7,0x06F0,0x06F1,0x06F2,0x06B0,0x06B1,0x06B2,0x06B0,0x06B1,0x06BC,0x06BD,0x06BE,0x4001,0x4001,0x0475,0x0472,0x3001,0x102C,0x1034,0x103C,0x3001,0x0470,0x0473,0x0473,0x3001,0x3118,0x3121,0x3121,0x312A,0x3001,0x3001,0x0470,0x047B,0x0489,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
30,0x04C7,0x06F8,0x06F9,0x06FA,0x06B8,0x06B9,0x06BA,0x06B8,0x06B9,0x06C4,0x06C5,0x06C6,0x4001,0x4001,0x0475,0x0472,0x3001,0x1190,0x1170,0x1192,0x3001,0x0470,0x0473,0x0473,0x3001,0x3120,0x3121,0x312A,0x3001,0x3001,0x3001,0x0470,0x3071,0x0473,0x0416,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
31,0x04C7,0x0700,0x0701,0x0702,0x06C0,0x06C1,0x06C2,0x06C0,0x06C1,0x06CC,0x06CD,0x06CE,0x4001,0x4001,0x0475,0x0475,0x1188,0x1198,0x1170,0x119A,0x118A,0x0473,0x0473,0x0478,0x0479,0x30AF,0x30CF,0x0479,0x0479,0x0479,0x0489,0x047B,0x0489,0x047B,0x0489,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
32,0x04C7,0x04C7,0x0709,0x070A,0x06C8,0x06C9,0x02CA,0x06C8,0x06C9,0x06D4,0x42D5,0x42D6,0x4001,0x4001,0x0475,0x0475,0x1190,0x1170,0x1170,0x1170,0x1192,0x0473,0x0473,0x3001,0x3118,0x3119,0x311A,0x3001,0x3001,0x3001,0x0470,0x3071,0x047B,0x0489,0x0473,0x0416,0x0416,0x0416,0x0416,0x0416
33,0x04C7,0x04C7,0x04C7,0x4001,0x42D0,0x02D1,0x32D2,0x02D0,0x42D1,0x0403,0x4001,0x4001,0x4001,0x4001,0x42FE,0x4211,0xF216,0xF210,0xF210,0xF210,0xF217,0x4215,0x42FE,0x0001,0x3120,0x3121,0x3121,0x311A,0x3001,0x3001,0x0478,0x0479,0x0489,0x0473,0x047B,0x047C,0x047C,0x047C,0x047C,0x047C
34,0x0417,0x0417,0x0417,0x4001,0x4001,0x4118,0x0119,0x411A,0x4001,0x4001,0x4001,0x4001,0x4001,0x4001,0x4306,0x4219,0xF21E,0xF218,0xF218,0xF218,0xF21F,0x421D,0x4306,0x0001,0x3128,0x3121,0x3121,0x3122,0x3001,0x3001,0x3001,0x3001,0x0470,0x047B,0x047C,0x04A9,0x04A9,0x04A9,0x04A9,0x04A9
35,0x0468,0x0469,0x0469,0x0469,0x046A,0x4120,0x4121,0x4121,0x411A,0x4001,0x4001,0x4001,0x4001,0x4001,0x0475,0x0475,0x1266,0x1171,0x1171,0x1171,0x1267,0x0473,0x0473,0x3001,0x3001,0x3128,0x3129,0x312A,0x3001,0x3001,0x3001,0x3001,0x0478,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE
36,0x0470,0x0471,0x0471,0x0471,0x0472,0x4128,0x4121,0x4121,0x412A,0x4001,0x4001,0x4015,0x4015,0x4015,0x0475,0x0475,0x1266,0x1171,0x1171,0x1171,0x1267,0x0473,0x047B,0x047C,0x30AF,0x30CF,0x0479,0x0479,0x0479,0x0489,0x3001,0x3001,0x300E,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7
37,0x0470,0x0471,0x0471,0x0471,0x04BF,0x046A,0x4128,0x412A,0x4001,0x4001,0x4001,0x4015,0x4015,0x4015,0x0475,0x0475,0x1190,0x1170,0x1170,0x1170,0x1192,0x047B,0x04A9,0x0489,0x3001,0x3001,0x3001,0x3001,0x3001,0x0470,0x3001,0x300E,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
38,0x06DC,0x06DD,0x0489,0x0471,0x0471,0x04BF,0x046A,0x4001,0x4001,0x4001,0x4001,0x4015,0x4015,0x4015,0x0475,0x0475,0x1190,0x1170,0x1170,0x1170,0x119A,0x1189,0x1181,0x0473,0x3001,0x3001,0x3001,0x3001,0x3001,0x0470,0x3001,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7
39,0x04C7,0x04C7,0x0470,0x0471,0x0471,0x0471,0x0472,0x4001,0x4001,0x4001,0x4001,0x4015,0x4015,0x4015,0x0475,0x0475,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0473,0x0001,0x3001,0x3001,0x3001,0x3001,0x0478,0x0489,0x0416,0x0416,0x0416,0x0416,0x0416,0x0416,0x0416,0x0416,0x0416
40,0x04C7,0x04C7,0x06DC,0x0489,0x0471,0x0471,0x0472,0x4001,0x4001,0x4001,0x4001,0x4208,0x4015,0x4015,0x0475,0x0475,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0473,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0478,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C
41,0x04C7,0x04C7,0x04C7,0x06DC,0x06DD,0x06DD,0x06DE,0x4015,0x4015,0x4001,0x4001,0x4001,0x4208,0x4208,0x0475,0x0475,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x047B,0x0479,0x30AF,0x06DD,0x06DD,0x06DD,0x06DD,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE,0x04CE
42,0x04C7,0x04C7,0x04C7,0x04C7,0x04C6,0x04C7,0x04C7,0x4015,0x4015,0x4015,0x4001,0x4001,0x4001,0x4001,0x0475,0x0475,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x119A,0x118A,0x3001,0x3001,0x0416,0x0416,0x0416,0x0416,0x0416,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C7
43,0x0417,0x0417,0x0417,0x04C6,0x04C6,0x04C7,0x04C7,0x4015,0x4015,0x4015,0x4015,0x4015,0x4001,0x4001,0x0475,0x0475,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x119A,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x118A,0x0416,0x0416,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
44,0x047C,0x047C,0x0489,0x04C6,0x04C6,0x04C7,0x04C7,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4001,0x426C,0x426C,0x426C,0x426C,0x426C,0x0574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x119A,0x1189,0x118A,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
45,0x04CE,0x0489,0x0473,0x04C6,0x04C7,0x04C6,0x04C7,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4001,0x4001,0x4001,0x4001,0x4001,0x426C,0x0574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0416,0x0416,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6
46,0x04C6,0x0470,0x0473,0x04C6,0x04C6,0x04C6,0x04C7,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4001,0x4001,0x4001,0x4001,0x426C,0x426C,0x426C,0x0574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x119A,0x1189,0x118A,0x0416,0x04C6,0x04C6,0x04C6,0x04C6
47,0x04C6,0x0470,0x0473,0x04C6,0x04C6,0x04C6,0x04C6,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4001,0x4001,0x4001,0x4001,0x4001,0x4001,0x4001,0x066D,0x4191,0x4191,0x4191,0x0574,0x1193,0x1193,0x1170,0x1170,0x1170,0x1170,0x1192,0x3001,0x04C6,0x04C6,0x04C6,0x04C7
48,0x04C6,0x0470,0x0473,0x04C6,0x04C6,0x04C6,0x04C6,0x4015,0x4015,0x4015,0x4015,0x4015,0x4015,0x4208,0x4208,0x4208,0x4001,0x4001,0x0474,0x047C,0x047C,0x00AF,0x00CF,0x047D,0x4071,0x4071,0x4071,0x0472,0x04C6,0x04C6,0x1193,0x1170,0x1170,0x1170,0x1192,0x3001,0x04C6,0x04C6,0x04C6,0x04C6
49,0x04C6,0x0470,0x0473,0x0417,0x0417,0x04C6,0x04C6,0x4015,0x4015,0x4015,0x4208,0x4208,0x4208,0x4001,0x4001,0x4001,0x4001,0x4001,0x066D,0x3071,0x3071,0x3071,0x3071,0x3071,0x0071,0x4071,0x4071,0x0472,0x04C6,0x04C6,0x04C6,0x1179,0x1170,0x1170,0x119A,0x118A,0x0416,0x04C6,0x04C6,0x04C6
50,0x04C6,0x0470,0x047B,0x047C,0x0489,0x0417,0x0417,0x4208,0x4208,0x4208,0x4001,0x4001,0x4001,0x4001,0x4001,0x0474,0x047C,0x047C,0x047D,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x0474,0x0479,0x047A,0x04C6,0x04C6,0x04C6,0x1190,0x1170,0x1170,0x0550,0x0565,0x3001,0x04C6,0x04C6,0x04C6
51,0x04C6,0x0478,0x04CE,0x0489,0x0473,0x4001,0x4001,0x4001,0x4001,0x4001,0x4001,0x4001,0x4001,0x4001,0x4001,0x066D,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x0474,0x047A,0x3015,0x3015,0x0417,0x04C6,0x04C6,0x1190,0x1170,0x1170,0x0558,0x056D,0x3001,0x04C6,0x04C6,0x04C6
52,0x04C6,0x300F,0x04C6,0x0470,0x0473,0x0001,0x0001,0x0001,0x0001,0x0001,0x0474,0x047C,0x047C,0x047C,0x047C,0x047D,0x3071,0x3071,0x3071,0x3071,0x3071,0x3071,0x0474,0x0479,0x047A,0x3015,0x3015,0x3015,0x3015,0x0417,0x04C6,0x1190,0x1170,0x1170,0x1170,0x1192,0x3001,0x04C6,0x04C6,0x04C6
53,0x04C6,0x04C6,0x04C6,0x0470,0x0473,0x3001,0x3001,0x3001,0x3001,0x0474,0x047D,0x0471,0x0471,0x0474,0x0491,0x0491,0x0479,0x0479,0x30AF,0x30CF,0x0479,0x0479,0x047A,0x3001,0x3001,0x3015,0x3015,0x3015,0x3015,0x3001,0x04C6,0x1190,0x1170,0x1170,0x1170,0x1192,0x300E,0x04C6,0x04C6,0x04C6
54,0x04C6,0x04C6,0x04C6,0x0470,0x047B,0x06E4,0x30E8,0x06E5,0x047C,0x047D,0x0471,0x0474,0x0479,0x047A,0x3015,0x3015,0x3015,0x3001,0x3001,0x3001,0x300F,0x300F,0x300F,0x300F,0x300F,0x3208,0x3015,0x3015,0x3015,0x300F,0x04C6,0x0564,0x0551,0x1170,0x1170,0x1192,0x04C6,0x04C6,0x04C6,0x04C6
55,0x04C6,0x04C6,0x04C6,0x0478,0x0491,0x06EC,0x30E8,0x06ED,0x0491,0x0491,0x0479,0x047A,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x300F,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x3208,0x3208,0x3208,0x04C6,0x04C6,0x056C,0x0559,0x1170,0x1170,0x1192,0x04C6,0x04C6,0x04C6,0x04C6
56,0x04C6,0x04C6,0x04C6,0x3001,0x3001,0x3001,0x3001,0x3001,0x300F,0x300F,0x300F,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x3001,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x300F,0x300F,0x04C6,0x04C6,0x1190,0x1170,0x1170,0x1170,0x1192,0x04C6,0x04C6,0x04C6,0x04C6
57,0x04C6,0x04C6,0x04C6,0x300F,0x3001,0x30C8,0x30CA,0x3001,0x04C6,0x04C6,0x04C6,0x3208,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x300F,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x1190,0x1170,0x1170,0x1170,0x1192,0x04C6,0x04C6,0x04C6,0x04C6
58,0x04C6,0x04C6,0x04C6,0x04C6,0x30C8,0x30D1,0x30DA,0x3001,0x04C6,0x04C6,0x04C6,0x300F,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x0417,0x0417,0x1188,0x1198,0x1170,0x1170,0x1170,0x1192,0x0416,0x04C6,0x04C6,0x04C6
59,0x04C6,0x04C6,0x04C6,0x04C6,0x30D8,0x30DA,0x3001,0x3001,0x04C6,0x04C6,0x04C6,0x04C6,0x3015,0x3015,0x3015,0x3015,0x3015,0x3015,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x0417,0x1188,0x1189,0x1189,0x1198,0x1170,0x1170,0x1170,0x1178,0x3002,0x3001,0x0416,0x0416,0x04C6
60,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x3001,0x3001,0x3001,0x0417,0x04C6,0x04C6,0x04C6,0x3015,0x3015,0x3015,0x3015,0x3015,0x3208,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x1188,0x1198,0x1170,0x1170,0x1170,0x1170,0x1170,0x1178,0x3002,0x300E,0x3015,0x3015,0x3015,0x0416
61,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x3001,0x30C8,0x30CA,0x3001,0x04C6,0x04C6,0x04C6,0x3208,0x3015,0x3015,0x3015,0x3015,0x300F,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0565,0x300E,0x04C6,0x3015,0x3015,0x3015,0x3015
62,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x300F,0x30D8,0x30DA,0x3001,0x0417,0x04C6,0x04C6,0x300F,0x3015,0x3015,0x3015,0x3015,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x04C6,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x056D,0x04C6,0x04C6,0x3015,0x3015,0x3208,0x3015
