map,Underwater3_Layout,width,80,height,80,primary,gTileset_General,secondary,gTileset_Underwater
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
13,0x3613,0x3613,0x3613,0x3613,0x3613,0x3617,0x3613,0x3606,0x361F,0x3606,0x361F,0x0617,0x061D,0x0607,0x061D,0x0607,0x0613,0x0613,0x0617,0x0617,0x0617,0x0617,0x0606,0x0619,0x3240,0x3241,0x0618,0x0607,0x061D,0x0607,0x0615,0x0615,0x0613,0x0613,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0606,0x061F,0x0613,0x0617,0x0617,0x0613,0x0613,0x0617,0x0617,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0611,0x3240,0x3247,0x3250,0x325C,0x3252,0x3242,0x3241,0x0610,0x061D,0x0607,0x0615,0x0615
14,0x3613,0x3613,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3613,0x3617,0x3613,0x0617,0x0613,0x0615,0x0613,0x0615,0x0613,0x0613,0x0617,0x0617,0x0617,0x0617,0x0611,0x3240,0x3244,0x3242,0x3241,0x0618,0x0607,0x0615,0x0615,0x0615,0x0613,0x0613,0x0615,0x0613,0x061D,0x0607,0x0613,0x0613,0x0613,0x0617,0x0613,0x0606,0x061F,0x0617,0x0613,0x0613,0x0617,0x0617,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0611,0x323C,0x3250,0x325C,0x3256,0x325A,0x3251,0x323A,0x0618,0x0607,0x0615,0x0615,0x0615
15,0x3613,0x3613,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3613,0x3617,0x3606,0x061F,0x0613,0x061D,0x0607,0x061D,0x0607,0x0613,0x0617,0x0617,0x0617,0x0617,0x0611,0x323F,0x3250,0x3251,0x3242,0x323A,0x0610,0x0615,0x0615,0x061D,0x0607,0x0613,0x061D,0x0607,0x0613,0x0615,0x0613,0x0613,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0613,0x0613,0x0617,0x0617,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0611,0x323C,0x324B,0x324C,0x3256,0x3256,0x3252,0x3242,0x3241,0x0610,0x0615,0x0615,0x0615
16,0x3613,0x3613,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3606,0x361F,0x3617,0x0613,0x0613,0x0613,0x0615,0x0613,0x0615,0x0613,0x0617,0x0617,0x0617,0x0617,0x0611,0x323F,0x3257,0x325D,0x3251,0x323A,0x0610,0x0615,0x061D,0x0607,0x0615,0x0613,0x0613,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0613,0x0613,0x0617,0x0617,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0611,0x3233,0x3234,0x3254,0x3256,0x3256,0x3252,0x3253,0x323A,0x0610,0x0615,0x0615,0x0615
17,0x3613,0x3613,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3617,0x3613,0x3617,0x0613,0x0613,0x0613,0x061D,0x0607,0x0615,0x0613,0x0617,0x0617,0x0617,0x0617,0x0611,0x323F,0x3257,0x3253,0x3255,0x323A,0x0610,0x061D,0x0607,0x0615,0x061D,0x0607,0x0613,0x061D,0x0607,0x0615,0x0613,0x0613,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0613,0x0606,0x061F,0x0617,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x061D,0x0607,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0623,0x0609,0x323F,0x324B,0x324C,0x3256,0x325A,0x3251,0x323A,0x0610,0x0615,0x0615,0x0615
18,0x3613,0x3613,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3617,0x3613,0x0617,0x3606,0x0607,0x0613,0x0613,0x0615,0x0615,0x0613,0x0617,0x0617,0x0617,0x0617,0x0611,0x323F,0x3257,0x3253,0x3255,0x323A,0x0618,0x0607,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0615,0x0615,0x0613,0x0613,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0613,0x0611,0x3233,0x3234,0x3254,0x3256,0x3256,0x3252,0x323A,0x0610,0x0615,0x0615,0x0615
19,0x3613,0x3613,0x3613,0x3613,0x3606,0x361F,0x3613,0x3617,0x3617,0x3613,0x0617,0x0617,0x0615,0x0613,0x0613,0x0615,0x061D,0x0607,0x0617,0x0617,0x0617,0x0617,0x0611,0x323F,0x3259,0x324F,0x3255,0x3242,0x3241,0x0610,0x0615,0x061D,0x0607,0x061D,0x0607,0x0613,0x0615,0x0615,0x0613,0x0613,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0606,0x061F,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0623,0x060F,0x0623,0x0609,0x323F,0x324B,0x324B,0x324C,0x3252,0x323A,0x0610,0x0615,0x0615,0x0615
20,0x3613,0x3613,0x3613,0x3613,0x3617,0x3613,0x3606,0x361F,0x3617,0x3606,0x061F,0x0617,0x061D,0x0607,0x0613,0x0615,0x0613,0x0615,0x0617,0x0617,0x0617,0x0617,0x0611,0x3249,0x3234,0x3257,0x3255,0x3253,0x323A,0x0610,0x061D,0x0607,0x0615,0x0613,0x0615,0x0613,0x0615,0x0615,0x0613,0x0613,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0617,0x0613,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0623,0x060F,0x0617,0x0613,0x0611,0x3233,0x3234,0x32B8,0x324C,0x3252,0x323A,0x0610,0x0615,0x0615,0x0615
21,0x3613,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3606,0x361F,0x3617,0x0613,0x0617,0x0613,0x0615,0x0613,0x061D,0x0607,0x061D,0x061F,0x0617,0x0617,0x0617,0x060B,0x0609,0x323F,0x3257,0x325D,0x3251,0x323A,0x0610,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0615,0x0615,0x0613,0x0613,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0617,0x0613,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0623,0x060F,0x0617,0x0617,0x0613,0x0623,0x0609,0x3234,0x32D3,0x324C,0x3252,0x323A,0x0610,0x0615,0x0615,0x0615
22,0x3613,0x3613,0x3613,0x3606,0x361F,0x3613,0x3617,0x3617,0x3613,0x3617,0x0613,0x0617,0x0613,0x0615,0x0613,0x0613,0x0615,0x0613,0x0613,0x0617,0x0617,0x0617,0x0613,0x0611,0x323F,0x3259,0x324F,0x3255,0x323A,0x0618,0x0607,0x0615,0x0615,0x0613,0x0615,0x0613,0x0615,0x0615,0x0613,0x0606,0x061B,0x061F,0x0613,0x0617,0x0613,0x0617,0x0613,0x0617,0x0617,0x0613,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0623,0x060E,0x060F,0x0611,0x3233,0x3234,0x324C,0x3252,0x323A,0x0610,0x0615,0x0615,0x0615
23,0x3613,0x3613,0x3613,0x3617,0x3613,0x3606,0x361F,0x3617,0x3606,0x061F,0x0613,0x0617,0x0613,0x061D,0x0607,0x0613,0x061D,0x0607,0x0613,0x0617,0x0617,0x0617,0x0613,0x0611,0x3249,0x3234,0x3257,0x3255,0x3242,0x3241,0x0610,0x0615,0x061D,0x0607,0x0615,0x0613,0x0615,0x061D,0x061F,0x061F,0x0613,0x0606,0x061B,0x061F,0x0613,0x0617,0x0606,0x061F,0x0617,0x0613,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0623,0x060E,0x060F,0x0617,0x0623,0x0609,0x3234,0x3254,0x3252,0x323A,0x0610,0x0615,0x0615,0x0615
24,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3613,0x3617,0x3617,0x0613,0x3606,0x061F,0x0613,0x0613,0x0615,0x0613,0x0613,0x0615,0x0613,0x0617,0x0617,0x0617,0x0613,0x060B,0x0609,0x323F,0x3257,0x3255,0x3253,0x323A,0x0610,0x061D,0x0607,0x0615,0x0615,0x0613,0x0615,0x0613,0x0606,0x061B,0x061B,0x061F,0x0613,0x0613,0x0606,0x061F,0x0617,0x0606,0x061F,0x0613,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0623,0x060E,0x060F,0x0617,0x0617,0x0613,0x0611,0x3234,0x3254,0x3252,0x323A,0x0610,0x0615,0x0615,0x0615
25,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3606,0x361F,0x3617,0x0613,0x0617,0x0613,0x0613,0x0613,0x0615,0x0613,0x0613,0x0615,0x0613,0x0617,0x0617,0x0617,0x0613,0x0613,0x0611,0x323F,0x3257,0x325D,0x3251,0x323A,0x0618,0x0607,0x0615,0x0615,0x0615,0x0613,0x061D,0x061F,0x061F,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0606,0x061F,0x0617,0x0613,0x0613,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0613,0x0611,0x3234,0x3254,0x3252,0x0630,0x060B,0x0615,0x0615,0x0615
26,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3617,0x0613,0x3617,0x0613,0x0617,0x0606,0x0607,0x0613,0x0615,0x0613,0x0613,0x0615,0x0613,0x0617,0x0617,0x0617,0x0613,0x0613,0x0611,0x323F,0x3257,0x3253,0x3255,0x323A,0x323B,0x0610,0x0615,0x0615,0x061D,0x0607,0x0613,0x0606,0x061B,0x061B,0x061B,0x061B,0x0607,0x0613,0x0617,0x0617,0x0606,0x061F,0x0613,0x0613,0x0613,0x0613,0x0615,0x0615,0x0613,0x0615,0x0615,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0613,0x0611,0x3234,0x3254,0x3252,0x0638,0x0613,0x0615,0x0615,0x0615
27,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3617,0x0613,0x3617,0x0613,0x0617,0x0617,0x0615,0x0613,0x0615,0x0613,0x0613,0x0615,0x0613,0x0617,0x0617,0x0617,0x0613,0x0613,0x0611,0x323F,0x3259,0x324F,0x3255,0x3242,0x3241,0x0610,0x0615,0x061D,0x0607,0x0615,0x0606,0x061F,0x0606,0x061B,0x061B,0x0607,0x0615,0x0613,0x0617,0x0617,0x0617,0x0613,0x0606,0x061B,0x0607,0x0613,0x0615,0x0615,0x0613,0x0615,0x061D,0x0607,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0613,0x0611,0x3234,0x3254,0x3252,0x0638,0x060D,0x0622,0x0615,0x0615
28,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3617,0x3613,0x3617,0x0613,0x0617,0x0617,0x0615,0x0613,0x0615,0x0613,0x0613,0x0615,0x0613,0x060B,0x060B,0x060B,0x060F,0x0613,0x0611,0x3249,0x3234,0x3257,0x3255,0x3253,0x323A,0x0610,0x0615,0x0613,0x0615,0x061D,0x061F,0x0606,0x061F,0x0606,0x0607,0x0615,0x061D,0x0607,0x0617,0x0617,0x0617,0x0606,0x0619,0x323B,0x0618,0x0607,0x0615,0x061D,0x0607,0x061D,0x0607,0x0615,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0613,0x0611,0x3234,0x3254,0x3252,0x0638,0x0615,0x060D,0x0622,0x0615
29,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3617,0x3613,0x3617,0x0613,0x0617,0x0617,0x0615,0x0613,0x0615,0x0613,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0617,0x060F,0x060B,0x0609,0x323F,0x3257,0x325D,0x3251,0x323A,0x0610,0x061D,0x0607,0x0615,0x0613,0x0613,0x0617,0x0606,0x061F,0x0615,0x061D,0x0607,0x0615,0x0617,0x0617,0x0617,0x0611,0x3240,0x3243,0x3241,0x0610,0x0615,0x0613,0x0615,0x0613,0x0615,0x0615,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0623,0x0623,0x060F,0x0623,0x0621,0x3661,0x0660,0x0622,0x0615,0x0615,0x060D,0x060B
30,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3617,0x3613,0x3617,0x0613,0x0617,0x0617,0x0615,0x0613,0x0615,0x0613,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x060F,0x0611,0x323F,0x3257,0x3253,0x3255,0x323A,0x0618,0x0607,0x0615,0x0615,0x0613,0x0606,0x061F,0x0617,0x0613,0x0615,0x0613,0x0615,0x0615,0x0617,0x0617,0x0617,0x0611,0x323F,0x3253,0x323A,0x0610,0x061D,0x0607,0x061D,0x0607,0x0615,0x0615,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0623,0x060E,0x060F,0x0617,0x060F,0x060B,0x0623,0x0622,0x060D,0x0622,0x0615,0x0615,0x0613
31,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3617,0x3606,0x361F,0x0613,0x0617,0x0617,0x061D,0x0607,0x061D,0x0607,0x0613,0x0615,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0611,0x323F,0x3257,0x3253,0x3255,0x3242,0x3241,0x0610,0x0615,0x061D,0x061B,0x061F,0x0606,0x061F,0x0613,0x061D,0x0607,0x0615,0x0615,0x0617,0x0617,0x0617,0x0611,0x323F,0x3253,0x323A,0x0618,0x0607,0x0615,0x0613,0x0615,0x0615,0x0615,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0613,0x0613,0x0613,0x0615,0x0613,0x0615,0x0615,0x0613
32,0x3613,0x3613,0x3613,0x3617,0x3613,0x3617,0x3617,0x3617,0x0613,0x0613,0x0617,0x0617,0x0613,0x0615,0x0613,0x0615,0x0613,0x061D,0x0607,0x0613,0x0613,0x0613,0x0617,0x0617,0x0617,0x0611,0x323F,0x3257,0x3253,0x3255,0x3253,0x323A,0x0610,0x0615,0x0613,0x0606,0x061B,0x061F,0x0613,0x0613,0x0613,0x0615,0x0615,0x0615,0x0617,0x0617,0x0617,0x0611,0x323F,0x3253,0x3242,0x3241,0x0610,0x061D,0x0607,0x0615,0x0615,0x0615,0x0615,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0613,0x0617,0x0617,0x0623,0x060F,0x0613,0x0613,0x0615,0x060D,0x0622,0x0615,0x0613
