map,SafariZone_Southeast_Layout,width,40,height,40,primary,gTileset_General,secondary,gTileset_Lilycove
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
18,0x05D4,0x05D5,0x05D4,0x05D5,0x34E0,0x3001,0x3001,0x3001,0x3001,0x3001,0x05DC,0x05DD,0x05DC,0x05DD,0x05D4,0x05D7,0x3001,0x31D8,0x31D9,0x31D9,0x31E2,0x3001,0x05D6,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5
19,0x05E4,0x05E5,0x05E4,0x05E7,0x3001,0x3001,0x3001,0x3001,0x31CE,0x31CF,0x05D4,0x05D5,0x05D4,0x05D5,0x05DC,0x05DD,0x3001,0x31E0,0x31D9,0x31DA,0x31CE,0x31CF,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD
20,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x05D6,0x05D5,0x05DC,0x05DD,0x05DC,0x05DD,0x05D4,0x05D5,0x3001,0x3001,0x31D8,0x31DA,0x05D6,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5
21,0x31CE,0x31CF,0x31CE,0x31CF,0x31CE,0x31CF,0x31CE,0x31CF,0x05DC,0x05DD,0x05D4,0x05D5,0x05D4,0x05D5,0x05DC,0x05DD,0x3001,0x3001,0x31D8,0x31DA,0x05E6,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2
22,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05DC,0x05DD,0x05DC,0x05DD,0x05D4,0x05D5,0x3001,0x3001,0x31D8,0x31D9,0x31D2,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4
23,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05D4,0x05D5,0x05D4,0x05D5,0x05DC,0x05DD,0x3001,0x3001,0x31D8,0x31D9,0x31DA,0x05E6,0x05E5,0x05E4,0x05E5,0x05E4,0x05E5,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC
24,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05DC,0x05DD,0x05DC,0x05DD,0x05D4,0x05D5,0x3001,0x3001,0x31D8,0x31D9,0x31D9,0x31D1,0x31D2,0x3001,0x3001,0x3001,0x3001,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4
25,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05D4,0x05D5,0x05D4,0x05D5,0x05E4,0x05E7,0x3001,0x31D0,0x31D9,0x31D9,0x31D9,0x31D9,0x31D9,0x31D1,0x31D2,0x3001,0x3001,0x05E6,0x05E5,0x05E4,0x05E5,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC
26,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05E4,0x05E5,0x05E4,0x05E7,0x3001,0x3001,0x31D0,0x31D9,0x31D9,0x31D9,0x31E1,0x31E1,0x31E1,0x31E1,0x31E2,0x3001,0x3001,0x31D0,0x31D2,0x3001,0x3001,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4
27,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05E4,0x05E5,0x05E4,0x05E7,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x31D8,0x31D9,0x31D9,0x31E2,0x3001,0x3001,0x300D,0x300D,0x300D,0x3001,0x3001,0x31E0,0x31D9,0x31D2,0x3001,0x05E6,0x05E5,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC
28,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x31D0,0x31D9,0x31D9,0x31E2,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x31E0,0x31E2,0x3001,0x3001,0x34E0,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4
29,0x05DC,0x05DD,0x05DC,0x05DD,0x05E4,0x05E7,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x31D8,0x31D9,0x31DA,0x3001,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3328,0x3329,0x3329,0x0729,0x0729,0x0729,0x0729,0x0729,0x0729,0x0729
30,0x05D4,0x05D5,0x05D4,0x05D5,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x31D0,0x31D9,0x31D9,0x31DA,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x0710,0x300D,0x300D,0x300D,0x3001,0x3001,0x3730,0x3731,0x3731,0x0731,0x0731,0x0731,0x0731,0x0731,0x0731,0x0731
31,0x05DC,0x05DD,0x05DC,0x05DD,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x31D8,0x31D9,0x31D9,0x31DA,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x3318,0x300D,0x300D,0x300D,0x3001,0x3001,0x0738,0x0739,0x0739,0x0739,0x0739,0x0739,0x0739,0x0739,0x0739,0x0739
32,0x05D4,0x05D5,0x05D4,0x05D5,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x31E0,0x31D9,0x31D9,0x31DA,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x0733,0x0724,0x0725,0x0726,0x0737,0x0736,0x0737,0x0736,0x0737,0x0736
33,0x05DC,0x05DD,0x05E4,0x05E7,0x3001,0x3001,0x3001,0x31D0,0x31D2,0x3001,0x31CE,0x31CF,0x31CE,0x31CF,0x3001,0x31D8,0x31D9,0x31D9,0x31D2,0x3001,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x0742,0x0744,0x072D,0x072F,0x071C,0x071B,0x071C,0x071B,0x071C,0x071B
34,0x05D4,0x05D5,0x3001,0x3001,0x3001,0x31D0,0x31D1,0x31D9,0x31E2,0x3001,0x05D6,0x05D5,0x05D4,0x05D7,0x3001,0x31E0,0x31D9,0x31D9,0x31D9,0x31D1,0x31D2,0x3001,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x05D6,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4
35,0x05E4,0x05E7,0x04E0,0x3001,0x31D0,0x31D9,0x31D9,0x31E2,0x31CE,0x31CF,0x05DC,0x05DD,0x05DC,0x05DD,0x31CE,0x31CF,0x31E0,0x31E1,0x31D9,0x31D9,0x31D9,0x31D1,0x31D1,0x31D1,0x31D1,0x31D1,0x31D1,0x31D1,0x31D2,0x3001,0x3001,0x3001,0x3001,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC
36,0x3001,0x3001,0x3001,0x3001,0x31E0,0x31E1,0x31E2,0x04E0,0x05D6,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D7,0x3001,0x3001,0x31E0,0x31E1,0x31E1,0x31D9,0x31D9,0x31D9,0x31D9,0x31D9,0x31E1,0x31E1,0x31E2,0x3001,0x3001,0x3001,0x3001,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4
37,0x31CE,0x31CF,0x31CE,0x31CF,0x31CE,0x31CF,0x31CE,0x31CF,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x31CE,0x31CF,0x31CE,0x31CF,0x3001,0x31E0,0x31E1,0x31E1,0x31E1,0x31E2,0x3001,0x3001,0x31CE,0x31CF,0x31CE,0x31CF,0x31CE,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3,0x05F2,0x05F3
38,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D7,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x04E0,0x05D6,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5,0x05D4,0x05D5
39,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x31CE,0x31CF,0x31CE,0x31CF,0x31CE,0x31CF,0x31CE,0x31CF,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD,0x05DC,0x05DD
