map,UnreferencedMap_Layout,width,80,height,40,primary,gTileset_General,secondary,gTileset_Cave
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
11,0x1170,0x157D,0x157E,0x1170,0x0582,0x0479,0x0489,0x1071,0x1071,0x1071,0x0474,0x0479,0x0584,0x1170,0x1170,0x1575,0x057B,0x057B,0x1576,0x1170,0x1170,0x0582,0x0479,0x0584,0x11B5,0x0566,0x0473,0x0473,0x0473,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x04C6,0x04C6,0x34C6,0x34C6,0x34C6,0x34C6,0x300E,0x300E,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x0475,0x0567,0x11B7,0x1170,0x1170,0x1575,0x1576,0x057A,0x1071,0x1071,0x1071,0x1473,0x1071,0x147B,0x147C,0x147D,0x1071,0x0475,0x1071,0x1071,0x157C,0x1170,0x1170
12,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x0582,0x0479,0x0479,0x0479,0x0584,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x1071,0x157C,0x1170,0x1575,0x1576,0x1170,0x1170,0x11B5,0x0566,0x0473,0x0473,0x0473,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0416,0x04C6,0x34C6,0x34C6,0x34C6,0x34C6,0x34C6,0x34C6,0x300E,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x0475,0x0475,0x0475,0x0567,0x11B7,0x1575,0x1576,0x157D,0x157E,0x0582,0x0489,0x1071,0x1071,0x147B,0x1489,0x1071,0x1071,0x1071,0x0474,0x147D,0x1071,0x0474,0x0584,0x1170,0x1170
13,0x0558,0x0559,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x0582,0x0479,0x0479,0x0584,0x1170,0x157D,0x157E,0x1170,0x1170,0x11B5,0x0566,0x0473,0x0473,0x047B,0x047C,0x047C,0x047C,0x0489,0x3001,0x3004,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0416,0x34C6,0x34C6,0x34C6,0x34C6,0x34C6,0x34C6,0x34C6,0x3001,0x3001,0x0474,0x047C,0x047C,0x047C,0x047D,0x0475,0x0475,0x0567,0x11B7,0x157D,0x157E,0x1170,0x1170,0x1170,0x0582,0x0479,0x1489,0x1071,0x147B,0x147C,0x147C,0x147C,0x147D,0x1071,0x0474,0x0584,0x1170,0x1575,0x1576
14,0x057B,0x1576,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x11B5,0x0566,0x0473,0x047B,0x04A9,0x04A9,0x04A9,0x0489,0x0473,0x3004,0x3001,0x3004,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3416,0x34C6,0x34C6,0x34C6,0x34C6,0x34C6,0x34C6,0x3001,0x3001,0x0475,0x0474,0x04A9,0x04A9,0x04A9,0x047D,0x0475,0x0567,0x11B7,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x0582,0x0479,0x0491,0x0491,0x0491,0x0491,0x0491,0x0479,0x0584,0x1170,0x1170,0x157D,0x157E
15,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1575,0x1576,0x11B5,0x0566,0x047B,0x04A9,0x04A9,0x04A9,0x0489,0x0473,0x0473,0x3001,0x3004,0x3001,0x3004,0x3001,0x3004,0x3001,0x3001,0x3001,0x3001,0x34C6,0x34C6,0x34C6,0x34C6,0x3416,0x3416,0x3001,0x3001,0x0475,0x0475,0x0474,0x04A9,0x04A9,0x04A9,0x047D,0x0567,0x11B7,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170
16,0x0479,0x0584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x11B5,0x056E,0x0491,0x0491,0x0491,0x0489,0x0473,0x0473,0x047B,0x047C,0x047C,0x047C,0x0489,0x3004,0x3001,0x3001,0x3001,0x3001,0x3001,0x3416,0x3416,0x3416,0x3416,0x0474,0x047C,0x047C,0x047C,0x047D,0x0475,0x0475,0x0474,0x0491,0x0491,0x0491,0x056F,0x11B7,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170
17,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x11B5,0x319D,0x3124,0x3124,0x3124,0x0488,0x0473,0x047B,0x04A9,0x04A9,0x04A9,0x0489,0x047B,0x047C,0x047C,0x0489,0x3001,0x3001,0x3001,0x3001,0x0474,0x047C,0x047C,0x047D,0x0474,0x04A9,0x04A9,0x04A9,0x047D,0x0475,0x0472,0x3124,0x3124,0x3124,0x319F,0x11B7,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
18,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x11B5,0x31A5,0x31A6,0x318D,0x3124,0x0488,0x047B,0x04A9,0x04A9,0x04A9,0x0489,0x047B,0x04A9,0x04A9,0x0489,0x047B,0x047C,0x3204,0x3204,0x047C,0x047D,0x0474,0x04A9,0x04A9,0x047D,0x0474,0x04A9,0x04A9,0x04A9,0x047D,0x0472,0x3124,0x3124,0x3124,0x319F,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
19,0x1170,0x1170,0x157D,0x157E,0x1575,0x057B,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319D,0x3124,0x0490,0x0491,0x0491,0x0491,0x0489,0x047B,0x04A9,0x04A9,0x0489,0x047B,0x04A9,0x04A9,0x3204,0x3204,0x04A9,0x04A9,0x047D,0x0474,0x04A9,0x04A9,0x047D,0x0474,0x0491,0x0491,0x0491,0x0492,0x3124,0x3124,0x3124,0x319F,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
20,0x1575,0x1576,0x1170,0x1170,0x057A,0x0474,0x0584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319D,0x3124,0x3124,0x3124,0x3122,0x3001,0x0478,0x0491,0x0491,0x0489,0x047B,0x04A9,0x04A9,0x04A9,0x3204,0x3204,0x04A9,0x04A9,0x04A9,0x047D,0x0474,0x0491,0x0491,0x047A,0x3001,0x3001,0x3120,0x3124,0x3124,0x3124,0x318E,0x31A7,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
21,0x157D,0x157E,0x1170,0x1170,0x0582,0x0584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11A3,0x31A5,0x31A6,0x318D,0x3124,0x3122,0x3001,0x3001,0x3001,0x3001,0x0478,0x0491,0x0491,0x0491,0x0491,0x3204,0x3204,0x0491,0x0491,0x0491,0x0491,0x047A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3120,0x3124,0x3124,0x318E,0x31A7,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
22,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319D,0x3124,0x3124,0x311A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3118,0x3124,0x3124,0x318E,0x31A7,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
23,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319D,0x3124,0x3124,0x3121,0x311A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3118,0x3119,0x3124,0x3124,0x318E,0x31A7,0x319E,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
24,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x31A5,0x318D,0x3124,0x3124,0x3121,0x3119,0x311A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3118,0x3119,0x3119,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
25,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319E,0x319D,0x3124,0x3124,0x3124,0x3124,0x3122,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3118,0x3119,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x318E,0x31A7,0x319E,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
26,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11A3,0x319E,0x31A5,0x31A6,0x318D,0x3124,0x3124,0x3124,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3119,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x11A4,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170
27,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319E,0x319D,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x318E,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A7,0x319E,0x11B7,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x0558,0x0559,0x1170,0x1170,0x1572,0x057B,0x057B,0x057B,0x1576,0x157D,0x157E,0x1170,0x1170
28,0x1575,0x057B,0x057B,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11A3,0x319E,0x319E,0x31A5,0x31A6,0x318D,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x3124,0x319F,0x319E,0x319E,0x319E,0x11A4,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1572,0x057B,0x14B4,0x1071,0x1071,0x1071,0x04B4,0x1576,0x1170,0x1575,0x1576
29,0x04B4,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5,0x319E,0x319E,0x319E,0x319E,0x31A5,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A6,0x31A7,0x319E,0x319E,0x11A4,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x057B,0x057B,0x14B4,0x1071,0x1071,0x1071,0x1071,0x1071,0x1071,0x04B4,0x1576,0x157D,0x157E
30,0x1071,0x1071,0x0474,0x0584,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BE,0x11BF,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x0582,0x0489,0x1071,0x1071,0x1071,0x1071,0x1071,0x1071,0x1071,0x1071,0x1071,0x04B4,0x1576,0x1170
31,0x0479,0x0479,0x0584,0x1575,0x1576,0x0558,0x0559,0x0550,0x0551,0x1575,0x057B,0x1576,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x0582,0x0479,0x1489,0x1071,0x1071,0x1071,0x1071,0x1071,0x1071,0x0474,0x0479,0x0584,0x1170
32,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x0558,0x0559,0x0582,0x0479,0x0584,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1575,0x057B,0x057B,0x057B,0x1576,0x1170,0x1170,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1575,0x1576,0x1170,0x1575,0x057B,0x057B,0x057B,0x1576,0x1170,0x1170,0x0582,0x0479,0x0479,0x0479,0x0479,0x0479,0x0479,0x0584,0x0550,0x0551,0x1170
