map,Route105_Layout,width,40,height,80,primary,gTileset_General,secondary,gTileset_Dewford
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
17,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x057B,0x0574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1474,0x1584,0x057A,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
18,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x0572,0x0473,0x0471,0x0475,0x0574,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x157C,0x1170,0x0582,0x1479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170
19,0x0550,0x0551,0x1170,0x0575,0x0576,0x1170,0x111B,0x0488,0x047B,0x0464,0x047D,0x048A,0x111D,0x1170,0x0575,0x0576,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
20,0x0558,0x0559,0x1170,0x057D,0x057E,0x1170,0x1123,0x0490,0x0479,0x00A7,0x0491,0x0492,0x1125,0x1170,0x057D,0x057E,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x0582,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
21,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
22,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x112B,0x1145,0x3124,0x3124,0x3124,0x1146,0x112D,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x0572,0x1574,0x1170,0x1170,0x1170,0x1170,0x1170
23,0x1170,0x0550,0x0551,0x1170,0x1170,0x0575,0x0576,0x112B,0x112C,0x112C,0x112C,0x112D,0x0575,0x0576,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x0572,0x14B4,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
24,0x1170,0x0558,0x0559,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x057A,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
25,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
26,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
27,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x0572,0x14B4,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
28,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x057A,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
29,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1493,0x1494,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
30,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1473,0x1475,0x157C,0x1575,0x1576,0x1170,0x1170,0x1170
31,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1473,0x1475,0x157C,0x157D,0x157E,0x1170,0x1170,0x1170
32,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x057A,0x1473,0x1475,0x14B4,0x1574,0x1170,0x1170,0x1170,0x1170
33,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x057A,0x1473,0x14B4,0x1494,0x157C,0x1170,0x1170,0x1170,0x1170
34,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1473,0x1071,0x1475,0x157C,0x1170,0x1170,0x1170,0x1170
35,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1473,0x1071,0x1475,0x157C,0x1170,0x1170,0x1170,0x1170
36,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x14B4,0x1473,0x1071,0x1475,0x157C,0x1170,0x1170,0x1170,0x1170
37,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1493,0x14B4,0x1474,0x149C,0x157C,0x1170,0x1170,0x1170,0x1170
38,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x057A,0x1473,0x1071,0x1475,0x1474,0x1584,0x1170,0x1170,0x1170,0x1170
39,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x057A,0x1473,0x1071,0x1475,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
40,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x149B,0x0489,0x1475,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
41,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x0489,0x1473,0x1475,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
42,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1219,0x1219,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x149B,0x149C,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170
43,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x111B,0x0643,0x0643,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x1474,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170
44,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1123,0x0643,0x0643,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1071,0x157C,0x1170,0x1575,0x1576,0x1170,0x1170,0x1170
45,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x063A,0x0643,0x313E,0x311C,0x111D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x057A,0x1071,0x157C,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170
46,0x1170,0x1170,0x0558,0x0559,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x111B,0x311C,0x313D,0x3239,0x0643,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x057A,0x1474,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
47,0x1170,0x0575,0x0576,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x0643,0x0643,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
48,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3239,0x0643,0x0643,0x3239,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
49,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x0643,0x063A,0x0643,0x0643,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
50,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x111B,0x313D,0x3124,0x0643,0x3239,0x0643,0x0643,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
51,0x1170,0x0550,0x0551,0x1170,0x1219,0x1219,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x0643,0x063A,0x0643,0x063A,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170
52,0x1170,0x0558,0x0559,0x111B,0x0643,0x0643,0x111D,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x0643,0x3239,0x063A,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170
53,0x1170,0x1550,0x1551,0x1123,0x0643,0x0643,0x1125,0x1170,0x1170,0x1170,0x112B,0x1145,0x3124,0x063A,0x0643,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0572,0x1574,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170
54,0x1170,0x1558,0x1559,0x1123,0x0643,0x0643,0x313E,0x311C,0x111D,0x1170,0x1170,0x1123,0x3124,0x3124,0x0643,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x14B4,0x157C,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170
55,0x1575,0x1576,0x1170,0x1123,0x0643,0x0643,0x3239,0x3124,0x1125,0x1170,0x1170,0x1123,0x3124,0x3124,0x063A,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0582,0x1479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
56,0x157D,0x157E,0x1170,0x1123,0x0643,0x0643,0x0643,0x3124,0x1125,0x1170,0x1170,0x112B,0x1145,0x3124,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1550,0x1551
57,0x1170,0x1575,0x1576,0x1123,0x0643,0x0643,0x0643,0x3124,0x1125,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x1146,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1558,0x1559
58,0x1170,0x157D,0x157E,0x1123,0x063A,0x0643,0x063A,0x1146,0x112D,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0575,0x0576,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
59,0x1550,0x1551,0x1170,0x112B,0x1145,0x0643,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x3124,0x1146,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
60,0x1558,0x1559,0x1170,0x1170,0x1123,0x063A,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x112B,0x1145,0x3124,0x3124,0x1125,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1575,0x1576,0x0572,0x157B,0x1574,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
61,0x1170,0x1575,0x1576,0x1170,0x112B,0x0552,0x0553,0x112D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1123,0x3124,0x3124,0x1125,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x057A,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
62,0x1170,0x157D,0x157E,0x1550,0x1551,0x0558,0x0559,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x112B,0x112C,0x112C,0x112D,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0572,0x14B4,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
63,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x0550,0x0551,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1493,0x1494,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
64,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x0575,0x0576,0x1170,0x1170,0x0558,0x0559,0x0575,0x0576,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1473,0x1475,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
65,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x0575,0x0576,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1473,0x1475,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
66,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x057D,0x057E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1473,0x1475,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
