map,Route114_Layout,width,40,height,80,primary,gTileset_General,secondary,gTileset_Fallarbor
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0x0669,0x0669,0x0669,0x0669,0x0669,0x0669,0x0669,0x0669,0x0669,0x10BB,0x10B3,0x10B3,0x10BC,0x0678,0x0670,0x0668,0x0669,0x0678,0x3303,0x3271,0x3271,0x3271,0x331C,0x3279,0x32F4,0x32F4,0x32F4,0x32F4,0x3279,0x32F0,0x32F2,0x3279,0x3279,0x3279,0x3279,0x3279,0x3279,0x3279,0x3279,0x3279
11,0x0668,0x0669,0x0669,0x0669,0x0669,0x0669,0x0669,0x0669,0x0669,0x10B9,0x10B9,0x10B9,0x10B9,0x0669,0x0678,0x0670,0x3303,0x3214,0x3207,0x3279,0x32E8,0x32E9,0x32E9,0x32E9,0x32E9,0x32E9,0x32E9,0x32E9,0x32E9,0x32F1,0x32F2,0x3279,0x3288,0x3289,0x3289,0x328A,0x3288,0x3289,0x3289,0x328A
12,0x0670,0x0668,0x0669,0x06C2,0x06C3,0x06C2,0x06C3,0x0669,0x0669,0x10B9,0x10B9,0x10B9,0x10B9,0x0669,0x0669,0x0678,0x3314,0x060E,0x060F,0x329F,0x32F0,0x32F1,0x32F9,0x32F9,0x32F9,0x32F9,0x32F9,0x32F9,0x32F9,0x32F9,0x32FA,0x3279,0x3290,0x329B,0x3291,0x3292,0x3290,0x3291,0x329B,0x3292
13,0x0670,0x0670,0x3303,0x06CA,0x06CE,0x06CF,0x06CE,0x3215,0x3271,0x102C,0x1034,0x1034,0x103C,0x3271,0x3214,0x3215,0x331C,0x1180,0x1189,0x1181,0x32F0,0x32F2,0x3279,0x3279,0x329F,0x3279,0x3279,0x3279,0x3279,0x3279,0x3206,0x3207,0x3290,0x329B,0x329B,0x3292,0x3290,0x329B,0x329B,0x3292
14,0x0678,0x0670,0x3314,0x0606,0x066C,0x066B,0x0673,0x060F,0x3279,0x1190,0x1170,0x1170,0x1192,0x3206,0x0673,0x066B,0x3207,0x1190,0x1170,0x1192,0x32F0,0x32F2,0x3279,0x1180,0x1189,0x1189,0x1189,0x1181,0x329F,0x3279,0x060E,0x060F,0x3298,0x3299,0x3299,0x329A,0x3298,0x3299,0x3299,0x329A
15,0x0669,0x0678,0x3314,0x060E,0x060F,0x060E,0x060F,0x3279,0x1180,0x1198,0x1170,0x1170,0x1192,0x060E,0x060F,0x060E,0x060F,0x1190,0x1170,0x1192,0x32F0,0x32F2,0x3279,0x1190,0x1170,0x1170,0x1170,0x1192,0x3279,0x3206,0x3207,0x3279,0x3279,0x3279,0x3279,0x3279,0x3279,0x3206,0x3207,0x32A7
16,0x1189,0x1189,0x1189,0x1189,0x1189,0x055A,0x055B,0x1189,0x1198,0x1170,0x1170,0x1170,0x1192,0x3279,0x32A7,0x3279,0x3279,0x32F4,0x32F4,0x32F4,0x32F0,0x32F2,0x3279,0x1190,0x1170,0x1170,0x1170,0x1192,0x3206,0x066C,0x0674,0x3207,0x3206,0x3207,0x329F,0x3279,0x3206,0x066C,0x066B,0x3207
17,0x1170,0x0550,0x0551,0x1170,0x1170,0x0558,0x0559,0x0550,0x0551,0x1170,0x1170,0x1170,0x119A,0x1189,0x1189,0x1181,0x3279,0x3206,0x3207,0x3279,0x32F0,0x32F2,0x329F,0x1190,0x1170,0x1170,0x1170,0x1192,0x060E,0x0674,0x0673,0x0674,0x066C,0x066B,0x3207,0x3206,0x066C,0x060F,0x060E,0x066B
18,0x1170,0x0558,0x0559,0x12CC,0x12CD,0x12CC,0x12CD,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x3206,0x066C,0x0674,0x3207,0x32F0,0x32F2,0x3279,0x32F4,0x32F4,0x32F4,0x32F4,0x32F4,0x3279,0x060E,0x066B,0x066C,0x0674,0x0673,0x0674,0x0673,0x066B,0x3207,0x3206,0x0673
19,0x3271,0x3271,0x3214,0x06CF,0x06CE,0x0673,0x066B,0x3215,0x1179,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x060E,0x0674,0x0673,0x060F,0x32F8,0x32FA,0x3279,0x3279,0x3279,0x3279,0x3206,0x3207,0x3279,0x3206,0x066C,0x060F,0x060E,0x0674,0x0673,0x0674,0x0673,0x0674,0x0673,0x066B
20,0x0622,0x0606,0x066C,0x066B,0x066C,0x066B,0x0673,0x060F,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x3279,0x060E,0x060F,0x3279,0x3279,0x3279,0x3279,0x3279,0x3279,0x3279,0x060E,0x060F,0x329F,0x060E,0x066B,0x3207,0x3206,0x066C,0x066B,0x066C,0x066B,0x066C,0x066B,0x066C
21,0x062A,0x060E,0x0674,0x0673,0x0674,0x0673,0x066B,0x3207,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x119A,0x1189,0x1189,0x1189,0x32C0,0x328B,0x328B,0x32C1,0x1189,0x1189,0x1189,0x1189,0x1189,0x1189,0x1181,0x060E,0x0674,0x0673,0x0674,0x066C,0x060F,0x060E,0x0674,0x0673,0x0674
22,0x0634,0x0622,0x060E,0x066B,0x066C,0x066B,0x066C,0x060F,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x3206,0x066C,0x066B,0x066C,0x066B,0x3207,0x3206,0x066C,0x066B,0x066C
23,0x0641,0x0634,0x0622,0x060E,0x060F,0x060E,0x060F,0x1180,0x1198,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x060E,0x0674,0x0673,0x060F,0x060E,0x0674,0x0673,0x0674,0x0673,0x0674
24,0x0641,0x0641,0x0634,0x0621,0x0621,0x0621,0x0622,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x3206,0x066C,0x066B,0x3207,0x3206,0x066C,0x066B,0x066C,0x066B,0x066C
25,0x063D,0x0641,0x0641,0x0641,0x0641,0x0641,0x062A,0x1190,0x1170,0x1178,0x30D3,0x3002,0x3002,0x30D4,0x1179,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x060E,0x060F,0x060E,0x066B,0x066C,0x066B,0x0673,0x060F,0x060E,0x060F
26,0x0645,0x0641,0x0641,0x0641,0x0641,0x0641,0x062A,0x1190,0x1170,0x1192,0x3001,0x301E,0x301F,0x3001,0x1190,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x119A,0x1189,0x1189,0x1181,0x060E,0x060F,0x060E,0x060F,0x0620,0x0621,0x0621
27,0x0634,0x063C,0x063D,0x0641,0x0641,0x0641,0x062A,0x1190,0x1170,0x1192,0x3004,0x3426,0x3427,0x3004,0x1190,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0620,0x0621,0x0621,0x0633,0x0633,0x0641,0x0641
28,0x0641,0x0641,0x0645,0x0641,0x0641,0x0641,0x062A,0x1190,0x1170,0x1192,0x3001,0x3001,0x3004,0x3001,0x1190,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0628,0x0641,0x0641,0x0641,0x063B,0x063C,0x063C
29,0x0641,0x0641,0x0634,0x063D,0x0641,0x0641,0x062A,0x1190,0x1170,0x119A,0x1189,0x1189,0x1189,0x1189,0x1198,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0628,0x0641,0x0641,0x0641,0x0643,0x0641,0x0641
30,0x0641,0x0641,0x0641,0x0645,0x0641,0x0641,0x062A,0x3002,0x1179,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0628,0x0641,0x0641,0x0641,0x0643,0x0641,0x0641
31,0x0641,0x0641,0x0641,0x0645,0x0641,0x0641,0x062A,0x3001,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0628,0x0641,0x063B,0x063C,0x0633,0x0641,0x0641
32,0x0641,0x0641,0x0641,0x0645,0x0641,0x0641,0x062A,0x3001,0x1190,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1192,0x0640,0x0641,0x0643,0x0641,0x0641,0x063B,0x063C
33,0x0641,0x0641,0x0641,0x0645,0x0641,0x0641,0x062A,0x3001,0x3002,0x3002,0x3002,0x3002,0x3002,0x3002,0x1179,0x1170,0x1170,0x1170,0x1170,0x32C8,0x3293,0x3293,0x32C9,0x1178,0x3002,0x3008,0x3009,0x3009,0x3009,0x300A,0x3002,0x3002,0x3002,0x0640,0x0641,0x0643,0x0641,0x0641,0x0643,0x0641
34,0x0641,0x0641,0x0641,0x0634,0x063C,0x063D,0x0634,0x0639,0x0639,0x0639,0x0639,0x063A,0x3001,0x3001,0x3002,0x3002,0x3002,0x3002,0x3002,0x3001,0x3001,0x3001,0x3001,0x3002,0x3001,0x0410,0x0411,0x0411,0x0411,0x0412,0x300D,0x300D,0x3001,0x0640,0x0641,0x0643,0x0641,0x0641,0x0643,0x0641
35,0x063C,0x063C,0x063C,0x063D,0x0641,0x0634,0x063C,0x063C,0x063C,0x063C,0x063D,0x0645,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0418,0x040B,0x0419,0x040B,0x041A,0x300D,0x300D,0x300D,0x0640,0x0641,0x0643,0x0641,0x063B,0x0633,0x0641
36,0x063D,0x0641,0x0641,0x0645,0x063D,0x0641,0x0641,0x0641,0x0641,0x0641,0x0645,0x4234,0x4239,0x063A,0x0730,0x0739,0x0739,0x0739,0x073A,0x3001,0x3001,0x3001,0x0738,0x0739,0x0731,0x0420,0x0413,0x0421,0x0413,0x0422,0x3001,0x300D,0x300D,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
37,0x0634,0x063C,0x063D,0x0634,0x0634,0x063C,0x063C,0x063D,0x0641,0x0641,0x0645,0x4241,0x4241,0x062A,0x073C,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x073D,0x073A,0x31E0,0x31E1,0x31E2,0x0738,0x0731,0x300D,0x300D,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
38,0x0641,0x0641,0x0645,0x0641,0x0641,0x0641,0x0641,0x0645,0x063D,0x0641,0x0634,0x063D,0x4241,0x062A,0x073C,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x0638,0x063A,0x3001,0x0403,0x3001,0x3001,0x3001,0x3001,0x073B,0x300D,0x300D,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
39,0x0641,0x0641,0x0645,0x0641,0x0641,0x0641,0x0641,0x0645,0x0645,0x063D,0x0641,0x0645,0x4241,0x062A,0x073C,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x300D,0x0648,0x064A,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x073B,0x3001,0x300D,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
40,0x0641,0x0641,0x0645,0x0641,0x0641,0x0641,0x0641,0x0645,0x0645,0x0645,0x0641,0x0645,0x4241,0x062A,0x073C,0x3001,0x3001,0x3001,0x3001,0x3001,0x300D,0x300D,0x300D,0x0638,0x063A,0x3001,0x3001,0x3001,0x3001,0x3001,0x073B,0x3001,0x3001,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
41,0x0641,0x0644,0x064D,0x0641,0x0641,0x0644,0x0665,0x064D,0x0645,0x0645,0x0641,0x0645,0x4241,0x062A,0x073C,0x3001,0x3001,0x0730,0x0739,0x0739,0x073A,0x300D,0x300D,0x0648,0x064A,0x3001,0x3001,0x3001,0x3001,0x3001,0x073B,0x3001,0x3001,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
42,0x0644,0x064D,0x0641,0x0641,0x0644,0x064D,0x0641,0x0641,0x0645,0x0645,0x0641,0x0645,0x4241,0x062A,0x073C,0x366F,0x3001,0x073C,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x073F,0x3104,0x3105,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
43,0x0645,0x0641,0x0641,0x0644,0x064D,0x0641,0x0641,0x0641,0x0645,0x0645,0x0641,0x0645,0x4241,0x062A,0x073C,0x3001,0x3001,0x073C,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x072C,0x350C,0x310D,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
44,0x0645,0x0641,0x0641,0x0645,0x0641,0x0641,0x0641,0x0641,0x0645,0x0645,0x0641,0x0645,0x4241,0x4234,0x4234,0x063A,0x3001,0x073C,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x0738,0x0731,0x3001,0x072C,0x350C,0x310D,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
45,0x0645,0x0641,0x0644,0x064D,0x0641,0x0644,0x0665,0x0665,0x064D,0x0645,0x0641,0x0645,0x4241,0x4241,0x4241,0x4234,0x063A,0x073C,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x073B,0x3001,0x072C,0x350C,0x310D,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
46,0x0645,0x0641,0x0645,0x0641,0x0644,0x064D,0x0644,0x0665,0x0665,0x064D,0x0644,0x064D,0x4241,0x4241,0x4241,0x4241,0x0642,0x073C,0x300D,0x300D,0x3001,0x0738,0x0739,0x0739,0x0739,0x0739,0x0731,0x3001,0x073B,0x3001,0x0734,0x3114,0x3115,0x0640,0x0641,0x0643,0x0641,0x0643,0x0641,0x0641
47,0x0634,0x063D,0x0645,0x0641,0x0645,0x0644,0x064D,0x0641,0x0644,0x0608,0x064D,0x4241,0x4241,0x4241,0x4241,0x4241,0x0642,0x073C,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x073B,0x3001,0x0742,0x066F,0x0742,0x0638,0x0639,0x0633,0x063C,0x0633,0x0641,0x0643,0x0641,0x0641
48,0x0641,0x0645,0x0645,0x0641,0x0645,0x0645,0x0641,0x0641,0x0645,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x0642,0x0743,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x3001,0x073B,0x3001,0x0638,0x0639,0x0639,0x0633,0x063B,0x063C,0x063C,0x063C,0x063C,0x0633,0x0641,0x0641
49,0x0641,0x0645,0x0645,0x0641,0x0645,0x0645,0x0641,0x0644,0x064D,0x4241,0x4241,0x4241,0x4241,0x0644,0x00AF,0x00CF,0x064A,0x300D,0x300D,0x300D,0x0638,0x063A,0x3001,0x3001,0x3001,0x3001,0x073B,0x0638,0x0643,0x063B,0x063C,0x063C,0x0633,0x063B,0x063C,0x063C,0x063C,0x063C,0x063C,0x063C
50,0x0641,0x0645,0x0645,0x0641,0x0645,0x0634,0x063D,0x0645,0x4241,0x4241,0x4241,0x4241,0x4241,0x0642,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x0648,0x064A,0x3001,0x3001,0x3001,0x3001,0x073B,0x0640,0x0643,0x0643,0x0641,0x0641,0x063B,0x0633,0x0641,0x0641,0x0641,0x0641,0x0641,0x0641
51,0x0641,0x0645,0x0634,0x063D,0x0634,0x063D,0x0645,0x0645,0x4241,0x4241,0x4241,0x4241,0x4241,0x0642,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x3001,0x073B,0x0640,0x0643,0x064B,0x0608,0x064C,0x0643,0x0641,0x0641,0x6641,0x0641,0x0641,0x0641,0x0641
52,0x0641,0x0645,0x0641,0x0645,0x0641,0x0645,0x0645,0x0645,0x0653,0x0654,0x4241,0x4241,0x4241,0x0642,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x3001,0x3001,0x3001,0x0742,0x0640,0x0643,0x5241,0x5241,0x0643,0x0643,0x0641,0x0641,0x0641,0x0641,0x0641,0x0641,0x0641
53,0x0641,0x0645,0x0641,0x0645,0x0641,0x0645,0x0645,0x0645,0x065B,0x065C,0x4241,0x4241,0x4241,0x4234,0x4239,0x4239,0x063A,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x0638,0x0639,0x0639,0x0639,0x0633,0x0643,0x5241,0x5241,0x0643,0x0643,0x0641,0x0641,0x0641,0x0641,0x0641,0x0641,0x0641
54,0x0641,0x0645,0x0641,0x0645,0x0641,0x0645,0x0645,0x0634,0x063C,0x0654,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x0642,0x300D,0x300D,0x300D,0x300D,0x300D,0x300D,0x0640,0x063B,0x523C,0x523C,0x523C,0x5233,0x5241,0x5241,0x0643,0x064B,0x064C,0x0641,0x0641,0x0641,0x0641,0x063B,0x063C
55,0x0641,0x0645,0x0641,0x0645,0x0641,0x0634,0x0634,0x063D,0x0641,0x0634,0x063C,0x0654,0x4241,0x4241,0x4241,0x4241,0x4234,0x4239,0x063A,0x300D,0x300D,0x300D,0x300D,0x0640,0x0643,0x5241,0x5241,0x5241,0x5241,0x5241,0x5241,0x0643,0x0641,0x0643,0x0641,0x0641,0x0641,0x0641,0x0643,0x0641
56,0x0641,0x0634,0x063D,0x0634,0x063C,0x063C,0x063D,0x0634,0x063D,0x0641,0x0641,0x0634,0x063C,0x0654,0x4241,0x4241,0x4241,0x4241,0x0642,0x300D,0x3001,0x300D,0x300D,0x0640,0x0643,0x5241,0x5241,0x5241,0x5241,0x5241,0x5241,0x0643,0x0641,0x064B,0x064C,0x0641,0x0641,0x0641,0x0643,0x0641
57,0x0641,0x0641,0x0634,0x063C,0x063C,0x063D,0x0634,0x063D,0x0634,0x063C,0x063C,0x063D,0x0641,0x0642,0x4241,0x4241,0x4241,0x4241,0x0642,0x3001,0x366F,0x3001,0x300D,0x0640,0x064B,0x00AF,0x00CF,0x064C,0x5241,0x5241,0x5241,0x064B,0x0608,0x064C,0x0643,0x0641,0x0641,0x063B,0x0633,0x0641
58,0x0641,0x0641,0x0641,0x0641,0x0641,0x0645,0x0641,0x0634,0x063D,0x0641,0x0641,0x0645,0x063D,0x0642,0x4241,0x4241,0x4241,0x4241,0x4234,0x4239,0x4239,0x4239,0x4239,0x4233,0x4241,0x4241,0x4241,0x0643,0x5241,0x5241,0x5241,0x5241,0x5241,0x0643,0x0643,0x0641,0x0641,0x0643,0x0641,0x0641
59,0x0641,0x0641,0x0641,0x0641,0x0641,0x0645,0x0641,0x0641,0x0645,0x0641,0x0641,0x0645,0x0645,0x0642,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x0643,0x5241,0x5241,0x5241,0x5241,0x5241,0x0643,0x0643,0x0641,0x0641,0x0643,0x0641,0x0641
60,0x0641,0x0641,0x0641,0x0644,0x0665,0x064D,0x0641,0x0641,0x0645,0x0641,0x0644,0x064D,0x0645,0x0642,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x4241,0x0643,0x5241,0x5241,0x5241,0x5241,0x5241,0x0643,0x0643,0x0641,0x0641,0x0643,0x0641,0x0641
61,0x0641,0x0641,0x0644,0x064D,0x0644,0x0665,0x0665,0x0665,0x064D,0x0644,0x064D,0x0641,0x0645,0x0634,0x063C,0x063C,0x063C,0x063C,0x063C,0x063C,0x063C,0x063D,0x4241,0x4241,0x4241,0x4241,0x063B,0x5233,0x5241,0x5241,0x5241,0x5241,0x063B,0x0633,0x0643,0x0641,0x0641,0x0643,0x0641,0x0641
62,0x0641,0x0641,0x0645,0x0644,0x064D,0x0644,0x0665,0x0665,0x0659,0x064D,0x0644,0x0608,0x064D,0x0641,0x063B,0x723C,0x723C,0x723C,0x723C,0x723C,0x063D,0x0642,0x063B,0x063C,0x063C,0x063C,0x0633,0x0655,0x5241,0x5241,0x5241,0x5241,0x0643,0x0641,0x0643,0x0641,0x0641,0x0643,0x0641,0x0641
63,0x0641,0x0641,0x0645,0x0645,0x0641,0x0645,0x0644,0x0665,0x0261,0x0665,0x064D,0x5241,0x0655,0x063B,0x0643,0x7241,0x7241,0x7241,0x7241,0x7241,0x7234,0x7234,0x7233,0x723C,0x063D,0x0655,0x0653,0x0654,0x5241,0x5241,0x5241,0x5241,0x0643,0x0641,0x0643,0x0641,0x0641,0x0643,0x0641,0x0641
64,0x0641,0x0641,0x0645,0x0645,0x0644,0x064D,0x0645,0x0403,0x5241,0x5241,0x5241,0x5241,0x063B,0x7233,0x7233,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x0645,0x063D,0x065B,0x065C,0x5241,0x5241,0x5241,0x063B,0x0633,0x0641,0x0643,0x0641,0x063B,0x0633,0x0641,0x0641
65,0x0641,0x0641,0x0645,0x0645,0x0645,0x0641,0x0645,0x5241,0x5241,0x5241,0x5241,0x063B,0x0643,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x7241,0x7234,0x7234,0x063D,0x5241,0x5241,0x5241,0x5241,0x0643,0x0641,0x063B,0x0633,0x0641,0x0643,0x0641,0x0641,0x0641
66,0x0641,0x0641,0x0645,0x0645,0x0645,0x0644,0x064D,0x5241,0x5241,0x5241,0x5241,0x0643,0x0643,0x7241,0x7241,0x7241,0x7241,0x7241,0x063B,0x063C,0x063C,0x063D,0x7241,0x7241,0x7241,0x7241,0x0645,0x063D,0x5241,0x5241,0x5241,0x0643,0x0641,0x0643,0x0641,0x0641,0x0643,0x0641,0x0641,0x0641
